Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,34.0,35.0,32.0,33.0,35.0,31.0,31.0
1,36.0,33.0,34.0,34.0,37.0,34.0,34.0
2,35.0,38.0,34.0,35.0,40.0,34.0,34.0
3,36.0,37.0,36.0,36.0,35.0,34.0,34.0
4,37.0,38.0,37.0,37.0,37.0,37.0,37.0
5,35.0,43.0,35.0,35.0,39.0,34.0,35.0
6,34.0,37.0,34.0,34.0,35.0,34.0,34.0
7,35.0,38.0,35.0,35.0,37.0,35.0,35.0
8,35.0,43.0,35.0,35.0,39.0,34.0,35.0
9,36.0,40.0,36.0,36.0,37.0,35.0,35.0
10,37.0,37.0,37.0,37.0,40.0,37.0,37.0
11,38.0,42.0,36.0,37.0,43.0,36.0,37.0
12,36.0,41.0,36.0,37.0,37.0,35.0,35.0
13,38.0,38.0,38.0,38.0,39.0,38.0,38.0
14,39.0,43.0,38.0,39.0,43.0,37.0,37.0
15,35.0,38.0,35.0,36.0,36.0,34.0,34.0
16,37.0,36.0,37.0,37.0,37.0,35.0,35.0
17,38.0,40.0,37.0,38.0,42.0,36.0,36.0
18,36.0,37.0,36.0,36.0,34.0,33.0,33.0
19,38.0,37.0,38.0,38.0,36.0,38.0,38.0
20,39.0,43.0,39.0,39.0,38.0,37.0,37.0
21,36.0,37.0,36.0,36.0,35.0,33.0,33.0
22,38.0,38.0,38.0,38.0,36.0,38.0,38.0
23,39.0,43.0,39.0,39.0,39.0,37.0,37.0
24,40.0,40.0,40.0,40.0,36.0,39.0,39.0
25,39.0,42.0,39.0,39.0,39.0,39.0,39.0
26,37.0,44.0,37.0,37.0,42.0,37.0,37.0
27,40.0,41.0,40.0,40.0,36.0,38.0,38.0
28,38.0,43.0,38.0,38.0,38.0,38.0,38.0
29,38.0,44.0,38.0,38.0,42.0,38.0,38.0
30,39.0,38.0,39.0,39.0,36.0,34.0,34.0
31,36.0,40.0,36.0,36.0,36.0,36.0,36.0
32,37.0,44.0,38.0,38.0,41.0,38.0,38.0
33,34.0,37.0,34.0,34.0,33.0,32.0,32.0
34,34.0,38.0,34.0,34.0,37.0,34.0,34.0
35,35.0,43.0,35.0,35.0,36.0,34.0,34.0
36,35.0,40.0,39.0,39.0,35.0,39.0,39.0
37,39.0,42.0,39.0,39.0,40.0,39.0,39.0
38,37.0,44.0,37.0,37.0,41.0,37.0,37.0
39,36.0,41.0,38.0,38.0,37.0,38.0,38.0
40,38.0,43.0,38.0,38.0,39.0,38.0,38.0
41,38.0,44.0,38.0,38.0,43.0,38.0,38.0
42,35.0,38.0,35.0,35.0,36.0,34.0,34.0
43,37.0,40.0,37.0,37.0,37.0,36.0,36.0
44,36.0,44.0,38.0,38.0,42.0,38.0,38.0
45,36.0,41.0,36.0,36.0,38.0,36.0,36.0
46,38.0,38.0,38.0,38.0,41.0,38.0,38.0
47,37.0,43.0,37.0,38.0,44.0,37.0,38.0
48,37.0,42.0,39.0,39.0,38.0,39.0,39.0
49,41.0,39.0,41.0,41.0,40.0,41.0,41.0
50,38.0,44.0,38.0,40.0,44.0,38.0,38.0
51,37.0,41.0,39.0,39.0,37.0,39.0,39.0
52,41.0,39.0,41.0,41.0,41.0,41.0,41.0
53,37.0,43.0,37.0,39.0,43.0,37.0,37.0
54,36.0,41.0,39.0,39.0,37.0,39.0,39.0
55,41.0,38.0,41.0,41.0,39.0,41.0,41.0
56,37.0,43.0,37.0,39.0,43.0,37.0,37.0
57,36.0,42.0,38.0,38.0,38.0,38.0,38.0
58,40.0,39.0,40.0,40.0,40.0,40.0,40.0
59,38.0,44.0,38.0,38.0,44.0,38.0,38.0
60,35.0,39.0,35.0,35.0,37.0,35.0,35.0
61,37.0,36.0,37.0,37.0,38.0,36.0,36.0
62,37.0,41.0,37.0,37.0,43.0,37.0,37.0
63,37.0,36.0,37.0,37.0,33.0,31.0,31.0
64,38.0,36.0,38.0,38.0,35.0,38.0,37.0
65,39.0,42.0,39.0,39.0,37.0,37.0,37.0
66,37.0,36.0,37.0,37.0,34.0,32.0,32.0
67,38.0,37.0,38.0,38.0,35.0,38.0,38.0
68,39.0,42.0,39.0,39.0,38.0,38.0,38.0
69,39.0,39.0,39.0,39.0,35.0,38.0,38.0
70,40.0,41.0,40.0,40.0,38.0,40.0,40.0
71,41.0,44.0,41.0,41.0,41.0,41.0,41.0
72,40.0,40.0,40.0,40.0,35.0,37.0,37.0
73,42.0,42.0,42.0,42.0,37.0,39.0,39.0
74,42.0,43.0,42.0,42.0,41.0,41.0,41.0
75,39.0,37.0,39.0,39.0,34.0,33.0,33.0
76,41.0,39.0,41.0,41.0,35.0,39.0,39.0
77,41.0,43.0,41.0,41.0,40.0,38.0,38.0
78,33.0,36.0,33.0,33.0,33.0,33.0,33.0
79,38.0,37.0,38.0,38.0,36.0,38.0,38.0
80,38.0,42.0,38.0,38.0,35.0,38.0,38.0
81,38.0,39.0,39.0,39.0,35.0,39.0,39.0
82,40.0,41.0,40.0,40.0,39.0,40.0,40.0
83,41.0,44.0,41.0,41.0,40.0,41.0,41.0
84,40.0,40.0,40.0,40.0,36.0,38.0,38.0
85,42.0,42.0,42.0,42.0,38.0,39.0,39.0
86,42.0,43.0,42.0,42.0,42.0,41.0,41.0
87,39.0,37.0,39.0,39.0,35.0,33.0,33.0
88,41.0,39.0,41.0,41.0,36.0,39.0,39.0
89,41.0,43.0,41.0,41.0,41.0,39.0,39.0
90,39.0,41.0,40.0,40.0,37.0,40.0,40.0
91,40.0,43.0,40.0,40.0,40.0,40.0,40.0
92,37.0,45.0,37.0,37.0,43.0,37.0,37.0
93,41.0,42.0,41.0,41.0,37.0,39.0,39.0
94,40.0,44.0,41.0,41.0,39.0,41.0,41.0
95,39.0,45.0,41.0,41.0,43.0,41.0,41.0
96,40.0,40.0,40.0,40.0,37.0,40.0,40.0
97,40.0,41.0,41.0,41.0,40.0,41.0,41.0
98,37.0,45.0,41.0,41.0,42.0,41.0,41.0
99,40.0,41.0,40.0,40.0,36.0,39.0,39.0
100,40.0,43.0,41.0,41.0,38.0,41.0,41.0
101,39.0,44.0,41.0,41.0,42.0,41.0,41.0
102,41.0,41.0,41.0,41.0,37.0,39.0,39.0
103,39.0,40.0,40.0,40.0,39.0,40.0,40.0
104,38.0,44.0,41.0,41.0,43.0,41.0,41.0
105,40.0,38.0,40.0,40.0,36.0,34.0,34.0
106,37.0,39.0,37.0,37.0,37.0,37.0,37.0
107,36.0,41.0,36.0,36.0,42.0,36.0,36.0
108,29.0,35.0,32.0,32.0,32.0,32.0,32.0
109,34.0,37.0,34.0,34.0,36.0,34.0,34.0
110,34.0,37.0,34.0,34.0,34.0,33.0,33.0
111,34.0,38.0,39.0,39.0,34.0,39.0,39.0
112,39.0,39.0,39.0,39.0,37.0,39.0,39.0
113,39.0,44.0,39.0,39.0,36.0,39.0,39.0
114,36.0,37.0,38.0,38.0,36.0,38.0,38.0
115,38.0,38.0,38.0,38.0,38.0,38.0,38.0
116,38.0,43.0,39.0,39.0,38.0,39.0,39.0
117,35.0,37.0,35.0,35.0,35.0,33.0,33.0
118,37.0,39.0,37.0,37.0,37.0,36.0,36.0
119,37.0,40.0,39.0,39.0,37.0,39.0,39.0
120,35.0,41.0,40.0,40.0,36.0,40.0,40.0
121,40.0,43.0,40.0,40.0,41.0,40.0,40.0
122,37.0,45.0,37.0,37.0,42.0,37.0,37.0
123,37.0,42.0,39.0,39.0,38.0,39.0,39.0
124,41.0,44.0,41.0,41.0,40.0,41.0,41.0
125,39.0,45.0,41.0,41.0,44.0,41.0,41.0
126,36.0,39.0,40.0,40.0,37.0,40.0,40.0
127,41.0,41.0,41.0,41.0,38.0,41.0,41.0
128,37.0,45.0,41.0,41.0,43.0,41.0,41.0
129,36.0,41.0,39.0,39.0,37.0,39.0,39.0
130,41.0,43.0,41.0,41.0,39.0,41.0,41.0
131,39.0,44.0,41.0,41.0,43.0,41.0,41.0
132,37.0,38.0,39.0,39.0,38.0,39.0,39.0
133,40.0,40.0,40.0,40.0,39.0,40.0,40.0
134,38.0,44.0,41.0,41.0,42.0,41.0,41.0
135,36.0,37.0,36.0,36.0,37.0,33.0,33.0
136,37.0,39.0,37.0,37.0,38.0,37.0,37.0
137,36.0,41.0,36.0,36.0,39.0,36.0,36.0
138,36.0,42.0,36.0,36.0,37.0,36.0,36.0
139,37.0,38.0,37.0,37.0,42.0,37.0,37.0
140,38.0,44.0,38.0,38.0,43.0,38.0,38.0
141,37.0,43.0,40.0,40.0,39.0,40.0,40.0
142,42.0,39.0,42.0,42.0,41.0,42.0,42.0
143,40.0,45.0,40.0,40.0,45.0,40.0,40.0
144,38.0,42.0,40.0,40.0,38.0,40.0,40.0
145,42.0,40.0,42.0,42.0,42.0,42.0,42.0
146,39.0,44.0,39.0,39.0,44.0,39.0,39.0
147,38.0,42.0,40.0,40.0,38.0,40.0,40.0
148,43.0,40.0,43.0,43.0,40.0,42.0,42.0
149,39.0,44.0,39.0,39.0,44.0,39.0,39.0
150,38.0,43.0,40.0,40.0,39.0,40.0,40.0
151,43.0,41.0,43.0,43.0,41.0,42.0,42.0
152,40.0,45.0,40.0,40.0,45.0,38.0,38.0
153,37.0,41.0,40.0,40.0,38.0,40.0,40.0
154,43.0,38.0,43.0,43.0,39.0,42.0,42.0
155,38.0,42.0,38.0,38.0,44.0,38.0,38.0
156,37.0,41.0,39.0,39.0,37.0,39.0,39.0
157,42.0,39.0,42.0,42.0,39.0,41.0,41.0
158,38.0,43.0,38.0,38.0,43.0,38.0,38.0
159,37.0,42.0,40.0,40.0,38.0,40.0,40.0
160,42.0,40.0,42.0,42.0,40.0,42.0,42.0
161,39.0,44.0,39.0,39.0,44.0,38.0,38.0
162,36.0,40.0,39.0,39.0,37.0,39.0,39.0
163,42.0,39.0,42.0,42.0,39.0,41.0,41.0
164,38.0,41.0,38.0,38.0,43.0,38.0,38.0
165,32.0,38.0,33.0,33.0,36.0,33.0,33.0
166,37.0,36.0,37.0,37.0,38.0,37.0,37.0
167,37.0,36.0,37.0,37.0,38.0,37.0,37.0
