Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,49.0,45.0,48.0,47.0,50.0,50.0,50.0,51.0
1,43.0,49.0,49.0,48.0,48.0,48.0,48.0,50.0
2,45.0,49.0,49.0,47.0,48.0,48.0,48.0,51.0
3,50.0,46.0,49.0,48.0,49.0,49.0,49.0,50.0
4,48.0,50.0,50.0,49.0,47.0,47.0,47.0,51.0
5,50.0,50.0,50.0,48.0,47.0,47.0,47.0,52.0
6,49.0,45.0,49.0,48.0,50.0,50.0,50.0,50.0
7,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
8,51.0,49.0,49.0,49.0,48.0,48.0,48.0,50.0
9,51.0,51.0,51.0,51.0,45.0,45.0,45.0,50.0
10,45.0,48.0,51.0,48.0,48.0,48.0,48.0,52.0
11,47.0,48.0,50.0,48.0,48.0,48.0,48.0,51.0
12,51.0,50.0,50.0,50.0,48.0,48.0,48.0,50.0
13,49.0,48.0,50.0,49.0,48.0,48.0,48.0,51.0
14,50.0,48.0,49.0,49.0,50.0,50.0,50.0,52.0
15,52.0,45.0,47.0,48.0,47.0,47.0,47.0,49.0
16,50.0,46.0,48.0,50.0,49.0,49.0,49.0,49.0
17,51.0,48.0,48.0,50.0,49.0,49.0,49.0,51.0
18,51.0,45.0,48.0,48.0,48.0,48.0,48.0,49.0
19,47.0,49.0,49.0,48.0,48.0,48.0,48.0,50.0
20,49.0,49.0,49.0,50.0,50.0,50.0,50.0,51.0
21,50.0,45.0,48.0,49.0,49.0,49.0,49.0,49.0
22,48.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0
23,50.0,48.0,48.0,49.0,51.0,51.0,51.0,50.0
24,51.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0
25,47.0,48.0,50.0,48.0,47.0,47.0,47.0,52.0
26,50.0,49.0,49.0,49.0,47.0,47.0,47.0,52.0
27,51.0,51.0,51.0,51.0,49.0,49.0,49.0,51.0
28,49.0,47.0,49.0,48.0,48.0,48.0,48.0,51.0
29,51.0,48.0,49.0,50.0,50.0,50.0,50.0,53.0
30,51.0,44.0,46.0,49.0,50.0,50.0,50.0,48.0
31,49.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0
32,52.0,49.0,49.0,49.0,51.0,51.0,51.0,50.0
33,49.0,44.0,45.0,48.0,48.0,48.0,48.0,48.0
34,48.0,49.0,49.0,50.0,50.0,50.0,50.0,48.0
35,49.0,45.0,45.0,48.0,50.0,50.0,50.0,49.0
36,52.0,52.0,52.0,52.0,51.0,51.0,51.0,49.0
37,48.0,49.0,48.0,49.0,48.0,48.0,48.0,51.0
38,51.0,49.0,49.0,49.0,48.0,48.0,48.0,51.0
39,51.0,51.0,51.0,51.0,50.0,50.0,50.0,49.0
40,49.0,48.0,47.0,48.0,49.0,49.0,49.0,50.0
41,52.0,48.0,48.0,49.0,51.0,51.0,51.0,51.0
42,49.0,44.0,47.0,49.0,51.0,51.0,51.0,48.0
43,49.0,48.0,48.0,49.0,50.0,50.0,50.0,49.0
44,51.0,48.0,49.0,49.0,52.0,52.0,52.0,49.0
45,49.0,49.0,49.0,49.0,47.0,47.0,47.0,52.0
46,43.0,50.0,47.0,50.0,48.0,48.0,48.0,50.0
47,46.0,48.0,48.0,50.0,48.0,48.0,48.0,51.0
48,50.0,50.0,49.0,50.0,50.0,50.0,50.0,51.0
