Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,44.0,45.0,45.0,41.0,42.0,41.0,42.0,39.0,42.0,45.0,40.0
1,44.0,47.0,47.0,46.0,42.0,47.0,42.0,41.0,42.0,45.0,42.0
2,50.0,51.0,51.0,40.0,43.0,42.0,42.0,41.0,43.0,51.0,42.0
3,43.0,46.0,46.0,40.0,41.0,44.0,41.0,40.0,41.0,44.0,40.0
4,44.0,48.0,46.0,45.0,43.0,46.0,42.0,40.0,41.0,44.0,42.0
5,49.0,50.0,50.0,44.0,42.0,45.0,42.0,42.0,43.0,50.0,42.0
6,43.0,45.0,45.0,41.0,42.0,45.0,42.0,41.0,42.0,43.0,41.0
7,45.0,45.0,45.0,43.0,44.0,41.0,43.0,41.0,42.0,45.0,42.0
8,44.0,45.0,45.0,43.0,43.0,45.0,43.0,43.0,44.0,45.0,43.0
9,44.0,45.0,45.0,40.0,42.0,41.0,42.0,39.0,42.0,45.0,41.0
10,43.0,46.0,46.0,44.0,40.0,46.0,41.0,43.0,41.0,44.0,43.0
11,50.0,51.0,51.0,39.0,43.0,42.0,42.0,41.0,43.0,51.0,43.0
12,43.0,44.0,44.0,39.0,41.0,40.0,41.0,38.0,41.0,44.0,40.0
13,42.0,45.0,45.0,43.0,39.0,45.0,40.0,42.0,40.0,43.0,42.0
14,49.0,50.0,50.0,45.0,42.0,46.0,42.0,40.0,42.0,50.0,42.0
15,43.0,42.0,42.0,40.0,42.0,41.0,42.0,39.0,42.0,42.0,41.0
16,43.0,44.0,44.0,39.0,40.0,40.0,41.0,40.0,41.0,44.0,43.0
17,43.0,47.0,47.0,46.0,41.0,47.0,42.0,41.0,42.0,44.0,43.0
18,43.0,45.0,45.0,40.0,40.0,43.0,41.0,39.0,40.0,43.0,41.0
19,43.0,47.0,45.0,44.0,42.0,45.0,41.0,39.0,40.0,43.0,41.0
20,48.0,49.0,49.0,46.0,46.0,44.0,47.0,43.0,42.0,49.0,47.0
21,44.0,44.0,44.0,41.0,41.0,44.0,42.0,40.0,41.0,42.0,42.0
22,44.0,44.0,44.0,42.0,43.0,40.0,42.0,40.0,41.0,44.0,42.0
23,48.0,49.0,49.0,47.0,47.0,45.0,48.0,44.0,43.0,44.0,48.0
24,43.0,44.0,44.0,40.0,41.0,40.0,41.0,38.0,41.0,44.0,40.0
25,48.0,45.0,45.0,43.0,43.0,45.0,44.0,44.0,44.0,43.0,48.0
26,49.0,50.0,50.0,42.0,42.0,43.0,41.0,40.0,43.0,50.0,42.0
27,42.0,43.0,43.0,39.0,40.0,39.0,40.0,37.0,40.0,43.0,39.0
28,47.0,44.0,44.0,42.0,42.0,44.0,43.0,43.0,43.0,42.0,47.0
29,48.0,49.0,49.0,44.0,42.0,45.0,41.0,39.0,42.0,49.0,41.0
30,42.0,43.0,44.0,40.0,41.0,40.0,41.0,38.0,41.0,41.0,40.0
31,42.0,43.0,43.0,42.0,42.0,39.0,40.0,39.0,40.0,43.0,42.0
32,44.0,48.0,47.0,45.0,43.0,46.0,41.0,40.0,41.0,43.0,42.0
33,45.0,41.0,45.0,40.0,41.0,41.0,39.0,40.0,40.0,41.0,40.0
34,43.0,43.0,45.0,42.0,42.0,41.0,41.0,40.0,42.0,43.0,40.0
35,45.0,45.0,45.0,43.0,43.0,45.0,44.0,44.0,44.0,43.0,44.0
36,43.0,42.0,45.0,41.0,42.0,41.0,42.0,39.0,42.0,42.0,39.0
37,46.0,46.0,46.0,44.0,44.0,46.0,45.0,45.0,45.0,44.0,45.0
38,43.0,44.0,44.0,43.0,43.0,44.0,42.0,41.0,44.0,44.0,41.0
39,42.0,41.0,44.0,40.0,41.0,40.0,41.0,38.0,41.0,41.0,38.0
40,45.0,45.0,45.0,43.0,43.0,45.0,44.0,44.0,44.0,43.0,44.0
41,44.0,44.0,44.0,43.0,43.0,44.0,41.0,40.0,43.0,43.0,40.0
42,43.0,42.0,45.0,41.0,42.0,41.0,39.0,39.0,39.0,42.0,39.0
43,42.0,44.0,40.0,43.0,43.0,40.0,41.0,40.0,41.0,44.0,40.0
44,45.0,44.0,44.0,43.0,44.0,44.0,41.0,41.0,41.0,44.0,41.0
45,43.0,45.0,41.0,41.0,42.0,41.0,41.0,40.0,41.0,45.0,40.0
46,42.0,45.0,45.0,44.0,43.0,45.0,41.0,41.0,41.0,44.0,41.0
47,42.0,51.0,43.0,40.0,41.0,43.0,42.0,42.0,43.0,51.0,42.0
48,42.0,44.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,44.0,39.0
49,46.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,43.0,45.0
50,42.0,50.0,46.0,45.0,41.0,46.0,42.0,42.0,42.0,50.0,42.0
51,43.0,42.0,41.0,41.0,42.0,41.0,40.0,41.0,41.0,42.0,40.0
52,47.0,45.0,45.0,44.0,45.0,45.0,46.0,46.0,46.0,44.0,46.0
53,43.0,47.0,47.0,46.0,41.0,47.0,42.0,43.0,42.0,44.0,43.0
54,41.0,43.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0,43.0,38.0
55,45.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,42.0,44.0
56,41.0,49.0,45.0,44.0,40.0,45.0,41.0,41.0,41.0,49.0,41.0
57,42.0,41.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,41.0,39.0
58,46.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,43.0,45.0
59,42.0,46.0,46.0,45.0,41.0,46.0,42.0,42.0,42.0,43.0,42.0
60,42.0,42.0,40.0,41.0,41.0,38.0,39.0,39.0,39.0,42.0,39.0
61,41.0,44.0,40.0,39.0,40.0,40.0,41.0,40.0,41.0,44.0,40.0
62,41.0,44.0,40.0,39.0,40.0,40.0,41.0,40.0,41.0,44.0,40.0
63,42.0,44.0,44.0,39.0,39.0,42.0,40.0,38.0,39.0,42.0,40.0
64,42.0,46.0,44.0,43.0,41.0,44.0,40.0,38.0,39.0,42.0,40.0
65,47.0,48.0,48.0,45.0,45.0,43.0,46.0,42.0,41.0,48.0,46.0
66,43.0,43.0,43.0,40.0,40.0,43.0,41.0,39.0,40.0,41.0,41.0
67,43.0,43.0,43.0,41.0,42.0,39.0,41.0,39.0,40.0,43.0,41.0
68,47.0,48.0,48.0,46.0,46.0,44.0,47.0,43.0,42.0,43.0,47.0
69,42.0,43.0,43.0,41.0,41.0,39.0,40.0,38.0,40.0,43.0,39.0
70,47.0,44.0,44.0,42.0,42.0,44.0,43.0,43.0,43.0,42.0,47.0
71,48.0,49.0,49.0,45.0,45.0,42.0,41.0,42.0,42.0,49.0,42.0
72,41.0,42.0,42.0,40.0,40.0,38.0,39.0,37.0,39.0,42.0,38.0
73,46.0,43.0,43.0,41.0,41.0,43.0,42.0,42.0,42.0,41.0,46.0
74,47.0,48.0,48.0,45.0,45.0,44.0,41.0,42.0,41.0,48.0,42.0
75,41.0,42.0,43.0,41.0,41.0,39.0,40.0,38.0,40.0,40.0,39.0
76,41.0,42.0,42.0,41.0,41.0,38.0,39.0,39.0,39.0,42.0,41.0
77,43.0,47.0,46.0,45.0,45.0,45.0,41.0,42.0,41.0,42.0,42.0
78,44.0,42.0,44.0,41.0,41.0,40.0,38.0,39.0,39.0,40.0,39.0
79,42.0,42.0,44.0,41.0,41.0,40.0,40.0,39.0,41.0,42.0,39.0
80,44.0,48.0,44.0,47.0,47.0,44.0,43.0,44.0,43.0,42.0,44.0
81,42.0,43.0,44.0,42.0,42.0,40.0,41.0,39.0,41.0,41.0,39.0
82,45.0,45.0,45.0,43.0,43.0,45.0,44.0,44.0,44.0,43.0,44.0
83,43.0,47.0,43.0,46.0,46.0,43.0,42.0,43.0,43.0,43.0,43.0
84,41.0,42.0,43.0,41.0,41.0,39.0,40.0,38.0,40.0,40.0,38.0
85,44.0,44.0,44.0,42.0,42.0,44.0,43.0,43.0,43.0,42.0,43.0
86,43.0,47.0,43.0,46.0,46.0,43.0,42.0,43.0,42.0,42.0,43.0
87,42.0,43.0,44.0,42.0,42.0,40.0,38.0,39.0,38.0,41.0,39.0
88,41.0,43.0,39.0,42.0,42.0,39.0,40.0,40.0,40.0,43.0,39.0
89,44.0,47.0,43.0,46.0,46.0,43.0,42.0,43.0,42.0,43.0,43.0
90,42.0,44.0,40.0,40.0,41.0,40.0,40.0,39.0,41.0,44.0,39.0
91,44.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,43.0,43.0,44.0
92,41.0,50.0,42.0,41.0,40.0,42.0,41.0,41.0,43.0,50.0,41.0
93,41.0,43.0,39.0,39.0,40.0,39.0,39.0,39.0,40.0,43.0,38.0
94,45.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,42.0,44.0
95,43.0,49.0,45.0,44.0,42.0,45.0,41.0,41.0,42.0,49.0,41.0
96,42.0,43.0,40.0,40.0,41.0,40.0,39.0,40.0,40.0,41.0,39.0
97,46.0,44.0,44.0,43.0,44.0,44.0,45.0,45.0,45.0,43.0,45.0
98,44.0,49.0,46.0,45.0,43.0,46.0,41.0,42.0,41.0,43.0,42.0
99,40.0,42.0,38.0,38.0,39.0,38.0,38.0,38.0,39.0,42.0,37.0
100,44.0,43.0,43.0,42.0,42.0,43.0,43.0,43.0,43.0,41.0,43.0
101,42.0,48.0,44.0,43.0,41.0,44.0,40.0,40.0,41.0,48.0,40.0
102,41.0,42.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0,40.0,38.0
103,45.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,42.0,44.0
104,43.0,48.0,45.0,44.0,42.0,45.0,41.0,41.0,41.0,42.0,41.0
105,41.0,42.0,39.0,40.0,40.0,39.0,38.0,38.0,38.0,41.0,38.0
106,41.0,43.0,39.0,38.0,40.0,39.0,40.0,40.0,40.0,43.0,39.0
107,41.0,45.0,42.0,41.0,40.0,42.0,40.0,39.0,40.0,43.0,39.0
108,40.0,40.0,40.0,39.0,39.0,40.0,39.0,40.0,39.0,38.0,40.0
109,41.0,40.0,40.0,39.0,41.0,40.0,39.0,40.0,40.0,40.0,40.0
