Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,48.0,48.0,42.0,42.0,47.0,47.0,45.0,42.0,46.0
1,48.0,49.0,45.0,45.0,48.0,48.0,45.0,42.0,47.0
2,50.0,49.0,43.0,43.0,48.0,48.0,45.0,44.0,47.0
3,47.0,47.0,41.0,41.0,47.0,46.0,44.0,41.0,46.0
4,47.0,49.0,44.0,44.0,49.0,48.0,45.0,41.0,47.0
5,49.0,49.0,43.0,43.0,48.0,48.0,46.0,43.0,48.0
6,46.0,48.0,42.0,42.0,48.0,47.0,45.0,40.0,46.0
7,48.0,48.0,43.0,43.0,50.0,47.0,45.0,42.0,48.0
8,48.0,48.0,43.0,43.0,48.0,48.0,47.0,42.0,48.0
9,47.0,47.0,41.0,41.0,46.0,46.0,43.0,41.0,44.0
10,47.0,47.0,42.0,42.0,47.0,46.0,44.0,42.0,46.0
11,49.0,49.0,42.0,42.0,47.0,48.0,44.0,43.0,46.0
12,46.0,46.0,41.0,41.0,46.0,45.0,42.0,40.0,43.0
13,46.0,46.0,42.0,42.0,48.0,45.0,43.0,41.0,45.0
14,48.0,48.0,43.0,43.0,47.0,47.0,44.0,42.0,45.0
15,45.0,47.0,42.0,42.0,47.0,46.0,43.0,39.0,44.0
16,47.0,47.0,43.0,43.0,49.0,46.0,44.0,40.0,46.0
17,47.0,49.0,44.0,44.0,47.0,48.0,44.0,41.0,46.0
18,46.0,46.0,40.0,40.0,46.0,45.0,43.0,40.0,45.0
19,46.0,48.0,43.0,43.0,48.0,47.0,44.0,40.0,47.0
20,48.0,48.0,42.0,42.0,47.0,47.0,45.0,42.0,47.0
21,45.0,47.0,41.0,41.0,47.0,46.0,44.0,39.0,45.0
22,47.0,47.0,42.0,42.0,49.0,46.0,44.0,41.0,47.0
23,47.0,48.0,42.0,42.0,47.0,47.0,46.0,41.0,47.0
24,46.0,46.0,40.0,40.0,45.0,45.0,43.0,40.0,45.0
25,46.0,46.0,41.0,41.0,47.0,45.0,43.0,41.0,45.0
26,48.0,48.0,41.0,42.0,47.0,47.0,45.0,42.0,47.0
27,45.0,45.0,40.0,40.0,45.0,44.0,42.0,39.0,44.0
28,45.0,45.0,41.0,41.0,47.0,44.0,42.0,40.0,44.0
29,47.0,47.0,42.0,42.0,46.0,46.0,44.0,41.0,46.0
30,44.0,46.0,41.0,41.0,46.0,45.0,42.0,38.0,44.0
31,46.0,46.0,42.0,42.0,48.0,45.0,43.0,40.0,45.0
32,46.0,48.0,43.0,43.0,47.0,47.0,43.0,40.0,46.0
33,45.0,45.0,40.0,41.0,46.0,44.0,43.0,40.0,46.0
34,47.0,47.0,43.0,43.0,47.0,46.0,45.0,42.0,48.0
35,47.0,47.0,42.0,43.0,47.0,46.0,45.0,42.0,48.0
36,45.0,47.0,41.0,41.0,46.0,46.0,44.0,40.0,45.0
37,47.0,47.0,42.0,42.0,47.0,46.0,44.0,42.0,46.0
38,47.0,47.0,42.0,42.0,47.0,47.0,46.0,42.0,47.0
39,44.0,46.0,40.0,40.0,45.0,45.0,43.0,39.0,44.0
40,46.0,46.0,42.0,42.0,46.0,45.0,43.0,41.0,45.0
41,46.0,46.0,42.0,42.0,46.0,46.0,45.0,41.0,46.0
42,45.0,45.0,41.0,41.0,46.0,44.0,42.0,39.0,45.0
43,47.0,47.0,43.0,43.0,47.0,46.0,44.0,41.0,46.0
44,47.0,47.0,43.0,43.0,47.0,46.0,44.0,41.0,47.0
45,46.0,46.0,40.0,41.0,45.0,45.0,42.0,41.0,43.0
46,46.0,46.0,42.0,42.0,45.0,45.0,42.0,42.0,45.0
47,48.0,48.0,42.0,42.0,46.0,47.0,43.0,43.0,45.0
