Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,42.0,46.0,44.0,42.0,45.0,44.0,44.0
1,43.0,47.0,48.0,44.0,44.0,49.0,44.0
2,39.0,48.0,45.0,40.0,44.0,45.0,43.0
3,45.0,45.0,46.0,45.0,46.0,47.0,44.0
4,49.0,46.0,50.0,45.0,46.0,50.0,49.0
5,44.0,47.0,47.0,43.0,46.0,46.0,46.0
6,43.0,46.0,44.0,43.0,44.0,47.0,45.0
7,50.0,47.0,49.0,44.0,46.0,49.0,47.0
8,45.0,47.0,46.0,42.0,46.0,47.0,47.0
9,48.0,46.0,46.0,47.0,43.0,49.0,47.0
10,49.0,47.0,46.0,49.0,45.0,50.0,45.0
11,45.0,48.0,46.0,45.0,43.0,50.0,45.0
12,47.0,45.0,45.0,46.0,43.0,48.0,46.0
13,48.0,46.0,47.0,48.0,45.0,49.0,44.0
14,44.0,47.0,47.0,44.0,43.0,49.0,44.0
15,43.0,43.0,44.0,40.0,43.0,42.0,45.0
16,45.0,47.0,48.0,47.0,45.0,49.0,44.0
17,42.0,48.0,48.0,43.0,43.0,48.0,43.0
18,44.0,47.0,45.0,44.0,45.0,47.0,43.0
19,50.0,50.0,51.0,44.0,50.0,51.0,48.0
20,45.0,49.0,51.0,43.0,45.0,48.0,45.0
21,44.0,48.0,45.0,43.0,44.0,48.0,44.0
22,51.0,51.0,51.0,45.0,51.0,52.0,49.0
23,46.0,50.0,51.0,43.0,45.0,49.0,46.0
24,48.0,49.0,45.0,47.0,44.0,50.0,46.0
25,53.0,49.0,51.0,49.0,45.0,52.0,46.0
26,50.0,48.0,47.0,47.0,45.0,49.0,47.0
27,47.0,48.0,44.0,46.0,43.0,49.0,45.0
28,52.0,48.0,50.0,48.0,45.0,51.0,45.0
29,49.0,47.0,47.0,46.0,45.0,49.0,46.0
30,44.0,47.0,45.0,43.0,44.0,46.0,44.0
31,49.0,47.0,47.0,47.0,45.0,48.0,43.0
32,44.0,48.0,48.0,47.0,45.0,49.0,42.0
33,43.0,47.0,44.0,43.0,44.0,47.0,40.0
34,50.0,49.0,49.0,45.0,49.0,49.0,44.0
35,45.0,49.0,49.0,40.0,46.0,49.0,42.0
36,49.0,50.0,46.0,47.0,45.0,49.0,43.0
37,51.0,47.0,49.0,49.0,46.0,53.0,47.0
38,51.0,48.0,47.0,46.0,46.0,50.0,48.0
39,48.0,49.0,45.0,46.0,44.0,48.0,42.0
40,50.0,46.0,48.0,48.0,46.0,52.0,46.0
41,50.0,47.0,48.0,45.0,46.0,49.0,47.0
42,43.0,47.0,45.0,42.0,45.0,47.0,41.0
43,50.0,47.0,46.0,45.0,46.0,46.0,44.0
44,45.0,46.0,49.0,44.0,46.0,48.0,43.0
45,49.0,46.0,47.0,47.0,44.0,47.0,43.0
46,49.0,49.0,46.0,49.0,43.0,49.0,45.0
47,46.0,48.0,47.0,46.0,42.0,48.0,45.0
48,48.0,45.0,46.0,47.0,44.0,47.0,44.0
49,53.0,50.0,48.0,53.0,43.0,51.0,47.0
50,48.0,48.0,48.0,48.0,43.0,48.0,47.0
51,48.0,46.0,47.0,46.0,44.0,47.0,45.0
52,54.0,47.0,49.0,54.0,43.0,52.0,48.0
53,49.0,49.0,49.0,49.0,44.0,49.0,47.0
54,47.0,44.0,45.0,46.0,43.0,46.0,43.0
55,52.0,49.0,47.0,52.0,42.0,50.0,46.0
56,47.0,47.0,47.0,47.0,43.0,47.0,46.0
57,47.0,45.0,46.0,46.0,44.0,46.0,44.0
58,53.0,46.0,48.0,53.0,43.0,51.0,47.0
59,48.0,48.0,48.0,48.0,44.0,48.0,46.0
60,43.0,42.0,45.0,40.0,44.0,42.0,39.0
61,46.0,47.0,45.0,46.0,43.0,45.0,43.0
62,42.0,46.0,47.0,46.0,44.0,48.0,44.0
63,43.0,46.0,44.0,43.0,44.0,46.0,42.0
64,49.0,49.0,50.0,43.0,49.0,50.0,47.0
65,44.0,48.0,50.0,45.0,44.0,48.0,44.0
66,43.0,47.0,44.0,42.0,43.0,47.0,43.0
67,50.0,50.0,50.0,44.0,50.0,51.0,48.0
68,45.0,49.0,50.0,46.0,44.0,49.0,45.0
69,47.0,48.0,44.0,48.0,43.0,49.0,45.0
70,52.0,50.0,50.0,48.0,44.0,51.0,45.0
