Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
70,49.0,51.0,51.0,50.0,51.0,50.0,51.0,48.0,45.0,46.0,52.0,51.0,51.0,55.0
71,46.0,50.0,50.0,45.0,50.0,46.0,50.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0
72,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,50.0,50.0,54.0
73,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,50.0,51.0,54.0,53.0,50.0,54.0
74,50.0,52.0,52.0,48.0,52.0,48.0,52.0,49.0,49.0,47.0,53.0,53.0,51.0,54.0
75,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,50.0,51.0,50.0,49.0
76,55.0,53.0,53.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,55.0,54.0,51.0,53.0
77,51.0,53.0,53.0,49.0,53.0,49.0,53.0,50.0,50.0,48.0,54.0,54.0,52.0,55.0
78,47.0,48.0,48.0,48.0,48.0,45.0,48.0,52.0,45.0,46.0,50.0,48.0,50.0,48.0
79,48.0,48.0,49.0,49.0,48.0,46.0,49.0,49.0,46.0,46.0,51.0,49.0,50.0,49.0
80,45.0,46.0,46.0,49.0,45.0,42.0,45.0,49.0,44.0,42.0,49.0,49.0,52.0,50.0
81,48.0,49.0,49.0,50.0,49.0,50.0,49.0,47.0,45.0,47.0,51.0,50.0,52.0,56.0
82,50.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,46.0,47.0,53.0,51.0,52.0,56.0
83,47.0,47.0,48.0,46.0,47.0,47.0,48.0,45.0,45.0,45.0,51.0,51.0,52.0,52.0
84,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,50.0,51.0,51.0,55.0
85,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,55.0,53.0,51.0,55.0
86,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,48.0,53.0,53.0,52.0,55.0
87,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,51.0,52.0,51.0,50.0
88,51.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,56.0,54.0,52.0,54.0
89,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,49.0,54.0,54.0,53.0,56.0
90,48.0,49.0,49.0,50.0,49.0,51.0,49.0,47.0,48.0,46.0,50.0,50.0,55.0,55.0
91,50.0,51.0,51.0,50.0,51.0,53.0,51.0,48.0,48.0,47.0,52.0,52.0,50.0,57.0
92,47.0,50.0,50.0,46.0,50.0,48.0,50.0,46.0,46.0,44.0,50.0,50.0,51.0,52.0
93,52.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,50.0,51.0,51.0,52.0,56.0,55.0
94,53.0,53.0,53.0,55.0,53.0,54.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,57.0
95,51.0,52.0,53.0,51.0,52.0,51.0,53.0,49.0,51.0,48.0,51.0,51.0,53.0,53.0
96,52.0,52.0,51.0,54.0,52.0,51.0,51.0,53.0,51.0,52.0,52.0,53.0,57.0,56.0
97,54.0,54.0,54.0,56.0,54.0,55.0,54.0,52.0,51.0,53.0,55.0,55.0,53.0,58.0
98,52.0,53.0,54.0,52.0,53.0,52.0,54.0,50.0,52.0,49.0,52.0,52.0,54.0,54.0
99,56.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,51.0,51.0,50.0,54.0,55.0,54.0
100,58.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,56.0,57.0,55.0,56.0,52.0,56.0
101,54.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0
102,57.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,52.0,52.0,51.0,55.0,56.0,55.0
103,59.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,57.0,58.0,56.0,57.0,53.0,57.0
104,55.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0
105,55.0,54.0,54.0,55.0,54.0,53.0,54.0,57.0,52.0,52.0,52.0,56.0,49.0,49.0
106,58.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0,58.0,58.0,57.0,58.0,53.0,55.0
107,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,52.0
