Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,44.0,46.0,44.0,44.0,41.0
1,45.0,46.0,43.0,43.0,46.0
2,45.0,46.0,46.0,46.0,43.0
3,48.0,46.0,46.0,46.0,45.0
4,48.0,51.0,47.0,47.0,47.0
5,48.0,48.0,47.0,47.0,46.0
6,45.0,46.0,46.0,46.0,41.0
7,45.0,51.0,47.0,47.0,46.0
8,48.0,46.0,47.0,47.0,42.0
9,49.0,45.0,46.0,46.0,41.0
10,46.0,46.0,46.0,46.0,48.0
11,46.0,46.0,46.0,46.0,43.0
12,48.0,44.0,46.0,46.0,41.0
13,45.0,46.0,45.0,45.0,47.0
14,45.0,46.0,45.0,45.0,46.0
15,49.0,44.0,46.0,46.0,40.0
16,46.0,47.0,44.0,44.0,47.0
17,46.0,46.0,43.0,43.0,46.0
18,47.0,46.0,47.0,47.0,46.0
19,47.0,52.0,47.0,47.0,51.0
20,48.0,52.0,47.0,47.0,48.0
21,47.0,46.0,47.0,47.0,46.0
22,47.0,52.0,47.0,47.0,52.0
23,49.0,52.0,47.0,47.0,47.0
24,50.0,47.0,47.0,47.0,45.0
25,46.0,47.0,47.0,47.0,47.0
26,49.0,47.0,47.0,47.0,47.0
27,49.0,46.0,46.0,46.0,45.0
28,45.0,46.0,47.0,47.0,46.0
29,48.0,51.0,48.0,48.0,47.0
30,49.0,46.0,46.0,46.0,46.0
31,46.0,47.0,47.0,47.0,46.0
32,49.0,51.0,48.0,48.0,47.0
33,44.0,45.0,45.0,45.0,42.0
34,44.0,48.0,47.0,47.0,48.0
35,48.0,48.0,46.0,46.0,43.0
36,45.0,45.0,47.0,47.0,42.0
37,45.0,47.0,47.0,47.0,43.0
38,49.0,47.0,47.0,47.0,44.0
39,44.0,45.0,46.0,46.0,41.0
40,44.0,46.0,47.0,47.0,42.0
41,48.0,51.0,48.0,48.0,46.0
42,44.0,45.0,46.0,46.0,42.0
43,44.0,46.0,47.0,47.0,41.0
44,49.0,51.0,48.0,48.0,46.0
45,45.0,47.0,46.0,46.0,42.0
46,44.0,46.0,45.0,45.0,43.0
47,44.0,47.0,46.0,46.0,39.0
48,49.0,47.0,47.0,47.0,42.0
49,46.0,46.0,47.0,47.0,44.0
50,47.0,47.0,47.0,47.0,43.0
51,50.0,46.0,47.0,47.0,42.0
52,47.0,46.0,47.0,47.0,44.0
53,47.0,47.0,47.0,47.0,44.0
54,48.0,46.0,46.0,46.0,41.0
55,45.0,45.0,47.0,47.0,43.0
56,46.0,46.0,48.0,48.0,43.0
57,49.0,45.0,46.0,46.0,42.0
58,46.0,45.0,47.0,47.0,43.0
59,46.0,46.0,48.0,48.0,44.0
60,45.0,45.0,46.0,46.0,41.0
61,42.0,44.0,43.0,43.0,42.0
62,42.0,46.0,45.0,45.0,42.0
63,46.0,46.0,46.0,46.0,45.0
64,46.0,51.0,46.0,46.0,50.0
65,47.0,52.0,47.0,47.0,47.0
66,46.0,46.0,46.0,46.0,45.0
67,46.0,51.0,46.0,46.0,51.0
68,48.0,52.0,47.0,47.0,47.0
69,49.0,47.0,48.0,48.0,45.0
70,45.0,48.0,48.0,48.0,49.0
71,48.0,51.0,48.0,48.0,49.0
72,48.0,46.0,47.0,47.0,45.0
73,44.0,47.0,48.0,48.0,48.0
74,47.0,50.0,49.0,49.0,51.0
75,48.0,46.0,47.0,47.0,45.0
76,45.0,47.0,46.0,46.0,48.0
77,48.0,51.0,48.0,48.0,51.0
78,43.0,46.0,46.0,46.0,46.0
79,43.0,47.0,46.0,46.0,47.0
80,48.0,49.0,46.0,46.0,47.0
81,46.0,47.0,48.0,48.0,46.0
82,44.0,48.0,48.0,48.0,48.0
83,48.0,51.0,48.0,48.0,48.0
84,45.0,46.0,47.0,47.0,46.0
85,43.0,47.0,48.0,48.0,47.0
86,47.0,50.0,49.0,49.0,52.0
87,43.0,46.0,47.0,47.0,46.0
88,43.0,47.0,46.0,46.0,47.0
89,48.0,51.0,48.0,48.0,52.0
90,47.0,46.0,47.0,47.0,47.0
91,43.0,46.0,44.0,44.0,44.0
92,45.0,46.0,46.0,46.0,42.0
93,48.0,46.0,48.0,48.0,48.0
94,46.0,46.0,46.0,46.0,43.0
95,47.0,46.0,46.0,46.0,43.0
96,49.0,45.0,47.0,47.0,48.0
97,47.0,45.0,46.0,46.0,43.0
98,47.0,46.0,47.0,47.0,43.0
99,47.0,45.0,47.0,47.0,47.0
100,45.0,45.0,46.0,46.0,42.0
101,46.0,45.0,48.0,48.0,42.0
102,48.0,44.0,47.0,47.0,47.0
103,46.0,44.0,46.0,46.0,42.0
104,46.0,45.0,48.0,48.0,43.0
105,44.0,44.0,45.0,45.0,47.0
106,42.0,43.0,42.0,42.0,42.0
107,45.0,46.0,46.0,46.0,42.0
108,38.0,42.0,42.0,42.0,42.0
109,38.0,43.0,42.0,42.0,43.0
110,42.0,45.0,43.0,43.0,43.0
111,38.0,43.0,47.0,47.0,42.0
112,38.0,44.0,44.0,44.0,44.0
113,41.0,47.0,46.0,46.0,44.0
114,37.0,42.0,46.0,46.0,42.0
115,37.0,43.0,44.0,44.0,43.0
116,40.0,46.0,46.0,46.0,48.0
117,37.0,42.0,42.0,42.0,42.0
118,37.0,43.0,42.0,42.0,43.0
119,41.0,47.0,47.0,47.0,48.0
120,40.0,42.0,47.0,47.0,43.0
121,40.0,46.0,44.0,44.0,40.0
122,41.0,45.0,46.0,46.0,40.0
123,41.0,42.0,48.0,48.0,44.0
124,44.0,46.0,46.0,46.0,42.0
125,43.0,46.0,46.0,46.0,41.0
126,42.0,41.0,47.0,47.0,44.0
127,39.0,45.0,46.0,46.0,39.0
128,44.0,46.0,47.0,47.0,41.0
129,40.0,41.0,47.0,47.0,43.0
130,43.0,45.0,46.0,46.0,41.0
131,42.0,45.0,48.0,48.0,42.0
132,41.0,40.0,47.0,47.0,43.0
133,38.0,44.0,46.0,46.0,40.0
134,43.0,45.0,48.0,48.0,42.0
135,37.0,40.0,43.0,43.0,43.0
136,36.0,42.0,42.0,42.0,38.0
137,39.0,45.0,46.0,46.0,41.0
138,38.0,42.0,42.0,42.0,39.0
139,40.0,45.0,40.0,40.0,40.0
140,41.0,46.0,39.0,39.0,39.0
141,42.0,43.0,45.0,45.0,41.0
142,44.0,46.0,43.0,43.0,45.0
143,45.0,47.0,41.0,41.0,44.0
144,41.0,43.0,45.0,45.0,40.0
145,40.0,46.0,40.0,40.0,40.0
146,44.0,46.0,41.0,41.0,44.0
147,41.0,43.0,46.0,46.0,40.0
148,43.0,46.0,44.0,44.0,45.0
149,45.0,47.0,45.0,45.0,45.0
150,41.0,43.0,46.0,46.0,40.0
151,44.0,45.0,43.0,43.0,44.0
152,45.0,47.0,45.0,45.0,45.0
153,41.0,42.0,45.0,45.0,39.0
154,40.0,45.0,39.0,39.0,40.0
155,44.0,47.0,40.0,40.0,45.0
156,40.0,42.0,45.0,45.0,39.0
157,42.0,45.0,43.0,43.0,44.0
158,44.0,46.0,44.0,44.0,44.0
159,40.0,42.0,45.0,45.0,39.0
160,43.0,44.0,43.0,43.0,43.0
161,44.0,46.0,44.0,44.0,44.0
162,40.0,41.0,45.0,45.0,38.0
163,39.0,44.0,39.0,39.0,41.0
164,43.0,46.0,44.0,44.0,44.0
165,38.0,40.0,41.0,41.0,37.0
166,35.0,41.0,38.0,38.0,38.0
167,40.0,45.0,40.0,40.0,42.0
