Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,47.0,49.0,47.0,47.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,47.0,46.0,47.0,48.0,47.0
1,49.0,50.0,49.0,53.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,53.0,51.0,48.0,49.0,49.0
2,50.0,51.0,50.0,49.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,49.0,48.0,51.0,50.0,50.0
3,48.0,50.0,46.0,47.0,48.0,50.0,47.0,49.0,47.0,48.0,49.0,48.0,47.0,47.0,49.0,47.0
4,49.0,53.0,49.0,52.0,50.0,53.0,50.0,50.0,49.0,50.0,50.0,52.0,50.0,47.0,52.0,49.0
5,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0
6,47.0,49.0,47.0,47.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,47.0,47.0,47.0,48.0,47.0
7,50.0,51.0,50.0,53.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,53.0,51.0,48.0,50.0,50.0
8,52.0,53.0,52.0,49.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,49.0,51.0,51.0,52.0,52.0
9,47.0,49.0,47.0,47.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,47.0,46.0,47.0,48.0,47.0
10,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0
11,50.0,51.0,50.0,49.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,49.0,48.0,51.0,50.0,50.0
12,46.0,48.0,46.0,46.0,48.0,47.0,47.0,47.0,47.0,47.0,48.0,46.0,46.0,46.0,47.0,46.0
13,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,51.0
14,49.0,50.0,49.0,48.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,48.0,51.0,51.0,49.0,49.0
15,47.0,48.0,47.0,47.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,46.0,47.0,48.0,47.0
16,49.0,50.0,49.0,53.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,53.0,51.0,48.0,49.0,49.0
17,49.0,50.0,49.0,48.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,48.0,51.0,51.0,49.0,49.0
18,47.0,50.0,46.0,47.0,48.0,49.0,47.0,48.0,47.0,48.0,48.0,48.0,47.0,47.0,49.0,46.0
19,48.0,52.0,48.0,51.0,49.0,52.0,49.0,49.0,48.0,50.0,49.0,51.0,49.0,46.0,51.0,49.0
20,51.0,54.0,51.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,51.0,50.0,50.0,53.0,52.0
21,48.0,50.0,47.0,47.0,49.0,50.0,48.0,49.0,48.0,48.0,49.0,46.0,47.0,47.0,49.0,47.0
22,49.0,53.0,49.0,52.0,50.0,53.0,50.0,50.0,49.0,50.0,50.0,52.0,50.0,47.0,52.0,50.0
23,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0
24,48.0,50.0,46.0,47.0,48.0,50.0,47.0,49.0,47.0,48.0,49.0,46.0,47.0,47.0,49.0,47.0
25,51.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,50.0,50.0,52.0,52.0
26,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0
27,47.0,50.0,45.0,46.0,47.0,49.0,46.0,48.0,46.0,47.0,49.0,45.0,46.0,47.0,49.0,46.0
28,52.0,53.0,52.0,52.0,51.0,52.0,51.0,51.0,50.0,51.0,51.0,52.0,51.0,51.0,52.0,51.0
29,52.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,51.0
30,48.0,50.0,46.0,47.0,48.0,50.0,47.0,49.0,47.0,48.0,49.0,46.0,47.0,47.0,49.0,47.0
