Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
16,53.0,53.0,54.0,53.0,54.0,50.0,49.0,53.0,53.0,54.0,50.0,50.0,54.0,54.0
17,55.0,51.0,53.0,55.0,53.0,51.0,51.0,55.0,54.0,51.0,52.0,52.0,56.0,56.0
18,48.0,49.0,52.0,53.0,49.0,49.0,47.0,49.0,49.0,52.0,53.0,48.0,55.0,48.0
19,54.0,52.0,55.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0,54.0,49.0,55.0,55.0
20,52.0,51.0,56.0,56.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,49.0,55.0,55.0
21,49.0,50.0,53.0,54.0,50.0,49.0,48.0,49.0,50.0,53.0,54.0,46.0,54.0,49.0
22,54.0,53.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,55.0,55.0,50.0,54.0,54.0
23,52.0,52.0,57.0,57.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,50.0,55.0,55.0
24,54.0,51.0,55.0,56.0,53.0,54.0,54.0,54.0,51.0,52.0,56.0,54.0,55.0,51.0
25,58.0,58.0,57.0,56.0,58.0,55.0,55.0,58.0,58.0,57.0,56.0,50.0,54.0,54.0
26,56.0,56.0,56.0,59.0,55.0,55.0,55.0,56.0,56.0,54.0,58.0,53.0,57.0,55.0
27,53.0,50.0,54.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,55.0,53.0,54.0,52.0
28,57.0,57.0,56.0,55.0,57.0,54.0,54.0,57.0,57.0,56.0,55.0,49.0,55.0,53.0
29,55.0,55.0,55.0,58.0,55.0,54.0,54.0,55.0,55.0,53.0,57.0,52.0,56.0,56.0
30,50.0,50.0,52.0,53.0,49.0,50.0,50.0,51.0,51.0,53.0,53.0,48.0,54.0,51.0
31,54.0,54.0,54.0,53.0,54.0,53.0,53.0,54.0,54.0,55.0,53.0,49.0,53.0,53.0
32,55.0,53.0,55.0,56.0,53.0,55.0,55.0,55.0,53.0,54.0,55.0,52.0,55.0,55.0
33,46.0,46.0,53.0,53.0,49.0,46.0,44.0,49.0,49.0,50.0,51.0,46.0,49.0,48.0
34,53.0,53.0,55.0,55.0,51.0,50.0,49.0,53.0,53.0,55.0,51.0,47.0,50.0,49.0
35,52.0,52.0,55.0,55.0,51.0,50.0,49.0,53.0,53.0,54.0,52.0,51.0,55.0,54.0
36,51.0,51.0,55.0,55.0,53.0,50.0,50.0,54.0,52.0,52.0,54.0,54.0,52.0,50.0
37,58.0,58.0,58.0,57.0,55.0,55.0,55.0,58.0,58.0,55.0,54.0,50.0,55.0,55.0
38,56.0,56.0,57.0,57.0,55.0,53.0,53.0,56.0,56.0,53.0,54.0,53.0,57.0,56.0
39,50.0,50.0,54.0,54.0,52.0,49.0,50.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0
40,57.0,57.0,57.0,56.0,54.0,54.0,54.0,57.0,57.0,54.0,53.0,49.0,54.0,54.0
41,55.0,55.0,56.0,56.0,54.0,52.0,52.0,55.0,55.0,52.0,53.0,52.0,57.0,57.0
42,49.0,49.0,52.0,52.0,49.0,48.0,46.0,51.0,51.0,49.0,51.0,46.0,50.0,50.0
43,55.0,55.0,55.0,54.0,51.0,52.0,49.0,55.0,55.0,55.0,50.0,48.0,51.0,50.0
44,53.0,53.0,54.0,54.0,53.0,51.0,51.0,55.0,53.0,53.0,52.0,52.0,56.0,56.0
45,51.0,51.0,55.0,55.0,54.0,49.0,49.0,53.0,52.0,51.0,55.0,53.0,54.0,52.0
46,56.0,56.0,57.0,57.0,57.0,54.0,54.0,58.0,57.0,53.0,53.0,49.0,53.0,52.0
47,53.0,53.0,54.0,57.0,54.0,51.0,51.0,54.0,54.0,52.0,55.0,52.0,57.0,56.0
48,53.0,53.0,55.0,54.0,53.0,51.0,50.0,54.0,54.0,50.0,55.0,53.0,53.0,52.0
49,56.0,56.0,56.0,56.0,56.0,53.0,54.0,57.0,56.0,53.0,53.0,55.0,55.0,55.0
50,58.0,58.0,55.0,56.0,55.0,55.0,55.0,58.0,58.0,53.0,54.0,58.0,57.0,57.0
51,54.0,54.0,54.0,53.0,52.0,51.0,51.0,54.0,54.0,51.0,54.0,54.0,52.0,51.0
52,57.0,57.0,57.0,56.0,54.0,54.0,54.0,57.0,57.0,54.0,53.0,56.0,56.0,56.0
53,59.0,59.0,54.0,55.0,56.0,56.0,56.0,59.0,59.0,54.0,54.0,59.0,57.0,56.0
54,52.0,52.0,54.0,53.0,52.0,50.0,50.0,53.0,53.0,49.0,55.0,52.0,52.0,51.0
55,55.0,55.0,55.0,55.0,55.0,52.0,54.0,56.0,55.0,52.0,52.0,54.0,54.0,54.0
56,57.0,57.0,54.0,55.0,54.0,54.0,54.0,57.0,57.0,52.0,53.0,57.0,56.0,56.0
57,53.0,53.0,53.0,53.0,51.0,50.0,50.0,53.0,53.0,50.0,54.0,53.0,52.0,52.0
58,56.0,56.0,56.0,55.0,53.0,53.0,53.0,56.0,56.0,53.0,52.0,55.0,55.0,55.0
59,58.0,58.0,53.0,55.0,55.0,55.0,55.0,58.0,58.0,53.0,53.0,58.0,56.0,56.0
60,49.0,49.0,51.0,51.0,48.0,48.0,45.0,51.0,51.0,49.0,52.0,45.0,51.0,51.0
61,54.0,54.0,54.0,53.0,50.0,51.0,47.0,54.0,54.0,54.0,50.0,47.0,51.0,51.0
62,51.0,51.0,53.0,53.0,53.0,50.0,50.0,54.0,53.0,51.0,51.0,50.0,55.0,55.0
63,47.0,48.0,51.0,52.0,48.0,48.0,46.0,48.0,48.0,53.0,52.0,47.0,54.0,47.0
64,53.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,48.0,54.0,54.0
65,51.0,50.0,55.0,55.0,50.0,51.0,51.0,51.0,51.0,56.0,53.0,48.0,54.0,54.0
66,48.0,49.0,52.0,53.0,49.0,49.0,47.0,49.0,49.0,53.0,53.0,45.0,53.0,48.0
67,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,55.0,54.0,49.0,53.0,53.0
68,51.0,51.0,56.0,56.0,51.0,52.0,52.0,52.0,52.0,57.0,54.0,49.0,54.0,54.0
69,53.0,50.0,54.0,55.0,52.0,53.0,53.0,53.0,50.0,55.0,55.0,53.0,54.0,50.0
70,57.0,57.0,56.0,56.0,57.0,56.0,56.0,57.0,57.0,57.0,56.0,49.0,53.0,53.0
71,55.0,55.0,58.0,58.0,54.0,56.0,56.0,56.0,55.0,55.0,57.0,52.0,56.0,54.0
72,52.0,49.0,53.0,54.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,51.0
73,56.0,56.0,55.0,55.0,56.0,55.0,55.0,56.0,56.0,56.0,55.0,48.0,54.0,52.0
74,54.0,54.0,57.0,57.0,54.0,55.0,55.0,55.0,54.0,54.0,56.0,51.0,55.0,55.0
75,49.0,49.0,52.0,52.0,48.0,49.0,49.0,50.0,50.0,52.0,52.0,47.0,53.0,50.0
76,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,48.0,52.0,52.0
77,54.0,52.0,55.0,55.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,51.0,54.0,54.0
78,46.0,46.0,53.0,53.0,50.0,48.0,48.0,50.0,50.0,50.0,53.0,46.0,48.0,47.0
79,53.0,53.0,55.0,55.0,55.0,50.0,50.0,53.0,53.0,54.0,55.0,47.0,49.0,48.0
80,51.0,51.0,57.0,57.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,50.0,54.0,53.0
81,50.0,50.0,55.0,55.0,53.0,54.0,54.0,54.0,51.0,51.0,55.0,54.0,51.0,49.0
82,57.0,57.0,57.0,57.0,58.0,55.0,55.0,58.0,58.0,57.0,57.0,50.0,54.0,54.0
83,55.0,55.0,59.0,59.0,55.0,55.0,55.0,56.0,56.0,55.0,57.0,53.0,56.0,55.0
84,49.0,49.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,50.0,54.0,53.0,50.0,50.0
85,56.0,56.0,56.0,56.0,57.0,54.0,54.0,57.0,57.0,56.0,56.0,49.0,53.0,53.0
86,54.0,54.0,58.0,58.0,54.0,54.0,54.0,55.0,55.0,54.0,56.0,52.0,56.0,56.0
87,48.0,48.0,52.0,52.0,49.0,50.0,50.0,51.0,51.0,50.0,52.0,46.0,49.0,49.0
88,54.0,54.0,54.0,54.0,54.0,51.0,50.0,54.0,54.0,54.0,54.0,47.0,50.0,49.0
89,52.0,52.0,56.0,56.0,53.0,55.0,55.0,55.0,53.0,54.0,54.0,52.0,55.0,55.0
90,52.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,51.0,55.0,53.0,53.0,51.0
91,55.0,55.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,55.0,56.0,49.0,52.0,51.0
92,54.0,54.0,55.0,58.0,54.0,54.0,54.0,55.0,55.0,53.0,57.0,52.0,56.0,55.0
93,52.0,52.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0
94,55.0,55.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0
95,57.0,57.0,55.0,57.0,55.0,58.0,58.0,58.0,57.0,57.0,56.0,58.0,56.0,56.0
96,53.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,50.0
97,56.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0
98,58.0,58.0,54.0,57.0,56.0,59.0,59.0,59.0,58.0,58.0,55.0,59.0,56.0,55.0
99,51.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,50.0
100,54.0,54.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0,54.0,54.0,54.0,53.0,53.0
101,56.0,56.0,54.0,56.0,54.0,57.0,57.0,57.0,56.0,56.0,55.0,57.0,55.0,55.0
102,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0
103,55.0,55.0,55.0,55.0,56.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0
104,57.0,57.0,54.0,57.0,55.0,58.0,58.0,58.0,57.0,57.0,55.0,58.0,55.0,55.0
105,48.0,48.0,51.0,51.0,47.0,49.0,49.0,50.0,50.0,48.0,51.0,45.0,50.0,50.0
106,53.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,47.0,50.0,50.0
107,50.0,50.0,52.0,55.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,50.0,54.0,54.0
108,37.0,43.0,52.0,48.0,40.0,48.0,45.0,51.0,51.0,44.0,51.0,41.0,43.0,41.0
109,41.0,42.0,52.0,50.0,44.0,48.0,45.0,51.0,51.0,43.0,50.0,43.0,44.0,43.0
110,43.0,43.0,54.0,52.0,44.0,50.0,47.0,53.0,53.0,45.0,52.0,45.0,49.0,47.0
111,42.0,43.0,52.0,51.0,44.0,49.0,49.0,52.0,52.0,45.0,54.0,49.0,46.0,45.0
112,46.0,44.0,54.0,53.0,49.0,51.0,51.0,54.0,54.0,50.0,53.0,47.0,49.0,46.0
113,47.0,44.0,56.0,54.0,48.0,53.0,53.0,56.0,56.0,50.0,54.0,48.0,51.0,50.0
114,41.0,42.0,51.0,50.0,43.0,48.0,50.0,51.0,51.0,44.0,53.0,48.0,45.0,45.0
115,45.0,45.0,53.0,52.0,48.0,50.0,50.0,53.0,53.0,49.0,52.0,46.0,48.0,45.0
116,46.0,45.0,55.0,53.0,47.0,52.0,52.0,55.0,55.0,49.0,53.0,47.0,50.0,49.0
117,40.0,43.0,49.0,48.0,42.0,47.0,45.0,50.0,50.0,43.0,51.0,42.0,43.0,44.0
118,43.0,46.0,51.0,50.0,49.0,49.0,45.0,52.0,52.0,43.0,50.0,44.0,44.0,44.0
119,44.0,46.0,53.0,51.0,48.0,50.0,50.0,53.0,53.0,45.0,52.0,47.0,49.0,47.0
120,44.0,46.0,52.0,52.0,46.0,49.0,49.0,52.0,52.0,45.0,55.0,50.0,46.0,47.0
121,47.0,45.0,56.0,56.0,53.0,54.0,54.0,56.0,56.0,50.0,53.0,47.0,50.0,49.0
122,48.0,45.0,56.0,56.0,50.0,52.0,52.0,55.0,55.0,47.0,54.0,49.0,51.0,53.0
123,44.0,45.0,51.0,51.0,49.0,51.0,50.0,54.0,54.0,47.0,55.0,49.0,46.0,48.0
124,46.0,47.0,55.0,55.0,52.0,53.0,53.0,55.0,55.0,49.0,53.0,53.0,49.0,48.0
125,49.0,47.0,55.0,55.0,51.0,55.0,55.0,58.0,58.0,52.0,54.0,54.0,52.0,52.0
126,45.0,43.0,52.0,50.0,46.0,51.0,51.0,54.0,54.0,48.0,54.0,49.0,47.0,47.0
127,47.0,46.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,50.0,53.0,54.0,50.0,46.0
128,50.0,47.0,54.0,53.0,52.0,56.0,56.0,59.0,59.0,53.0,54.0,55.0,51.0,50.0
129,43.0,44.0,50.0,50.0,48.0,50.0,50.0,53.0,53.0,46.0,55.0,47.0,45.0,47.0
130,45.0,46.0,54.0,54.0,51.0,52.0,52.0,54.0,54.0,48.0,52.0,52.0,48.0,47.0
131,48.0,46.0,54.0,54.0,50.0,54.0,54.0,57.0,57.0,51.0,53.0,53.0,51.0,51.0
132,44.0,42.0,51.0,49.0,45.0,50.0,50.0,53.0,53.0,47.0,54.0,48.0,46.0,46.0
133,46.0,45.0,53.0,52.0,52.0,50.0,50.0,53.0,53.0,49.0,52.0,53.0,49.0,45.0
134,49.0,46.0,54.0,53.0,51.0,55.0,55.0,58.0,58.0,52.0,53.0,54.0,50.0,49.0
135,40.0,43.0,49.0,47.0,42.0,47.0,45.0,50.0,50.0,39.0,52.0,41.0,43.0,44.0
136,45.0,46.0,51.0,49.0,49.0,49.0,45.0,52.0,52.0,43.0,50.0,45.0,44.0,44.0
137,45.0,46.0,52.0,52.0,47.0,50.0,50.0,53.0,53.0,44.0,51.0,46.0,49.0,48.0
138,47.0,50.0,53.0,54.0,49.0,52.0,52.0,55.0,55.0,45.0,55.0,50.0,49.0,50.0
139,50.0,50.0,55.0,56.0,54.0,52.0,52.0,55.0,55.0,45.0,52.0,47.0,48.0,47.0
140,49.0,48.0,53.0,56.0,50.0,50.0,50.0,53.0,53.0,44.0,53.0,50.0,53.0,49.0
141,47.0,49.0,53.0,53.0,54.0,52.0,52.0,55.0,55.0,45.0,55.0,54.0,48.0,51.0
142,49.0,49.0,54.0,55.0,53.0,51.0,53.0,54.0,54.0,44.0,54.0,53.0,50.0,48.0
143,51.0,50.0,56.0,55.0,52.0,54.0,54.0,57.0,57.0,47.0,54.0,55.0,53.0,49.0
144,46.0,46.0,53.0,52.0,47.0,51.0,51.0,53.0,53.0,43.0,54.0,50.0,47.0,50.0
145,47.0,48.0,54.0,55.0,53.0,52.0,52.0,55.0,55.0,45.0,54.0,54.0,51.0,49.0
146,51.0,51.0,55.0,55.0,53.0,55.0,55.0,58.0,58.0,48.0,54.0,56.0,52.0,49.0
147,46.0,48.0,52.0,52.0,53.0,51.0,51.0,54.0,54.0,44.0,55.0,53.0,47.0,50.0
148,48.0,48.0,53.0,54.0,52.0,50.0,53.0,53.0,53.0,43.0,54.0,52.0,49.0,47.0
149,50.0,50.0,55.0,54.0,51.0,53.0,54.0,56.0,56.0,47.0,54.0,54.0,52.0,48.0
150,45.0,45.0,52.0,51.0,49.0,50.0,50.0,53.0,53.0,42.0,54.0,50.0,47.0,49.0
151,47.0,47.0,54.0,55.0,52.0,51.0,51.0,54.0,54.0,44.0,54.0,53.0,50.0,48.0
152,50.0,51.0,55.0,55.0,52.0,54.0,55.0,57.0,57.0,47.0,54.0,55.0,52.0,49.0
153,45.0,45.0,51.0,49.0,46.0,49.0,49.0,52.0,52.0,42.0,54.0,49.0,47.0,48.0
154,48.0,46.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,45.0,53.0,53.0,51.0,46.0
155,50.0,47.0,56.0,53.0,51.0,54.0,54.0,57.0,57.0,47.0,53.0,54.0,53.0,49.0
156,45.0,47.0,51.0,51.0,52.0,50.0,50.0,53.0,53.0,43.0,54.0,52.0,46.0,49.0
157,47.0,47.0,52.0,53.0,51.0,49.0,52.0,52.0,52.0,42.0,54.0,51.0,48.0,46.0
158,49.0,49.0,54.0,53.0,50.0,52.0,54.0,55.0,55.0,46.0,54.0,52.0,51.0,47.0
159,44.0,44.0,51.0,50.0,48.0,49.0,50.0,52.0,52.0,41.0,54.0,49.0,46.0,48.0
160,46.0,46.0,53.0,54.0,51.0,50.0,51.0,53.0,53.0,43.0,54.0,52.0,49.0,47.0
161,48.0,50.0,54.0,54.0,50.0,53.0,55.0,56.0,56.0,46.0,54.0,53.0,51.0,48.0
162,44.0,44.0,52.0,48.0,45.0,49.0,49.0,52.0,52.0,42.0,53.0,48.0,46.0,47.0
163,47.0,45.0,52.0,52.0,52.0,50.0,50.0,53.0,53.0,44.0,53.0,53.0,50.0,45.0
164,49.0,47.0,55.0,52.0,50.0,54.0,54.0,57.0,57.0,47.0,53.0,54.0,52.0,48.0
165,41.0,42.0,48.0,45.0,41.0,46.0,41.0,49.0,49.0,36.0,51.0,41.0,43.0,42.0
166,45.0,46.0,50.0,48.0,49.0,48.0,43.0,51.0,51.0,41.0,50.0,46.0,44.0,43.0
167,44.0,47.0,53.0,47.0,47.0,50.0,46.0,53.0,53.0,39.0,51.0,47.0,49.0,47.0
