Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
124,50.0,50.0,48.0,48.0,48.0,47.0,47.0,42.0,48.0,50.0,46.0
125,50.0,50.0,49.0,48.0,53.0,48.0,49.0,45.0,49.0,51.0,47.0
126,45.0,45.0,46.0,44.0,46.0,43.0,48.0,42.0,46.0,50.0,42.0
127,47.0,47.0,47.0,45.0,47.0,47.0,47.0,43.0,47.0,51.0,47.0
128,50.0,50.0,48.0,46.0,48.0,48.0,49.0,46.0,48.0,52.0,48.0
129,48.0,48.0,47.0,48.0,50.0,46.0,47.0,45.0,47.0,49.0,45.0
130,49.0,49.0,48.0,49.0,47.0,48.0,46.0,46.0,48.0,49.0,46.0
131,54.0,54.0,49.0,49.0,52.0,52.0,48.0,47.0,49.0,50.0,51.0
132,48.0,48.0,47.0,48.0,46.0,47.0,47.0,46.0,47.0,50.0,46.0
133,48.0,48.0,48.0,49.0,47.0,48.0,46.0,47.0,48.0,50.0,47.0
134,54.0,54.0,49.0,49.0,52.0,52.0,48.0,48.0,49.0,51.0,52.0
135,45.0,45.0,45.0,42.0,42.0,42.0,44.0,41.0,45.0,45.0,41.0
136,46.0,46.0,46.0,45.0,43.0,43.0,45.0,43.0,46.0,46.0,43.0
137,48.0,48.0,48.0,45.0,47.0,48.0,48.0,46.0,48.0,47.0,47.0
138,45.0,45.0,51.0,43.0,46.0,44.0,46.0,42.0,51.0,45.0,43.0
139,50.0,50.0,50.0,45.0,49.0,44.0,50.0,42.0,50.0,47.0,46.0
140,47.0,47.0,48.0,46.0,47.0,45.0,48.0,47.0,48.0,43.0,45.0
141,49.0,49.0,55.0,47.0,50.0,48.0,49.0,46.0,55.0,49.0,47.0
142,51.0,51.0,52.0,48.0,53.0,48.0,50.0,43.0,52.0,50.0,47.0
143,51.0,51.0,49.0,49.0,49.0,47.0,50.0,48.0,49.0,46.0,46.0
144,45.0,45.0,51.0,44.0,47.0,46.0,49.0,44.0,51.0,50.0,43.0
145,51.0,51.0,48.0,45.0,48.0,48.0,48.0,44.0,48.0,51.0,48.0
146,51.0,51.0,49.0,49.0,49.0,47.0,50.0,49.0,49.0,47.0,47.0
147,49.0,49.0,55.0,48.0,51.0,48.0,49.0,47.0,55.0,52.0,47.0
148,55.0,55.0,52.0,49.0,52.0,52.0,49.0,47.0,52.0,54.0,51.0
149,55.0,55.0,53.0,53.0,53.0,49.0,50.0,52.0,53.0,50.0,48.0
150,49.0,49.0,55.0,48.0,47.0,48.0,49.0,48.0,51.0,53.0,47.0
151,55.0,55.0,52.0,49.0,48.0,52.0,49.0,48.0,52.0,55.0,52.0
152,55.0,55.0,53.0,53.0,53.0,49.0,50.0,53.0,53.0,51.0,49.0
153,45.0,45.0,45.0,44.0,46.0,44.0,49.0,44.0,45.0,50.0,42.0
154,47.0,47.0,48.0,45.0,47.0,48.0,49.0,46.0,48.0,46.0,47.0
155,51.0,51.0,49.0,46.0,49.0,45.0,50.0,49.0,49.0,50.0,44.0
156,49.0,49.0,54.0,48.0,50.0,47.0,49.0,46.0,54.0,51.0,46.0
157,54.0,54.0,51.0,49.0,51.0,51.0,50.0,46.0,51.0,53.0,50.0
158,55.0,55.0,52.0,53.0,53.0,49.0,50.0,51.0,52.0,49.0,48.0
159,49.0,49.0,54.0,48.0,50.0,47.0,49.0,47.0,50.0,52.0,47.0
160,54.0,54.0,51.0,49.0,51.0,51.0,50.0,47.0,51.0,54.0,51.0
161,55.0,55.0,53.0,53.0,53.0,49.0,50.0,52.0,53.0,50.0,49.0
162,47.0,47.0,47.0,48.0,47.0,47.0,49.0,47.0,47.0,49.0,46.0
163,48.0,48.0,48.0,49.0,47.0,48.0,50.0,47.0,48.0,50.0,47.0
164,51.0,51.0,53.0,50.0,53.0,49.0,50.0,53.0,53.0,51.0,48.0
165,44.0,44.0,44.0,41.0,42.0,42.0,45.0,42.0,44.0,45.0,41.0
166,45.0,45.0,46.0,44.0,43.0,43.0,46.0,43.0,46.0,41.0,43.0
167,48.0,48.0,48.0,43.0,47.0,44.0,48.0,46.0,48.0,45.0,42.0
