Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,43.0,41.0,39.0,39.0,39.0,41.0,40.0
1,41.0,43.0,44.0,40.0,46.0,40.0,44.0,39.0
2,43.0,43.0,44.0,43.0,43.0,42.0,44.0,40.0
3,39.0,43.0,41.0,38.0,40.0,38.0,41.0,39.0
4,43.0,44.0,44.0,39.0,45.0,40.0,44.0,39.0
5,43.0,44.0,44.0,43.0,43.0,41.0,44.0,40.0
6,40.0,43.0,41.0,39.0,39.0,38.0,41.0,40.0
7,44.0,44.0,44.0,40.0,45.0,41.0,44.0,40.0
8,44.0,45.0,43.0,43.0,41.0,42.0,43.0,40.0
9,41.0,44.0,42.0,45.0,46.0,45.0,42.0,45.0
10,43.0,44.0,44.0,46.0,47.0,46.0,44.0,43.0
11,44.0,44.0,44.0,46.0,48.0,46.0,44.0,48.0
12,40.0,43.0,41.0,44.0,45.0,44.0,41.0,44.0
13,42.0,43.0,43.0,45.0,46.0,45.0,43.0,42.0
14,43.0,43.0,44.0,46.0,47.0,47.0,44.0,47.0
15,40.0,44.0,41.0,40.0,41.0,39.0,41.0,41.0
16,42.0,44.0,44.0,41.0,45.0,42.0,44.0,42.0
17,43.0,44.0,44.0,44.0,47.0,42.0,44.0,47.0
18,39.0,43.0,41.0,39.0,39.0,39.0,41.0,40.0
19,45.0,44.0,45.0,42.0,45.0,43.0,45.0,39.0
20,45.0,44.0,44.0,42.0,43.0,41.0,44.0,40.0
21,40.0,43.0,41.0,39.0,40.0,40.0,41.0,41.0
22,46.0,44.0,46.0,41.0,45.0,42.0,46.0,40.0
23,46.0,45.0,43.0,43.0,42.0,42.0,43.0,40.0
24,44.0,44.0,44.0,45.0,46.0,45.0,44.0,45.0
25,46.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0
26,46.0,45.0,44.0,46.0,47.0,46.0,44.0,47.0
27,43.0,43.0,43.0,44.0,45.0,45.0,43.0,44.0
28,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0
29,45.0,44.0,46.0,45.0,46.0,46.0,46.0,46.0
30,40.0,44.0,41.0,39.0,40.0,38.0,41.0,40.0
31,42.0,44.0,43.0,41.0,44.0,41.0,43.0,42.0
32,43.0,44.0,44.0,44.0,46.0,41.0,44.0,46.0
33,40.0,44.0,38.0,39.0,38.0,39.0,38.0,40.0
34,43.0,44.0,43.0,40.0,41.0,41.0,43.0,38.0
35,42.0,46.0,43.0,42.0,40.0,41.0,43.0,39.0
36,42.0,44.0,45.0,45.0,46.0,45.0,45.0,45.0
37,47.0,47.0,47.0,46.0,46.0,46.0,47.0,43.0
38,47.0,46.0,44.0,46.0,47.0,46.0,44.0,47.0
39,41.0,43.0,44.0,44.0,45.0,44.0,44.0,44.0
40,46.0,46.0,46.0,45.0,45.0,45.0,46.0,42.0
41,46.0,45.0,46.0,46.0,46.0,47.0,46.0,47.0
42,40.0,43.0,38.0,40.0,40.0,39.0,38.0,40.0
43,43.0,45.0,44.0,41.0,42.0,42.0,44.0,42.0
44,44.0,45.0,44.0,44.0,46.0,42.0,44.0,46.0
45,44.0,44.0,42.0,46.0,47.0,46.0,42.0,47.0
46,45.0,47.0,44.0,48.0,46.0,48.0,44.0,48.0
47,45.0,46.0,44.0,47.0,48.0,47.0,44.0,48.0
48,43.0,43.0,45.0,46.0,47.0,46.0,45.0,47.0
49,44.0,46.0,47.0,48.0,48.0,48.0,47.0,48.0
50,44.0,45.0,44.0,47.0,48.0,47.0,44.0,48.0
51,42.0,44.0,45.0,47.0,47.0,47.0,45.0,47.0
