Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
20,39.0,39.0,39.0,37.0,45.0,45.0,38.0,44.0,38.0,43.0,41.0,42.0,42.0,39.0,41.0
21,34.0,34.0,37.0,35.0,40.0,40.0,37.0,40.0,37.0,39.0,36.0,37.0,38.0,38.0,37.0
22,40.0,40.0,40.0,39.0,46.0,46.0,39.0,46.0,39.0,46.0,41.0,43.0,43.0,40.0,39.0
23,38.0,38.0,40.0,38.0,42.0,42.0,39.0,44.0,39.0,43.0,40.0,41.0,41.0,40.0,41.0
24,43.0,43.0,45.0,43.0,46.0,46.0,46.0,46.0,46.0,45.0,42.0,43.0,43.0,46.0,46.0
25,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,49.0,48.0,48.0,48.0
26,44.0,44.0,49.0,45.0,48.0,48.0,48.0,48.0,48.0,47.0,43.0,44.0,45.0,48.0,48.0
27,43.0,43.0,45.0,43.0,45.0,45.0,46.0,45.0,46.0,44.0,42.0,42.0,42.0,46.0,46.0
28,49.0,49.0,48.0,48.0,47.0,47.0,48.0,48.0,48.0,46.0,47.0,48.0,47.0,48.0,48.0
29,44.0,44.0,49.0,45.0,47.0,47.0,48.0,47.0,48.0,46.0,43.0,44.0,44.0,48.0,48.0
30,38.0,34.0,40.0,38.0,40.0,40.0,41.0,40.0,37.0,39.0,36.0,37.0,37.0,41.0,41.0
31,44.0,40.0,43.0,43.0,46.0,46.0,43.0,46.0,39.0,46.0,41.0,43.0,43.0,43.0,43.0
32,39.0,39.0,44.0,40.0,42.0,42.0,43.0,42.0,39.0,42.0,41.0,42.0,42.0,43.0,43.0
33,35.0,35.0,36.0,35.0,41.0,41.0,38.0,41.0,38.0,40.0,35.0,38.0,38.0,39.0,38.0
34,39.0,39.0,39.0,40.0,46.0,46.0,40.0,46.0,40.0,46.0,41.0,43.0,44.0,41.0,40.0
35,37.0,37.0,40.0,38.0,43.0,43.0,40.0,43.0,40.0,42.0,37.0,40.0,40.0,41.0,40.0
36,43.0,43.0,46.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,42.0,43.0,44.0,47.0,47.0
37,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0
38,45.0,45.0,49.0,46.0,49.0,49.0,49.0,49.0,49.0,48.0,44.0,45.0,46.0,49.0,49.0
39,43.0,43.0,46.0,44.0,46.0,46.0,47.0,46.0,47.0,45.0,42.0,42.0,43.0,47.0,47.0
40,49.0,49.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,47.0,48.0,48.0,48.0,49.0,49.0
41,45.0,45.0,49.0,46.0,48.0,48.0,49.0,48.0,49.0,47.0,44.0,44.0,45.0,49.0,49.0
42,38.0,34.0,41.0,39.0,41.0,41.0,42.0,41.0,38.0,40.0,36.0,37.0,38.0,42.0,42.0
43,44.0,40.0,44.0,44.0,46.0,46.0,44.0,46.0,40.0,46.0,40.0,43.0,44.0,44.0,44.0
44,40.0,39.0,44.0,41.0,43.0,43.0,44.0,43.0,40.0,42.0,41.0,42.0,43.0,44.0,44.0
45,42.0,46.0,45.0,43.0,47.0,47.0,47.0,46.0,47.0,45.0,46.0,42.0,43.0,45.0,46.0
46,47.0,48.0,49.0,47.0,48.0,48.0,48.0,47.0,48.0,46.0,48.0,47.0,47.0,48.0,47.0
47,44.0,47.0,49.0,45.0,49.0,49.0,49.0,45.0,49.0,44.0,47.0,44.0,45.0,48.0,45.0
48,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,47.0,46.0,47.0
49,49.0,48.0,49.0,49.0,48.0,49.0,49.0,48.0,48.0,47.0,48.0,49.0,49.0,48.0,48.0
50,48.0,47.0,50.0,48.0,49.0,49.0,49.0,48.0,49.0,47.0,47.0,48.0,48.0,49.0,48.0
51,42.0,42.0,44.0,43.0,47.0,47.0,47.0,46.0,47.0,45.0,42.0,42.0,43.0,45.0,46.0
52,47.0,47.0,47.0,47.0,48.0,48.0,48.0,44.0,48.0,43.0,46.0,47.0,47.0,47.0,44.0
53,48.0,48.0,46.0,49.0,49.0,49.0,49.0,45.0,49.0,44.0,47.0,48.0,49.0,47.0,45.0
54,47.0,45.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,45.0,45.0,46.0,46.0,46.0,47.0
55,49.0,47.0,48.0,49.0,47.0,48.0,49.0,48.0,47.0,46.0,47.0,48.0,48.0,48.0,48.0
56,48.0,47.0,50.0,48.0,48.0,48.0,49.0,47.0,48.0,46.0,46.0,47.0,47.0,49.0,48.0
57,42.0,42.0,44.0,43.0,46.0,46.0,47.0,45.0,47.0,44.0,42.0,42.0,42.0,45.0,46.0
58,47.0,47.0,47.0,47.0,48.0,48.0,48.0,46.0,48.0,46.0,46.0,47.0,47.0,47.0,44.0
59,48.0,48.0,46.0,49.0,48.0,48.0,49.0,44.0,49.0,43.0,46.0,47.0,48.0,47.0,45.0
60,37.0,33.0,39.0,38.0,40.0,41.0,42.0,40.0,38.0,39.0,36.0,37.0,37.0,40.0,41.0
61,42.0,38.0,42.0,42.0,46.0,46.0,43.0,42.0,39.0,42.0,41.0,42.0,42.0,42.0,39.0
62,43.0,39.0,41.0,44.0,42.0,43.0,44.0,39.0,40.0,38.0,40.0,42.0,43.0,42.0,40.0
63,33.0,33.0,35.0,33.0,38.0,38.0,35.0,39.0,35.0,38.0,35.0,36.0,36.0,36.0,36.0
64,38.0,38.0,38.0,37.0,44.0,44.0,37.0,45.0,37.0,45.0,40.0,41.0,41.0,38.0,38.0
65,38.0,38.0,39.0,36.0,44.0,44.0,37.0,43.0,37.0,43.0,40.0,41.0,41.0,38.0,40.0
66,33.0,33.0,36.0,34.0,39.0,39.0,36.0,40.0,36.0,39.0,35.0,36.0,37.0,37.0,37.0
67,39.0,39.0,39.0,38.0,45.0,45.0,38.0,46.0,38.0,46.0,41.0,42.0,42.0,39.0,39.0
68,37.0,37.0,39.0,37.0,41.0,41.0,38.0,44.0,38.0,44.0,39.0,40.0,40.0,39.0,41.0
69,42.0,42.0,44.0,42.0,45.0,45.0,45.0,46.0,45.0,45.0,41.0,42.0,42.0,45.0,46.0
70,48.0,48.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0,48.0,47.0,47.0,48.0
71,43.0,43.0,48.0,44.0,47.0,47.0,47.0,51.0,47.0,50.0,43.0,43.0,44.0,47.0,51.0
72,42.0,42.0,44.0,42.0,44.0,44.0,45.0,45.0,45.0,44.0,41.0,41.0,41.0,45.0,46.0
73,48.0,48.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,48.0,46.0,47.0,46.0,47.0,48.0
74,43.0,43.0,48.0,44.0,46.0,46.0,47.0,50.0,47.0,49.0,43.0,43.0,43.0,47.0,51.0
75,37.0,33.0,39.0,37.0,39.0,39.0,40.0,40.0,36.0,39.0,35.0,36.0,36.0,40.0,41.0
76,43.0,39.0,42.0,42.0,45.0,45.0,42.0,46.0,38.0,46.0,40.0,42.0,42.0,42.0,43.0
77,38.0,38.0,43.0,39.0,41.0,41.0,42.0,45.0,38.0,44.0,40.0,41.0,41.0,42.0,46.0
78,34.0,34.0,36.0,34.0,40.0,40.0,37.0,40.0,37.0,39.0,35.0,37.0,37.0,38.0,37.0
79,38.0,38.0,38.0,39.0,46.0,46.0,39.0,46.0,39.0,46.0,40.0,43.0,43.0,40.0,39.0
80,36.0,36.0,39.0,37.0,42.0,42.0,39.0,44.0,39.0,44.0,38.0,39.0,39.0,40.0,41.0
81,42.0,42.0,45.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0,42.0,42.0,43.0,46.0,46.0
82,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0
83,44.0,44.0,48.0,45.0,48.0,48.0,48.0,51.0,48.0,50.0,44.0,44.0,45.0,48.0,51.0
84,42.0,42.0,45.0,43.0,45.0,45.0,46.0,45.0,46.0,45.0,42.0,41.0,42.0,46.0,46.0
85,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,48.0,48.0
86,44.0,44.0,48.0,45.0,47.0,47.0,48.0,50.0,48.0,49.0,44.0,43.0,44.0,48.0,51.0
87,37.0,33.0,40.0,38.0,40.0,40.0,41.0,40.0,37.0,40.0,35.0,36.0,37.0,41.0,41.0
88,43.0,39.0,43.0,43.0,46.0,46.0,43.0,46.0,39.0,46.0,39.0,42.0,43.0,43.0,43.0
89,39.0,38.0,43.0,40.0,42.0,42.0,43.0,45.0,39.0,44.0,40.0,41.0,42.0,43.0,46.0
90,42.0,45.0,44.0,43.0,46.0,46.0,46.0,47.0,46.0,46.0,45.0,42.0,43.0,45.0,47.0
91,46.0,47.0,48.0,46.0,48.0,48.0,48.0,51.0,48.0,50.0,47.0,46.0,46.0,47.0,51.0
92,44.0,47.0,48.0,45.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,44.0,45.0,47.0,48.0
93,46.0,45.0,46.0,46.0,46.0,46.0,46.0,49.0,46.0,48.0,45.0,46.0,46.0,45.0,49.0
94,48.0,47.0,48.0,48.0,48.0,48.0,48.0,50.0,48.0,49.0,47.0,48.0,48.0,47.0,51.0
95,48.0,47.0,49.0,48.0,48.0,48.0,48.0,51.0,48.0,50.0,47.0,48.0,48.0,48.0,51.0
96,42.0,42.0,43.0,43.0,46.0,46.0,46.0,47.0,46.0,46.0,41.0,42.0,43.0,45.0,47.0
97,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,47.0,45.0,46.0,46.0,46.0,48.0
98,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,47.0,48.0
99,46.0,44.0,46.0,46.0,45.0,45.0,46.0,48.0,45.0,47.0,44.0,45.0,45.0,45.0,49.0
100,48.0,46.0,47.0,48.0,47.0,48.0,48.0,49.0,47.0,48.0,46.0,47.0,47.0,47.0,50.0
101,48.0,47.0,49.0,48.0,47.0,47.0,48.0,50.0,47.0,49.0,46.0,47.0,47.0,48.0,51.0
102,42.0,42.0,43.0,43.0,45.0,45.0,46.0,46.0,46.0,45.0,41.0,41.0,42.0,45.0,47.0
103,46.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,46.0,45.0,46.0,46.0,46.0,48.0
104,48.0,48.0,48.0,48.0,47.0,47.0,48.0,47.0,48.0,46.0,47.0,47.0,47.0,47.0,48.0
105,37.0,33.0,38.0,38.0,39.0,40.0,41.0,41.0,37.0,40.0,35.0,36.0,37.0,40.0,42.0
106,41.0,37.0,41.0,41.0,46.0,46.0,43.0,46.0,39.0,46.0,40.0,41.0,41.0,41.0,43.0
107,43.0,39.0,43.0,43.0,42.0,42.0,43.0,42.0,40.0,42.0,39.0,42.0,42.0,42.0,43.0
108,33.0,33.0,34.0,33.0,40.0,40.0,37.0,40.0,37.0,40.0,34.0,36.0,36.0,36.0,37.0
109,36.0,36.0,37.0,36.0,46.0,46.0,39.0,46.0,39.0,46.0,38.0,43.0,44.0,39.0,39.0
110,37.0,37.0,38.0,37.0,42.0,42.0,39.0,42.0,39.0,42.0,38.0,39.0,40.0,40.0,39.0
111,43.0,43.0,44.0,43.0,47.0,47.0,47.0,47.0,47.0,46.0,42.0,43.0,43.0,46.0,47.0
112,45.0,45.0,46.0,45.0,49.0,49.0,49.0,49.0,49.0,48.0,44.0,45.0,45.0,48.0,49.0
113,44.0,44.0,46.0,45.0,49.0,49.0,49.0,49.0,49.0,48.0,43.0,44.0,45.0,48.0,49.0
114,43.0,43.0,44.0,43.0,46.0,46.0,47.0,46.0,47.0,45.0,42.0,42.0,42.0,46.0,47.0
115,45.0,45.0,46.0,45.0,48.0,48.0,49.0,48.0,49.0,47.0,44.0,45.0,46.0,48.0,49.0
116,44.0,44.0,46.0,45.0,48.0,48.0,49.0,48.0,49.0,47.0,43.0,44.0,44.0,48.0,49.0
117,38.0,34.0,39.0,38.0,41.0,41.0,42.0,41.0,38.0,40.0,36.0,37.0,37.0,41.0,42.0
118,40.0,36.0,41.0,40.0,47.0,47.0,44.0,47.0,40.0,47.0,38.0,43.0,44.0,43.0,44.0
119,39.0,39.0,41.0,40.0,43.0,43.0,44.0,43.0,40.0,43.0,41.0,42.0,43.0,43.0,44.0
120,43.0,45.0,45.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0,43.0,44.0,46.0,47.0
121,44.0,46.0,45.0,44.0,49.0,49.0,49.0,49.0,49.0,48.0,46.0,44.0,44.0,47.0,49.0
122,45.0,47.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0,48.0,47.0,45.0,46.0,48.0,49.0
123,46.0,45.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,46.0,45.0,46.0,46.0,46.0,47.0
124,48.0,46.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,48.0,46.0,48.0,48.0,48.0,49.0
125,48.0,48.0,48.0,48.0,48.0,49.0,49.0,51.0,49.0,50.0,47.0,48.0,48.0,48.0,51.0
126,43.0,43.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,42.0,43.0,44.0,46.0,47.0
127,45.0,45.0,46.0,44.0,49.0,49.0,49.0,49.0,49.0,48.0,44.0,45.0,44.0,47.0,49.0
128,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0,48.0,49.0
129,46.0,44.0,46.0,46.0,45.0,46.0,47.0,46.0,46.0,45.0,44.0,45.0,45.0,46.0,47.0
130,48.0,45.0,48.0,48.0,48.0,49.0,49.0,49.0,48.0,47.0,45.0,47.0,47.0,48.0,49.0
131,48.0,48.0,48.0,48.0,47.0,48.0,49.0,50.0,48.0,49.0,47.0,47.0,47.0,48.0,51.0
132,43.0,43.0,44.0,44.0,46.0,46.0,47.0,46.0,47.0,45.0,42.0,42.0,43.0,46.0,47.0
133,45.0,45.0,46.0,44.0,49.0,49.0,49.0,49.0,49.0,47.0,44.0,46.0,46.0,47.0,49.0
134,49.0,49.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,47.0,48.0,48.0,48.0,48.0,49.0
135,38.0,34.0,39.0,39.0,40.0,41.0,42.0,41.0,38.0,40.0,36.0,37.0,38.0,41.0,42.0
136,40.0,36.0,41.0,39.0,47.0,47.0,44.0,47.0,40.0,47.0,37.0,42.0,42.0,42.0,44.0
137,44.0,40.0,44.0,44.0,43.0,43.0,44.0,43.0,41.0,43.0,40.0,43.0,43.0,43.0,44.0
138,42.0,44.0,44.0,42.0,47.0,47.0,47.0,47.0,47.0,46.0,44.0,42.0,42.0,45.0,47.0
139,44.0,46.0,46.0,44.0,49.0,49.0,49.0,45.0,49.0,44.0,46.0,44.0,44.0,47.0,45.0
140,44.0,45.0,49.0,44.0,49.0,49.0,49.0,45.0,49.0,44.0,45.0,44.0,44.0,48.0,45.0
141,45.0,45.0,47.0,45.0,48.0,48.0,47.0,50.0,47.0,49.0,45.0,45.0,45.0,46.0,50.0
142,47.0,46.0,48.0,47.0,49.0,49.0,49.0,51.0,49.0,50.0,46.0,47.0,47.0,47.0,51.0
143,48.0,48.0,50.0,48.0,50.0,50.0,49.0,48.0,49.0,47.0,47.0,48.0,48.0,49.0,48.0
144,43.0,46.0,45.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,43.0,44.0,45.0,47.0
145,44.0,46.0,49.0,44.0,49.0,49.0,49.0,46.0,49.0,45.0,46.0,44.0,44.0,48.0,46.0
146,47.0,48.0,49.0,47.0,49.0,49.0,49.0,47.0,49.0,46.0,48.0,47.0,47.0,48.0,47.0
147,46.0,45.0,47.0,46.0,47.0,47.0,47.0,49.0,46.0,48.0,45.0,46.0,46.0,46.0,50.0
148,47.0,46.0,48.0,47.0,48.0,49.0,49.0,50.0,48.0,49.0,46.0,47.0,47.0,47.0,51.0
149,48.0,48.0,50.0,48.0,49.0,49.0,49.0,48.0,48.0,47.0,47.0,48.0,48.0,49.0,48.0
150,47.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,46.0,45.0,47.0
151,48.0,46.0,49.0,48.0,49.0,49.0,49.0,48.0,49.0,49.0,47.0,48.0,48.0,48.0,48.0
152,49.0,48.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,47.0,48.0,49.0,49.0,48.0,48.0
153,43.0,43.0,45.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,43.0,43.0,44.0,44.0,47.0
154,43.0,43.0,45.0,43.0,49.0,49.0,49.0,44.0,49.0,44.0,42.0,43.0,43.0,46.0,44.0
155,47.0,47.0,47.0,47.0,48.0,48.0,48.0,44.0,48.0,43.0,46.0,47.0,47.0,46.0,44.0
156,46.0,44.0,46.0,46.0,46.0,46.0,46.0,48.0,45.0,47.0,44.0,45.0,45.0,45.0,49.0
157,47.0,45.0,47.0,47.0,47.0,48.0,48.0,49.0,47.0,48.0,46.0,47.0,47.0,46.0,50.0
158,48.0,48.0,49.0,48.0,48.0,48.0,48.0,47.0,47.0,46.0,46.0,47.0,47.0,48.0,48.0
159,47.0,45.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,47.0
160,48.0,46.0,48.0,48.0,48.0,49.0,49.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0
161,49.0,48.0,48.0,49.0,48.0,48.0,49.0,47.0,48.0,46.0,47.0,48.0,48.0,47.0,48.0
162,43.0,43.0,45.0,44.0,46.0,46.0,47.0,46.0,47.0,45.0,43.0,42.0,43.0,44.0,47.0
163,43.0,43.0,45.0,43.0,49.0,49.0,49.0,46.0,49.0,46.0,42.0,46.0,46.0,46.0,44.0
164,47.0,47.0,47.0,47.0,47.0,47.0,48.0,43.0,48.0,42.0,46.0,47.0,47.0,46.0,44.0
165,38.0,34.0,40.0,39.0,40.0,41.0,42.0,41.0,38.0,40.0,35.0,37.0,38.0,39.0,42.0
166,38.0,34.0,40.0,38.0,47.0,47.0,44.0,43.0,40.0,42.0,37.0,41.0,41.0,41.0,39.0
167,42.0,38.0,42.0,42.0,42.0,42.0,43.0,38.0,40.0,38.0,41.0,42.0,42.0,41.0,39.0
