Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,30.0,30.0,26.0,30.0,23.0
1,30.0,30.0,28.0,31.0,25.0
2,30.0,30.0,28.0,31.0,26.0
3,30.0,30.0,28.0,30.0,23.0
4,30.0,30.0,30.0,30.0,31.0
5,31.0,31.0,30.0,32.0,26.0
6,31.0,31.0,29.0,31.0,24.0
7,31.0,31.0,31.0,31.0,32.0
8,31.0,31.0,31.0,33.0,26.0
9,30.0,30.0,29.0,31.0,24.0
10,30.0,30.0,30.0,31.0,26.0
11,32.0,32.0,29.0,32.0,28.0
12,30.0,30.0,28.0,30.0,29.0
13,29.0,29.0,30.0,31.0,31.0
14,31.0,31.0,28.0,31.0,28.0
15,31.0,31.0,29.0,30.0,25.0
16,30.0,30.0,29.0,31.0,32.0
17,31.0,31.0,29.0,31.0,28.0
18,29.0,29.0,30.0,30.0,23.0
19,29.0,29.0,30.0,31.0,30.0
20,30.0,30.0,31.0,31.0,26.0
21,30.0,30.0,31.0,31.0,24.0
22,30.0,30.0,31.0,32.0,31.0
23,30.0,30.0,32.0,32.0,26.0
24,30.0,30.0,29.0,31.0,23.0
25,31.0,31.0,32.0,32.0,25.0
26,31.0,31.0,31.0,33.0,28.0
27,29.0,29.0,28.0,30.0,28.0
28,31.0,31.0,32.0,32.0,30.0
29,31.0,31.0,30.0,32.0,28.0
30,30.0,30.0,29.0,29.0,24.0
31,32.0,32.0,31.0,31.0,31.0
32,32.0,32.0,31.0,31.0,28.0
33,30.0,30.0,32.0,32.0,23.0
34,29.0,29.0,31.0,33.0,25.0
35,30.0,30.0,33.0,33.0,25.0
36,30.0,30.0,30.0,32.0,24.0
37,31.0,31.0,33.0,33.0,26.0
38,31.0,31.0,32.0,34.0,26.0
39,30.0,30.0,29.0,31.0,24.0
40,31.0,31.0,33.0,33.0,31.0
41,31.0,31.0,31.0,33.0,26.0
42,31.0,31.0,30.0,30.0,24.0
43,32.0,32.0,32.0,32.0,27.0
44,32.0,32.0,32.0,32.0,26.0
45,30.0,30.0,30.0,30.0,25.0
46,29.0,29.0,30.0,31.0,27.0
47,31.0,31.0,30.0,32.0,27.0
48,30.0,30.0,29.0,29.0,26.0
49,31.0,31.0,30.0,31.0,27.0
50,31.0,31.0,29.0,31.0,28.0
51,31.0,31.0,30.0,30.0,25.0
52,32.0,32.0,30.0,31.0,27.0
53,32.0,32.0,30.0,31.0,27.0
54,29.0,29.0,28.0,29.0,28.0
55,31.0,31.0,29.0,30.0,30.0
56,31.0,31.0,28.0,30.0,30.0
57,30.0,30.0,29.0,30.0,29.0
58,32.0,32.0,30.0,31.0,31.0
59,32.0,32.0,29.0,31.0,31.0
60,31.0,31.0,30.0,31.0,26.0
61,28.0,28.0,30.0,31.0,27.0
62,29.0,29.0,30.0,31.0,32.0
63,28.0,28.0,29.0,29.0,22.0
64,30.0,30.0,29.0,30.0,29.0
65,29.0,29.0,30.0,30.0,25.0
66,29.0,29.0,30.0,30.0,23.0
67,31.0,31.0,30.0,31.0,30.0
68,29.0,29.0,31.0,31.0,26.0
69,29.0,29.0,28.0,30.0,22.0
70,30.0,30.0,31.0,31.0,24.0
71,30.0,30.0,30.0,32.0,27.0
72,28.0,28.0,27.0,29.0,27.0
73,30.0,30.0,31.0,31.0,29.0
74,30.0,30.0,29.0,31.0,27.0
75,29.0,29.0,28.0,28.0,23.0
76,31.0,31.0,30.0,30.0,30.0
77,31.0,31.0,30.0,30.0,27.0
78,30.0,30.0,31.0,31.0,22.0
79,32.0,32.0,30.0,32.0,24.0
80,29.0,29.0,32.0,32.0,24.0
81,30.0,30.0,29.0,31.0,23.0
82,31.0,31.0,32.0,32.0,25.0
83,31.0,31.0,31.0,33.0,25.0
84,29.0,29.0,28.0,30.0,23.0
85,31.0,31.0,32.0,32.0,30.0
86,31.0,31.0,30.0,32.0,26.0
87,30.0,30.0,29.0,29.0,23.0
88,32.0,32.0,31.0,31.0,26.0
89,32.0,32.0,31.0,31.0,25.0
90,30.0,30.0,29.0,29.0,24.0
91,31.0,31.0,29.0,30.0,26.0
