Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,28.0,27.0,31.0,32.0,31.0,31.0,28.0,31.0,28.0,31.0,31.0,30.0,31.0,31.0,34.0,28.0
1,25.0,26.0,33.0,32.0,33.0,32.0,28.0,28.0,28.0,28.0,31.0,29.0,31.0,32.0,30.0,25.0
2,25.0,26.0,33.0,36.0,33.0,35.0,31.0,31.0,31.0,31.0,33.0,26.0,35.0,35.0,30.0,26.0
3,29.0,30.0,31.0,32.0,31.0,31.0,30.0,31.0,30.0,31.0,34.0,30.0,32.0,31.0,35.0,31.0
4,31.0,32.0,33.0,33.0,33.0,34.0,30.0,28.0,30.0,28.0,36.0,32.0,32.0,34.0,36.0,31.0
5,31.0,29.0,34.0,36.0,34.0,35.0,33.0,31.0,33.0,31.0,34.0,29.0,36.0,35.0,33.0,31.0
6,30.0,31.0,32.0,33.0,32.0,32.0,29.0,32.0,29.0,32.0,35.0,31.0,32.0,32.0,32.0,30.0
7,29.0,33.0,33.0,33.0,33.0,32.0,29.0,29.0,29.0,29.0,34.0,33.0,32.0,32.0,34.0,29.0
8,32.0,30.0,34.0,37.0,34.0,36.0,32.0,32.0,32.0,32.0,34.0,30.0,36.0,36.0,34.0,32.0
9,30.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,34.0,33.0,36.0,38.0,34.0,30.0
10,30.0,31.0,39.0,39.0,39.0,38.0,33.0,34.0,33.0,34.0,34.0,31.0,38.0,38.0,33.0,29.0
11,30.0,28.0,39.0,39.0,39.0,38.0,36.0,38.0,36.0,38.0,36.0,30.0,38.0,38.0,34.0,30.0
12,29.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,33.0,32.0,35.0,37.0,33.0,29.0
13,30.0,31.0,38.0,38.0,38.0,37.0,32.0,33.0,32.0,33.0,33.0,31.0,37.0,37.0,32.0,29.0
14,30.0,28.0,38.0,38.0,38.0,37.0,35.0,37.0,35.0,37.0,35.0,29.0,37.0,37.0,33.0,29.0
15,30.0,31.0,32.0,33.0,32.0,32.0,29.0,32.0,29.0,32.0,32.0,31.0,32.0,32.0,32.0,30.0
16,30.0,30.0,33.0,33.0,33.0,32.0,29.0,32.0,29.0,32.0,32.0,30.0,31.0,32.0,31.0,28.0
17,29.0,27.0,37.0,37.0,37.0,36.0,29.0,36.0,29.0,36.0,34.0,30.0,36.0,36.0,34.0,30.0
18,29.0,31.0,30.0,31.0,30.0,30.0,30.0,31.0,30.0,31.0,34.0,30.0,32.0,30.0,34.0,32.0
