Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,48.0,52.0,51.0,48.0,48.0,46.0,53.0,53.0
1,44.0,52.0,50.0,49.0,49.0,48.0,48.0,54.0
2,50.0,54.0,51.0,49.0,49.0,50.0,50.0,50.0
3,51.0,53.0,52.0,49.0,49.0,47.0,53.0,53.0
4,50.0,53.0,52.0,50.0,50.0,48.0,48.0,54.0
5,52.0,55.0,52.0,52.0,52.0,50.0,50.0,50.0
6,51.0,52.0,51.0,50.0,50.0,47.0,48.0,49.0
7,51.0,52.0,50.0,50.0,50.0,44.0,44.0,50.0
8,52.0,54.0,51.0,53.0,53.0,45.0,48.0,50.0
9,52.0,52.0,51.0,51.0,51.0,48.0,48.0,48.0
10,46.0,52.0,52.0,49.0,49.0,48.0,48.0,50.0
11,50.0,54.0,52.0,53.0,53.0,50.0,50.0,50.0
12,52.0,52.0,50.0,50.0,50.0,52.0,52.0,52.0
13,48.0,51.0,52.0,50.0,50.0,48.0,49.0,50.0
14,50.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0
15,49.0,50.0,51.0,50.0,50.0,50.0,48.0,48.0
16,45.0,52.0,50.0,49.0,49.0,48.0,49.0,49.0
17,50.0,52.0,51.0,50.0,50.0,54.0,54.0,54.0
18,52.0,53.0,52.0,50.0,50.0,47.0,53.0,53.0
19,50.0,53.0,53.0,51.0,51.0,48.0,48.0,54.0
20,51.0,55.0,52.0,52.0,52.0,50.0,50.0,52.0
21,53.0,53.0,52.0,51.0,51.0,46.0,52.0,52.0
22,51.0,53.0,52.0,52.0,52.0,47.0,47.0,52.0
23,52.0,53.0,52.0,53.0,53.0,49.0,49.0,53.0
24,51.0,53.0,52.0,52.0,52.0,49.0,49.0,51.0
25,52.0,53.0,53.0,52.0,52.0,48.0,48.0,50.0
26,53.0,55.0,53.0,54.0,54.0,50.0,50.0,50.0
27,51.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0
