Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,50.0,48.0,47.0,49.0,45.0,48.0,46.0
1,51.0,49.0,49.0,47.0,47.0,49.0,47.0
2,51.0,49.0,47.0,50.0,50.0,52.0,49.0
3,52.0,49.0,52.0,50.0,48.0,51.0,47.0
4,52.0,52.0,52.0,48.0,48.0,52.0,48.0
5,52.0,53.0,52.0,50.0,50.0,53.0,49.0
6,50.0,45.0,47.0,50.0,46.0,50.0,45.0
7,52.0,49.0,52.0,49.0,49.0,51.0,49.0
8,53.0,49.0,53.0,49.0,49.0,53.0,47.0
9,51.0,50.0,47.0,49.0,49.0,51.0,49.0
10,51.0,51.0,46.0,47.0,47.0,52.0,46.0
11,51.0,51.0,47.0,49.0,49.0,52.0,48.0
12,50.0,50.0,48.0,48.0,48.0,51.0,48.0
13,52.0,51.0,52.0,48.0,47.0,52.0,51.0
14,52.0,52.0,50.0,49.0,48.0,52.0,51.0
15,51.0,48.0,49.0,49.0,44.0,49.0,45.0
16,52.0,48.0,52.0,49.0,48.0,50.0,51.0
17,52.0,51.0,47.0,50.0,47.0,52.0,51.0
18,53.0,51.0,51.0,50.0,48.0,53.0,46.0
19,53.0,53.0,51.0,49.0,49.0,54.0,48.0
20,53.0,54.0,52.0,51.0,51.0,54.0,48.0
21,51.0,49.0,47.0,50.0,49.0,54.0,46.0
22,53.0,53.0,51.0,50.0,50.0,55.0,49.0
23,54.0,53.0,53.0,50.0,50.0,55.0,48.0
24,52.0,51.0,52.0,50.0,50.0,53.0,48.0
25,52.0,52.0,51.0,49.0,49.0,54.0,47.0
26,52.0,52.0,51.0,49.0,49.0,53.0,48.0
27,53.0,51.0,53.0,49.0,49.0,53.0,47.0
28,53.0,52.0,51.0,50.0,48.0,54.0,52.0
29,53.0,53.0,50.0,51.0,48.0,53.0,52.0
30,52.0,49.0,51.0,50.0,47.0,53.0,46.0
31,53.0,50.0,51.0,50.0,49.0,54.0,52.0
32,53.0,52.0,46.0,52.0,48.0,53.0,52.0
33,46.0,47.0,46.0,50.0,47.0,49.0,44.0
34,52.0,48.0,52.0,49.0,50.0,49.0,50.0
35,48.0,48.0,48.0,50.0,50.0,53.0,46.0
36,50.0,50.0,50.0,49.0,48.0,51.0,46.0
37,52.0,52.0,52.0,49.0,49.0,53.0,47.0
38,52.0,52.0,52.0,49.0,48.0,53.0,47.0
39,53.0,50.0,49.0,50.0,48.0,51.0,45.0
40,51.0,52.0,51.0,51.0,49.0,53.0,48.0
41,51.0,53.0,51.0,51.0,48.0,53.0,47.0
42,53.0,48.0,47.0,50.0,48.0,49.0,44.0
43,52.0,48.0,52.0,51.0,50.0,49.0,49.0
44,48.0,52.0,47.0,52.0,49.0,53.0,48.0
