Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,40.0,41.0,38.0,40.0,40.0,40.0,41.0,40.0,39.0,40.0
1,41.0,37.0,39.0,40.0,41.0,41.0,40.0,40.0,41.0,40.0
2,44.0,40.0,38.0,41.0,44.0,41.0,40.0,39.0,39.0,39.0
3,44.0,40.0,39.0,45.0,40.0,45.0,40.0,44.0,43.0,44.0
4,44.0,38.0,43.0,42.0,44.0,41.0,40.0,45.0,43.0,45.0
5,44.0,39.0,41.0,44.0,44.0,45.0,43.0,44.0,40.0,44.0
6,44.0,39.0,40.0,45.0,40.0,45.0,39.0,45.0,44.0,45.0
7,45.0,36.0,41.0,42.0,44.0,41.0,40.0,41.0,41.0,41.0
8,41.0,40.0,41.0,45.0,41.0,45.0,43.0,45.0,41.0,45.0
9,42.0,40.0,42.0,45.0,42.0,45.0,42.0,41.0,40.0,41.0
10,43.0,40.0,44.0,42.0,42.0,42.0,41.0,41.0,44.0,41.0
11,46.0,40.0,41.0,43.0,46.0,43.0,40.0,40.0,39.0,40.0
12,44.0,39.0,43.0,44.0,44.0,44.0,41.0,43.0,42.0,43.0
13,45.0,40.0,44.0,45.0,45.0,45.0,40.0,44.0,44.0,44.0
14,45.0,43.0,42.0,45.0,45.0,45.0,39.0,41.0,40.0,41.0
15,44.0,39.0,39.0,45.0,41.0,45.0,39.0,44.0,43.0,44.0
16,46.0,40.0,40.0,46.0,45.0,46.0,40.0,45.0,44.0,45.0
17,45.0,43.0,40.0,46.0,45.0,46.0,39.0,41.0,41.0,41.0
18,44.0,39.0,40.0,45.0,40.0,45.0,39.0,44.0,43.0,44.0
19,44.0,38.0,43.0,46.0,44.0,41.0,40.0,45.0,43.0,45.0
20,44.0,39.0,44.0,46.0,44.0,45.0,45.0,44.0,42.0,44.0
21,44.0,39.0,41.0,45.0,40.0,45.0,40.0,45.0,44.0,45.0
22,45.0,39.0,42.0,46.0,44.0,41.0,41.0,45.0,43.0,45.0
23,43.0,40.0,45.0,46.0,43.0,45.0,46.0,45.0,43.0,45.0
24,43.0,39.0,45.0,46.0,42.0,44.0,41.0,43.0,43.0,43.0
25,45.0,40.0,46.0,43.0,45.0,42.0,46.0,45.0,45.0,45.0
26,46.0,40.0,45.0,45.0,46.0,45.0,43.0,44.0,41.0,44.0
27,46.0,39.0,46.0,47.0,44.0,47.0,40.0,46.0,44.0,46.0
28,45.0,40.0,48.0,46.0,45.0,46.0,45.0,48.0,48.0,48.0
29,46.0,45.0,46.0,47.0,45.0,47.0,42.0,46.0,45.0,46.0
30,44.0,39.0,40.0,46.0,41.0,45.0,39.0,44.0,44.0,44.0
31,46.0,40.0,43.0,46.0,45.0,46.0,41.0,49.0,49.0,49.0
32,45.0,45.0,44.0,47.0,45.0,46.0,41.0,45.0,45.0,45.0
33,44.0,39.0,37.0,44.0,39.0,44.0,40.0,44.0,44.0,44.0
34,45.0,36.0,39.0,41.0,44.0,41.0,41.0,41.0,41.0,41.0
35,41.0,40.0,41.0,41.0,40.0,42.0,46.0,42.0,41.0,42.0
36,44.0,40.0,42.0,45.0,41.0,44.0,41.0,44.0,44.0,44.0
37,45.0,40.0,44.0,42.0,45.0,42.0,46.0,42.0,46.0,42.0
38,43.0,41.0,46.0,46.0,42.0,45.0,43.0,45.0,42.0,45.0
39,45.0,40.0,47.0,47.0,43.0,47.0,40.0,47.0,45.0,47.0
40,46.0,41.0,46.0,46.0,45.0,46.0,45.0,46.0,46.0,46.0
41,46.0,46.0,47.0,47.0,44.0,47.0,42.0,47.0,46.0,47.0
42,45.0,40.0,41.0,45.0,41.0,45.0,39.0,45.0,45.0,45.0
43,46.0,41.0,41.0,46.0,45.0,46.0,41.0,46.0,46.0,46.0
44,46.0,46.0,45.0,46.0,45.0,46.0,41.0,46.0,46.0,46.0
45,45.0,41.0,45.0,44.0,42.0,43.0,42.0,40.0,43.0,40.0
46,44.0,41.0,46.0,45.0,44.0,47.0,41.0,41.0,44.0,41.0
47,47.0,41.0,43.0,42.0,47.0,44.0,41.0,40.0,42.0,40.0
