Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,44.0,44.0,44.0,48.0,43.0,43.0,43.0,46.0,48.0,48.0,48.0,46.0,48.0,48.0,48.0,47.0
1,47.0,47.0,47.0,48.0,46.0,46.0,46.0,50.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,49.0
2,47.0,47.0,47.0,51.0,46.0,46.0,46.0,48.0,51.0,48.0,51.0,48.0,48.0,50.0,50.0,46.0
3,44.0,44.0,44.0,49.0,47.0,47.0,47.0,46.0,49.0,49.0,49.0,47.0,49.0,48.0,48.0,47.0
4,48.0,48.0,48.0,50.0,47.0,47.0,47.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
5,48.0,48.0,48.0,53.0,47.0,47.0,47.0,48.0,53.0,51.0,53.0,51.0,51.0,50.0,50.0,49.0
6,44.0,44.0,44.0,48.0,47.0,47.0,47.0,46.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0
7,48.0,48.0,48.0,51.0,47.0,47.0,47.0,51.0,51.0,49.0,51.0,49.0,49.0,50.0,50.0,48.0
8,48.0,48.0,48.0,53.0,47.0,47.0,47.0,47.0,53.0,52.0,53.0,52.0,52.0,50.0,50.0,50.0
9,48.0,48.0,48.0,49.0,47.0,47.0,47.0,50.0,49.0,47.0,49.0,47.0,47.0,49.0,49.0,47.0
10,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,48.0,53.0,48.0,48.0,50.0,50.0,48.0
11,51.0,51.0,51.0,52.0,50.0,50.0,50.0,50.0,51.0,48.0,51.0,48.0,48.0,50.0,50.0,46.0
12,47.0,47.0,47.0,49.0,46.0,46.0,46.0,49.0,51.0,49.0,51.0,49.0,49.0,48.0,48.0,48.0
13,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,52.0,49.0,52.0,49.0,49.0,50.0,50.0,49.0
14,50.0,50.0,50.0,51.0,49.0,49.0,49.0,49.0,53.0,52.0,53.0,52.0,52.0,50.0,50.0,49.0
15,43.0,43.0,43.0,49.0,42.0,42.0,42.0,46.0,49.0,47.0,49.0,47.0,47.0,48.0,48.0,47.0
16,48.0,48.0,48.0,48.0,47.0,47.0,47.0,49.0,49.0,44.0,49.0,44.0,44.0,50.0,50.0,48.0
17,47.0,47.0,47.0,49.0,46.0,46.0,46.0,50.0,48.0,46.0,48.0,46.0,46.0,50.0,50.0,48.0
18,43.0,43.0,44.0,48.0,46.0,46.0,47.0,46.0,49.0,49.0,49.0,46.0,49.0,48.0,48.0,47.0
19,48.0,48.0,48.0,49.0,47.0,47.0,47.0,51.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,48.0
20,48.0,48.0,48.0,54.0,47.0,47.0,47.0,48.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,51.0
21,43.0,43.0,44.0,48.0,47.0,47.0,47.0,46.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0
22,48.0,48.0,48.0,50.0,47.0,47.0,47.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,49.0
23,48.0,48.0,48.0,54.0,47.0,47.0,47.0,47.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0
24,48.0,48.0,48.0,49.0,51.0,51.0,51.0,50.0,48.0,48.0,48.0,47.0,48.0,49.0,49.0,48.0
25,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0
26,51.0,51.0,52.0,53.0,50.0,50.0,50.0,51.0,53.0,51.0,53.0,51.0,51.0,53.0,53.0,49.0
27,47.0,47.0,47.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,47.0
28,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,51.0
29,50.0,50.0,51.0,52.0,49.0,49.0,49.0,50.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0
30,43.0,43.0,43.0,48.0,47.0,47.0,47.0,46.0,48.0,48.0,48.0,46.0,48.0,47.0,47.0,47.0
31,49.0,49.0,49.0,49.0,48.0,48.0,48.0,49.0,49.0,48.0,49.0,48.0,48.0,49.0,49.0,47.0
