Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,58.0,57.0,56.0,62.0,62.0,58.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,56.0
1,59.0,58.0,57.0,58.0,58.0,59.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,57.0
2,60.0,61.0,58.0,58.0,58.0,59.0,58.0,60.0,57.0,59.0,58.0,60.0,58.0,60.0,58.0,58.0
3,61.0,61.0,61.0,63.0,63.0,59.0,57.0,58.0,57.0,58.0,57.0,58.0,57.0,61.0,61.0,57.0
4,60.0,60.0,60.0,63.0,63.0,59.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,60.0,60.0,57.0
5,62.0,62.0,62.0,64.0,64.0,63.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,62.0,62.0,61.0
6,61.0,57.0,57.0,62.0,62.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,61.0,61.0,57.0
7,60.0,57.0,57.0,62.0,62.0,59.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,60.0,60.0,57.0
8,62.0,61.0,61.0,64.0,64.0,63.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,62.0,62.0,61.0
9,61.0,59.0,58.0,63.0,63.0,61.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,61.0,61.0,57.0
10,60.0,61.0,60.0,56.0,56.0,62.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0
11,58.0,61.0,59.0,58.0,58.0,59.0,58.0,58.0,57.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0
12,60.0,59.0,57.0,62.0,62.0,61.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,60.0,60.0,56.0
13,59.0,60.0,59.0,55.0,55.0,62.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0
14,57.0,61.0,59.0,59.0,59.0,59.0,58.0,58.0,57.0,59.0,58.0,58.0,57.0,57.0,58.0,57.0
15,57.0,56.0,57.0,61.0,61.0,57.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,57.0,57.0,56.0
16,57.0,57.0,57.0,54.0,54.0,58.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0
17,57.0,60.0,59.0,58.0,58.0,59.0,58.0,58.0,57.0,59.0,58.0,58.0,57.0,57.0,58.0,57.0
18,63.0,63.0,63.0,63.0,63.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,58.0
19,63.0,63.0,63.0,63.0,63.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,58.0
20,67.0,67.0,67.0,64.0,64.0,63.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,67.0,67.0,62.0
21,63.0,63.0,63.0,62.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,59.0
