Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,45.0,45.0,44.0,44.0,44.0,47.0,45.0
1,46.0,46.0,46.0,46.0,46.0,48.0,46.0
2,45.0,45.0,46.0,46.0,46.0,48.0,46.0
3,44.0,44.0,44.0,44.0,45.0,47.0,46.0
4,48.0,48.0,46.0,46.0,46.0,49.0,47.0
5,46.0,46.0,46.0,46.0,45.0,48.0,47.0
6,45.0,45.0,44.0,44.0,46.0,48.0,45.0
7,48.0,48.0,45.0,45.0,46.0,50.0,47.0
8,46.0,46.0,46.0,46.0,46.0,48.0,47.0
9,44.0,44.0,44.0,44.0,44.0,46.0,46.0
10,46.0,46.0,47.0,47.0,47.0,47.0,46.0
11,45.0,45.0,45.0,45.0,45.0,47.0,45.0
12,43.0,44.0,43.0,43.0,43.0,46.0,45.0
13,46.0,46.0,46.0,46.0,46.0,48.0,46.0
14,45.0,46.0,44.0,44.0,44.0,47.0,44.0
15,43.0,44.0,43.0,43.0,44.0,47.0,46.0
16,47.0,47.0,45.0,45.0,47.0,49.0,46.0
17,45.0,45.0,45.0,45.0,45.0,47.0,45.0
18,45.0,45.0,43.0,43.0,44.0,46.0,45.0
19,48.0,48.0,45.0,45.0,45.0,48.0,46.0
20,47.0,47.0,45.0,45.0,45.0,47.0,46.0
21,46.0,46.0,44.0,44.0,45.0,47.0,45.0
22,47.0,47.0,46.0,46.0,46.0,49.0,47.0
23,48.0,48.0,46.0,46.0,46.0,47.0,47.0
24,43.0,43.0,44.0,44.0,44.0,45.0,45.0
25,46.0,47.0,46.0,46.0,46.0,47.0,45.0
26,45.0,46.0,46.0,46.0,46.0,47.0,45.0
27,44.0,44.0,43.0,43.0,43.0,45.0,44.0
28,46.0,46.0,45.0,45.0,45.0,47.0,45.0
29,46.0,46.0,45.0,45.0,45.0,46.0,44.0
30,45.0,45.0,43.0,43.0,44.0,46.0,45.0
31,47.0,47.0,45.0,45.0,46.0,48.0,45.0
32,47.0,47.0,45.0,45.0,46.0,47.0,45.0
33,46.0,46.0,44.0,44.0,45.0,46.0,44.0
34,46.0,46.0,46.0,46.0,46.0,47.0,46.0
35,48.0,48.0,46.0,46.0,46.0,47.0,46.0
36,44.0,44.0,45.0,45.0,45.0,46.0,44.0
37,47.0,48.0,47.0,47.0,47.0,47.0,45.0
38,46.0,46.0,47.0,47.0,47.0,47.0,45.0
39,44.0,44.0,44.0,44.0,44.0,45.0,44.0
40,46.0,47.0,46.0,46.0,46.0,46.0,44.0
41,46.0,46.0,46.0,46.0,46.0,46.0,44.0
42,45.0,45.0,43.0,43.0,45.0,46.0,45.0
43,45.0,45.0,45.0,45.0,47.0,47.0,45.0
44,47.0,47.0,46.0,46.0,47.0,47.0,45.0
45,44.0,44.0,43.0,43.0,43.0,45.0,42.0
46,45.0,45.0,44.0,44.0,44.0,45.0,44.0
47,45.0,45.0,44.0,44.0,44.0,46.0,44.0
48,44.0,44.0,43.0,43.0,44.0,44.0,43.0
49,45.0,46.0,45.0,45.0,45.0,45.0,43.0
50,46.0,46.0,45.0,45.0,45.0,46.0,45.0
51,44.0,44.0,44.0,44.0,45.0,45.0,44.0
52,46.0,47.0,46.0,46.0,46.0,46.0,44.0
53,45.0,45.0,46.0,46.0,46.0,46.0,45.0
54,43.0,43.0,42.0,42.0,43.0,44.0,42.0
55,44.0,45.0,44.0,44.0,44.0,44.0,42.0
56,45.0,45.0,44.0,44.0,44.0,46.0,44.0
57,44.0,44.0,43.0,43.0,44.0,45.0,43.0
58,45.0,46.0,45.0,45.0,45.0,45.0,43.0
59,46.0,46.0,45.0,45.0,45.0,47.0,45.0
60,45.0,45.0,42.0,42.0,44.0,46.0,43.0
61,42.0,43.0,44.0,44.0,46.0,46.0,44.0
62,46.0,47.0,44.0,44.0,46.0,48.0,45.0
63,44.0,44.0,43.0,43.0,43.0,45.0,44.0
64,47.0,47.0,44.0,44.0,44.0,47.0,45.0
65,46.0,46.0,45.0,45.0,45.0,46.0,45.0
66,45.0,45.0,44.0,44.0,44.0,46.0,44.0
67,46.0,46.0,45.0,45.0,45.0,48.0,46.0
68,47.0,47.0,46.0,46.0,46.0,46.0,46.0
69,44.0,44.0,43.0,43.0,43.0,44.0,44.0
70,46.0,46.0,45.0,45.0,45.0,46.0,44.0
71,46.0,46.0,46.0,46.0,46.0,46.0,44.0
72,43.0,43.0,42.0,42.0,42.0,44.0,43.0
73,45.0,45.0,44.0,44.0,44.0,46.0,44.0
74,45.0,45.0,45.0,45.0,45.0,45.0,43.0
75,44.0,44.0,42.0,42.0,43.0,45.0,44.0
76,46.0,46.0,44.0,44.0,45.0,47.0,44.0
