Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,50.0,60.0,48.0,52.0,60.0,52.0,50.0,48.0
1,50.0,54.0,50.0,52.0,53.0,52.0,49.0,51.0
2,50.0,55.0,51.0,52.0,55.0,53.0,50.0,51.0
3,52.0,60.0,50.0,51.0,60.0,52.0,51.0,48.0
4,51.0,59.0,50.0,51.0,54.0,52.0,50.0,51.0
5,52.0,59.0,55.0,52.0,55.0,53.0,51.0,51.0
6,53.0,58.0,51.0,51.0,58.0,50.0,52.0,49.0
7,52.0,60.0,51.0,51.0,54.0,50.0,51.0,52.0
8,53.0,60.0,56.0,52.0,54.0,51.0,52.0,52.0
9,59.0,61.0,57.0,60.0,61.0,58.0,58.0,58.0
10,54.0,59.0,59.0,61.0,60.0,59.0,58.0,60.0
11,55.0,60.0,56.0,55.0,60.0,55.0,54.0,55.0
12,59.0,61.0,57.0,60.0,61.0,58.0,58.0,58.0
13,54.0,59.0,59.0,61.0,60.0,59.0,58.0,60.0
14,55.0,60.0,56.0,58.0,60.0,56.0,56.0,55.0
15,53.0,57.0,54.0,54.0,59.0,52.0,52.0,50.0
16,53.0,53.0,51.0,54.0,61.0,53.0,52.0,52.0
17,54.0,54.0,52.0,59.0,61.0,57.0,57.0,51.0
18,51.0,59.0,49.0,50.0,59.0,51.0,51.0,47.0
19,50.0,59.0,49.0,50.0,54.0,51.0,50.0,50.0
20,51.0,59.0,54.0,51.0,54.0,52.0,51.0,50.0
21,52.0,58.0,50.0,51.0,58.0,50.0,52.0,48.0
22,51.0,60.0,50.0,51.0,54.0,50.0,51.0,51.0
23,52.0,60.0,55.0,52.0,54.0,51.0,52.0,51.0
24,58.0,61.0,56.0,59.0,61.0,58.0,58.0,57.0
25,54.0,59.0,58.0,60.0,60.0,59.0,58.0,59.0
26,55.0,60.0,57.0,55.0,60.0,55.0,54.0,59.0
27,58.0,61.0,56.0,59.0,61.0,58.0,58.0,57.0
28,54.0,59.0,58.0,60.0,60.0,59.0,58.0,59.0
29,55.0,60.0,57.0,57.0,60.0,56.0,56.0,59.0
30,52.0,57.0,53.0,53.0,59.0,52.0,52.0,49.0
31,53.0,57.0,50.0,53.0,61.0,53.0,52.0,51.0
32,54.0,59.0,51.0,58.0,61.0,57.0,57.0,51.0
33,50.0,58.0,46.0,51.0,58.0,49.0,50.0,49.0
34,49.0,58.0,50.0,51.0,53.0,49.0,49.0,51.0
35,50.0,60.0,51.0,52.0,53.0,50.0,50.0,52.0
36,59.0,59.0,54.0,58.0,58.0,58.0,58.0,58.0
37,55.0,60.0,59.0,59.0,59.0,59.0,58.0,60.0
38,55.0,61.0,58.0,55.0,60.0,55.0,54.0,60.0
39,59.0,59.0,54.0,58.0,58.0,58.0,58.0,58.0
40,55.0,60.0,59.0,59.0,59.0,59.0,58.0,60.0
41,55.0,61.0,58.0,56.0,60.0,56.0,56.0,60.0
42,52.0,58.0,54.0,52.0,59.0,52.0,52.0,50.0
43,54.0,58.0,51.0,53.0,59.0,52.0,53.0,52.0
44,54.0,60.0,52.0,57.0,61.0,57.0,57.0,52.0
45,59.0,58.0,54.0,57.0,58.0,57.0,57.0,56.0
46,55.0,58.0,55.0,58.0,60.0,58.0,57.0,58.0
47,55.0,60.0,56.0,54.0,60.0,54.0,53.0,54.0
48,59.0,58.0,61.0,58.0,59.0,58.0,58.0,56.0
49,60.0,58.0,58.0,60.0,60.0,59.0,59.0,58.0
50,61.0,60.0,58.0,60.0,61.0,60.0,60.0,55.0
51,60.0,57.0,62.0,59.0,60.0,59.0,59.0,56.0
52,61.0,58.0,59.0,61.0,61.0,60.0,60.0,58.0
53,62.0,59.0,59.0,61.0,62.0,61.0,61.0,54.0
54,59.0,57.0,61.0,58.0,59.0,58.0,58.0,55.0
55,60.0,57.0,58.0,60.0,60.0,59.0,59.0,57.0
56,61.0,59.0,58.0,60.0,61.0,60.0,60.0,55.0
57,60.0,57.0,62.0,59.0,60.0,59.0,59.0,56.0
58,61.0,58.0,59.0,61.0,61.0,60.0,60.0,58.0
59,62.0,59.0,59.0,61.0,62.0,61.0,61.0,54.0
60,52.0,57.0,54.0,51.0,59.0,51.0,51.0,48.0
61,54.0,53.0,54.0,53.0,59.0,52.0,53.0,50.0
62,54.0,53.0,59.0,56.0,61.0,56.0,56.0,50.0
63,51.0,58.0,48.0,49.0,58.0,50.0,50.0,46.0
64,50.0,58.0,48.0,49.0,53.0,50.0,49.0,49.0
65,51.0,58.0,53.0,50.0,53.0,51.0,50.0,49.0
66,52.0,57.0,49.0,50.0,57.0,49.0,51.0,47.0
67,51.0,59.0,49.0,50.0,53.0,49.0,50.0,50.0
68,52.0,59.0,54.0,51.0,53.0,50.0,51.0,50.0
69,57.0,60.0,55.0,58.0,60.0,57.0,57.0,56.0
70,53.0,58.0,57.0,59.0,59.0,58.0,57.0,58.0
71,54.0,60.0,56.0,54.0,59.0,54.0,53.0,58.0
72,57.0,60.0,55.0,58.0,60.0,57.0,57.0,56.0
73,53.0,58.0,57.0,59.0,59.0,58.0,57.0,58.0
74,54.0,60.0,56.0,56.0,59.0,55.0,55.0,58.0
