Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
0,44.0,44.0,50.0,56.0,54.0,55.0,51.0,52.0,55.0,51.0,52.0,55.0,51.0,51.0
1,41.0,41.0,47.0,45.0,48.0,49.0,43.0,53.0,47.0,52.0,44.0,46.0,52.0,44.0
2,41.0,41.0,48.0,50.0,51.0,50.0,44.0,57.0,52.0,56.0,48.0,51.0,56.0,48.0
3,52.0,53.0,53.0,57.0,54.0,55.0,56.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
4,49.0,49.0,51.0,51.0,48.0,49.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
5,49.0,49.0,51.0,51.0,51.0,50.0,52.0,57.0,56.0,56.0,55.0,55.0,56.0,56.0
6,53.0,54.0,54.0,56.0,53.0,54.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
7,49.0,50.0,46.0,49.0,49.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0
8,49.0,50.0,51.0,53.0,54.0,55.0,53.0,57.0,56.0,56.0,55.0,55.0,56.0,56.0
9,50.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
10,43.0,43.0,51.0,51.0,51.0,51.0,44.0,55.0,45.0,54.0,46.0,46.0,54.0,45.0
11,47.0,47.0,56.0,56.0,54.0,55.0,48.0,56.0,47.0,56.0,48.0,47.0,55.0,48.0
12,53.0,54.0,53.0,53.0,52.0,53.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
13,49.0,50.0,53.0,53.0,54.0,53.0,51.0,55.0,50.0,54.0,51.0,51.0,54.0,50.0
14,50.0,50.0,57.0,57.0,57.0,58.0,51.0,55.0,52.0,55.0,53.0,51.0,54.0,52.0
15,52.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
16,47.0,48.0,52.0,52.0,53.0,52.0,46.0,52.0,45.0,52.0,46.0,46.0,52.0,45.0
17,50.0,51.0,56.0,56.0,56.0,57.0,52.0,56.0,47.0,56.0,48.0,47.0,55.0,48.0
18,60.0,60.0,57.0,57.0,59.0,60.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
19,52.0,52.0,51.0,51.0,51.0,52.0,50.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
20,52.0,52.0,54.0,54.0,57.0,58.0,52.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
21,61.0,61.0,58.0,58.0,60.0,61.0,56.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
22,53.0,53.0,52.0,53.0,52.0,53.0,51.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
23,53.0,53.0,54.0,58.0,58.0,59.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
24,58.0,58.0,53.0,55.0,57.0,58.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
25,51.0,51.0,53.0,53.0,50.0,50.0,52.0,55.0,53.0,54.0,53.0,53.0,54.0,53.0
26,55.0,54.0,58.0,58.0,54.0,55.0,57.0,56.0,55.0,56.0,55.0,54.0,55.0,56.0
27,61.0,61.0,57.0,57.0,60.0,61.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
28,57.0,57.0,54.0,54.0,56.0,57.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
29,58.0,57.0,59.0,59.0,57.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
30,60.0,60.0,58.0,58.0,59.0,60.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
31,55.0,55.0,55.0,55.0,54.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
32,58.0,58.0,58.0,58.0,57.0,58.0,59.0,56.0,55.0,56.0,55.0,54.0,55.0,56.0
33,61.0,61.0,58.0,58.0,60.0,61.0,56.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
34,53.0,53.0,52.0,52.0,52.0,53.0,52.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
35,53.0,53.0,52.0,53.0,58.0,59.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
36,58.0,58.0,53.0,53.0,57.0,58.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
37,51.0,52.0,52.0,52.0,50.0,51.0,53.0,55.0,53.0,54.0,53.0,53.0,54.0,53.0
38,55.0,54.0,57.0,57.0,53.0,54.0,58.0,55.0,55.0,55.0,55.0,54.0,54.0,56.0
39,61.0,61.0,57.0,57.0,60.0,61.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
40,57.0,57.0,55.0,55.0,56.0,57.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
41,58.0,57.0,60.0,60.0,56.0,57.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
42,60.0,60.0,58.0,58.0,59.0,60.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
43,55.0,55.0,55.0,55.0,54.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
44,58.0,58.0,59.0,59.0,57.0,58.0,60.0,55.0,55.0,55.0,55.0,54.0,54.0,56.0
45,53.0,53.0,51.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
46,50.0,51.0,50.0,50.0,52.0,53.0,48.0,54.0,48.0,54.0,49.0,49.0,53.0,48.0
47,46.0,47.0,51.0,51.0,53.0,54.0,53.0,56.0,46.0,55.0,48.0,46.0,55.0,47.0
48,58.0,58.0,56.0,56.0,57.0,58.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
49,55.0,56.0,55.0,55.0,55.0,56.0,53.0,55.0,53.0,54.0,54.0,54.0,54.0,53.0
50,51.0,52.0,56.0,56.0,56.0,57.0,58.0,55.0,50.0,55.0,53.0,51.0,54.0,52.0
51,51.0,52.0,52.0,52.0,50.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
