Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,44.0,43.0,43.0,45.0,45.0,40.0,48.0,45.0
1,46.0,42.0,42.0,44.0,46.0,40.0,47.0,45.0
2,42.0,46.0,41.0,47.0,47.0,42.0,47.0,47.0
3,47.0,47.0,48.0,46.0,44.0,44.0,47.0,46.0
4,47.0,43.0,45.0,46.0,45.0,45.0,48.0,46.0
5,45.0,47.0,45.0,48.0,46.0,46.0,48.0,48.0
6,48.0,46.0,49.0,45.0,43.0,45.0,48.0,47.0
7,48.0,43.0,46.0,47.0,46.0,46.0,48.0,47.0
8,46.0,46.0,46.0,49.0,46.0,47.0,48.0,48.0
9,44.0,43.0,49.0,45.0,46.0,46.0,47.0,47.0
10,46.0,46.0,48.0,42.0,48.0,43.0,46.0,47.0
11,41.0,46.0,42.0,44.0,47.0,43.0,47.0,48.0
12,47.0,46.0,48.0,44.0,46.0,45.0,47.0,46.0
13,45.0,45.0,47.0,44.0,47.0,44.0,47.0,46.0
14,44.0,47.0,41.0,43.0,48.0,42.0,47.0,48.0
15,48.0,47.0,44.0,45.0,40.0,43.0,47.0,45.0
16,46.0,43.0,43.0,45.0,46.0,45.0,48.0,44.0
17,45.0,47.0,42.0,44.0,45.0,41.0,48.0,45.0
18,46.0,46.0,49.0,45.0,44.0,46.0,46.0,45.0
19,49.0,43.0,46.0,46.0,46.0,46.0,47.0,47.0
20,46.0,46.0,45.0,47.0,46.0,46.0,47.0,47.0
21,47.0,46.0,50.0,45.0,45.0,47.0,47.0,46.0
22,50.0,43.0,47.0,47.0,47.0,47.0,48.0,48.0
23,47.0,47.0,46.0,48.0,47.0,47.0,47.0,47.0
24,46.0,46.0,48.0,45.0,45.0,46.0,46.0,46.0
25,47.0,47.0,47.0,46.0,47.0,46.0,47.0,46.0
26,45.0,47.0,47.0,46.0,47.0,48.0,47.0,48.0
27,46.0,46.0,47.0,44.0,45.0,46.0,46.0,47.0
28,46.0,47.0,46.0,45.0,46.0,47.0,47.0,47.0
29,47.0,48.0,46.0,46.0,47.0,47.0,47.0,48.0
30,47.0,47.0,43.0,45.0,43.0,46.0,46.0,45.0
31,45.0,48.0,44.0,44.0,45.0,48.0,48.0,44.0
32,48.0,48.0,42.0,45.0,45.0,47.0,47.0,45.0
33,48.0,46.0,46.0,46.0,45.0,47.0,45.0,40.0
34,51.0,43.0,43.0,47.0,46.0,48.0,48.0,45.0
35,48.0,46.0,42.0,47.0,46.0,46.0,48.0,43.0
36,47.0,46.0,49.0,46.0,46.0,45.0,44.0,47.0
37,48.0,46.0,43.0,47.0,47.0,47.0,48.0,47.0
38,46.0,46.0,48.0,47.0,48.0,49.0,48.0,48.0
39,47.0,46.0,48.0,45.0,45.0,47.0,45.0,48.0
40,47.0,47.0,46.0,46.0,46.0,48.0,47.0,48.0
41,48.0,47.0,47.0,47.0,47.0,48.0,48.0,49.0
42,48.0,47.0,43.0,45.0,44.0,47.0,45.0,45.0
43,46.0,48.0,44.0,44.0,45.0,49.0,48.0,45.0
44,49.0,48.0,43.0,46.0,46.0,48.0,48.0,46.0
45,42.0,44.0,43.0,42.0,47.0,44.0,45.0,47.0
46,44.0,43.0,45.0,41.0,46.0,43.0,47.0,45.0
47,40.0,45.0,45.0,44.0,46.0,44.0,47.0,45.0
48,46.0,48.0,43.0,42.0,46.0,48.0,45.0,46.0
49,47.0,46.0,45.0,40.0,47.0,46.0,48.0,44.0
50,44.0,48.0,46.0,43.0,48.0,48.0,47.0,45.0
51,43.0,47.0,42.0,42.0,45.0,44.0,44.0,45.0
52,44.0,47.0,43.0,41.0,46.0,45.0,48.0,45.0
53,45.0,48.0,47.0,44.0,47.0,45.0,48.0,45.0
54,45.0,47.0,42.0,41.0,45.0,47.0,45.0,47.0
55,46.0,47.0,44.0,39.0,46.0,47.0,47.0,44.0
56,47.0,47.0,45.0,42.0,47.0,47.0,47.0,46.0
57,46.0,46.0,43.0,42.0,44.0,46.0,45.0,46.0
58,43.0,47.0,45.0,40.0,47.0,48.0,48.0,45.0
59,48.0,47.0,46.0,43.0,46.0,44.0,48.0,45.0
60,43.0,47.0,38.0,42.0,40.0,44.0,44.0,44.0
61,40.0,44.0,43.0,40.0,45.0,45.0,48.0,44.0
62,45.0,47.0,42.0,44.0,45.0,43.0,48.0,43.0
63,45.0,45.0,48.0,44.0,43.0,46.0,45.0,44.0
64,48.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0
65,45.0,46.0,44.0,46.0,47.0,45.0,46.0,46.0
66,46.0,46.0,49.0,45.0,44.0,47.0,46.0,45.0
67,49.0,45.0,46.0,46.0,46.0,47.0,47.0,47.0
68,46.0,46.0,45.0,47.0,48.0,46.0,46.0,46.0
69,45.0,45.0,48.0,45.0,44.0,45.0,45.0,45.0
70,47.0,46.0,46.0,45.0,47.0,47.0,46.0,45.0
71,47.0,46.0,46.0,45.0,46.0,47.0,46.0,47.0
