Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,32.0,32.0,32.0,34.0
1,32.0,32.0,32.0,33.0
2,32.0,32.0,32.0,35.0
3,32.0,32.0,32.0,35.0
4,32.0,32.0,32.0,35.0
5,32.0,32.0,32.0,36.0
6,31.0,31.0,31.0,35.0
7,33.0,33.0,33.0,36.0
8,33.0,33.0,33.0,37.0
9,31.0,31.0,31.0,35.0
10,31.0,31.0,31.0,32.0
11,32.0,31.0,31.0,31.0
12,31.0,31.0,31.0,34.0
13,32.0,32.0,32.0,31.0
14,33.0,33.0,33.0,30.0
15,32.0,32.0,32.0,34.0
16,33.0,33.0,33.0,31.0
17,34.0,34.0,34.0,31.0
18,31.0,31.0,31.0,34.0
19,31.0,31.0,31.0,34.0
20,31.0,31.0,31.0,36.0
21,30.0,30.0,30.0,35.0
22,32.0,32.0,32.0,35.0
23,32.0,32.0,32.0,37.0
24,30.0,30.0,30.0,35.0
25,31.0,31.0,31.0,33.0
26,32.0,31.0,31.0,35.0
27,30.0,30.0,30.0,34.0
28,31.0,31.0,31.0,33.0
29,32.0,32.0,32.0,34.0
30,31.0,31.0,31.0,33.0
31,32.0,32.0,32.0,32.0
32,33.0,33.0,33.0,34.0
33,31.0,31.0,31.0,35.0
34,33.0,33.0,33.0,36.0
35,33.0,33.0,33.0,37.0
36,31.0,31.0,31.0,36.0
37,32.0,32.0,32.0,34.0
38,33.0,32.0,32.0,36.0
39,30.0,30.0,30.0,35.0
40,32.0,32.0,32.0,34.0
41,32.0,32.0,32.0,35.0
42,31.0,31.0,31.0,34.0
43,33.0,33.0,33.0,33.0
44,33.0,33.0,33.0,35.0
45,33.0,33.0,33.0,31.0
46,34.0,34.0,34.0,31.0
47,34.0,34.0,34.0,32.0
48,32.0,32.0,32.0,32.0
49,34.0,34.0,34.0,32.0
50,34.0,34.0,34.0,32.0
51,32.0,32.0,32.0,33.0
52,32.0,32.0,32.0,33.0
53,34.0,34.0,34.0,33.0
54,33.0,33.0,33.0,32.0
55,33.0,33.0,33.0,32.0
56,35.0,35.0,35.0,31.0
57,31.0,31.0,31.0,33.0
58,32.0,32.0,32.0,33.0
59,33.0,33.0,33.0,32.0
60,32.0,30.0,30.0,30.0
61,32.0,32.0,32.0,30.0
62,32.0,32.0,32.0,31.0
63,30.0,30.0,30.0,33.0
64,30.0,30.0,30.0,33.0
65,30.0,30.0,30.0,35.0
66,29.0,29.0,29.0,34.0
67,31.0,31.0,31.0,34.0
68,31.0,31.0,31.0,36.0
69,29.0,29.0,29.0,34.0
70,30.0,30.0,30.0,32.0
71,31.0,30.0,30.0,34.0
72,29.0,29.0,29.0,33.0
73,30.0,30.0,30.0,32.0
74,31.0,31.0,31.0,33.0
75,30.0,30.0,30.0,32.0
76,31.0,31.0,31.0,31.0
77,32.0,32.0,32.0,33.0
78,30.0,30.0,30.0,34.0
79,32.0,32.0,32.0,35.0
80,32.0,32.0,32.0,36.0
81,30.0,30.0,30.0,35.0
82,31.0,31.0,31.0,33.0
83,32.0,31.0,31.0,35.0
84,29.0,29.0,29.0,34.0
85,31.0,31.0,31.0,33.0
86,31.0,31.0,31.0,34.0
87,30.0,30.0,30.0,33.0
88,32.0,32.0,32.0,32.0
89,32.0,32.0,32.0,34.0
90,32.0,32.0,32.0,32.0
91,34.0,34.0,34.0,32.0
92,34.0,34.0,34.0,34.0
93,31.0,31.0,31.0,32.0
94,33.0,33.0,33.0,33.0
95,33.0,33.0,33.0,33.0
96,31.0,31.0,31.0,33.0
97,31.0,31.0,31.0,34.0
98,33.0,33.0,33.0,34.0
99,32.0,32.0,32.0,31.0
100,32.0,32.0,32.0,33.0
101,34.0,34.0,34.0,33.0
102,30.0,30.0,30.0,32.0
103,31.0,31.0,31.0,34.0
104,32.0,32.0,32.0,34.0
105,31.0,29.0,29.0,33.0
106,31.0,31.0,31.0,31.0
107,31.0,31.0,31.0,31.0
108,31.0,31.0,31.0,33.0
109,33.0,33.0,33.0,34.0
110,33.0,33.0,33.0,35.0
111,31.0,31.0,31.0,33.0
112,32.0,32.0,32.0,34.0
113,33.0,32.0,32.0,35.0
