Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,47.0,50.0,50.0,45.0,45.0,45.0,47.0
1,48.0,50.0,47.0,47.0,47.0,47.0,47.0
2,47.0,50.0,47.0,47.0,45.0,45.0,46.0
3,47.0,51.0,50.0,48.0,48.0,48.0,48.0
4,49.0,51.0,49.0,49.0,49.0,49.0,49.0
5,48.0,53.0,51.0,51.0,49.0,49.0,49.0
6,47.0,52.0,50.0,45.0,49.0,49.0,49.0
7,48.0,52.0,49.0,46.0,50.0,50.0,50.0
8,48.0,52.0,51.0,51.0,50.0,50.0,50.0
9,48.0,52.0,48.0,48.0,49.0,49.0,52.0
10,49.0,50.0,45.0,45.0,51.0,51.0,51.0
11,47.0,50.0,46.0,45.0,47.0,47.0,49.0
12,48.0,51.0,47.0,47.0,48.0,48.0,51.0
13,49.0,49.0,45.0,45.0,51.0,51.0,51.0
14,51.0,49.0,46.0,46.0,49.0,49.0,49.0
15,48.0,50.0,45.0,45.0,44.0,44.0,47.0
16,49.0,47.0,46.0,46.0,46.0,46.0,46.0
17,51.0,49.0,46.0,46.0,47.0,47.0,47.0
18,47.0,50.0,50.0,47.0,50.0,50.0,50.0
19,50.0,51.0,50.0,50.0,50.0,50.0,50.0
20,48.0,52.0,50.0,50.0,49.0,49.0,49.0
21,47.0,51.0,50.0,47.0,50.0,50.0,50.0
22,50.0,52.0,50.0,50.0,50.0,50.0,50.0
23,48.0,51.0,50.0,50.0,50.0,50.0,50.0
24,48.0,51.0,48.0,48.0,51.0,51.0,52.0
25,49.0,50.0,50.0,50.0,51.0,51.0,51.0
26,48.0,51.0,51.0,51.0,51.0,51.0,51.0
27,48.0,50.0,49.0,48.0,50.0,50.0,51.0
28,49.0,50.0,50.0,51.0,51.0,51.0,51.0
29,53.0,50.0,50.0,50.0,50.0,50.0,50.0
30,48.0,50.0,50.0,45.0,46.0,46.0,47.0
31,49.0,51.0,50.0,51.0,47.0,47.0,46.0
32,53.0,51.0,50.0,49.0,47.0,47.0,47.0
33,47.0,51.0,49.0,46.0,46.0,46.0,46.0
34,50.0,52.0,49.0,49.0,50.0,50.0,50.0
35,47.0,51.0,50.0,50.0,46.0,46.0,46.0
36,47.0,50.0,48.0,48.0,51.0,51.0,51.0
37,48.0,50.0,50.0,50.0,50.0,50.0,50.0
38,48.0,51.0,51.0,51.0,51.0,51.0,51.0
