Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,39.0,45.0,41.0,40.0
1,48.0,42.0,41.0,43.0,44.0
2,48.0,43.0,40.0,43.0,41.0
3,48.0,39.0,45.0,40.0,40.0
4,48.0,42.0,43.0,45.0,44.0
5,48.0,43.0,40.0,46.0,43.0
6,47.0,39.0,46.0,41.0,39.0
7,48.0,42.0,41.0,43.0,44.0
8,48.0,43.0,40.0,47.0,44.0
9,48.0,47.0,46.0,47.0,46.0
10,48.0,51.0,44.0,47.0,47.0
11,48.0,48.0,44.0,46.0,47.0
12,47.0,46.0,47.0,46.0,46.0
13,48.0,50.0,47.0,46.0,47.0
14,48.0,47.0,49.0,46.0,47.0
15,48.0,39.0,46.0,41.0,44.0
16,49.0,43.0,47.0,43.0,45.0
17,49.0,44.0,47.0,43.0,45.0
18,47.0,39.0,45.0,41.0,39.0
19,49.0,41.0,43.0,45.0,44.0
20,51.0,42.0,43.0,45.0,44.0
21,47.0,39.0,46.0,40.0,40.0
22,49.0,41.0,43.0,45.0,45.0
23,51.0,43.0,43.0,46.0,45.0
24,49.0,47.0,46.0,46.0,46.0
25,51.0,51.0,44.0,46.0,51.0
26,48.0,48.0,44.0,46.0,47.0
27,48.0,46.0,46.0,45.0,46.0
28,50.0,50.0,47.0,45.0,51.0
29,50.0,47.0,48.0,45.0,47.0
30,48.0,39.0,46.0,40.0,45.0
31,48.0,43.0,47.0,45.0,45.0
32,50.0,44.0,47.0,46.0,45.0
33,47.0,38.0,46.0,41.0,39.0
34,46.0,41.0,41.0,45.0,44.0
35,48.0,43.0,40.0,47.0,41.0
36,48.0,47.0,46.0,47.0,45.0
37,48.0,51.0,44.0,47.0,47.0
38,48.0,48.0,44.0,46.0,47.0
39,47.0,46.0,46.0,46.0,45.0
40,48.0,50.0,47.0,46.0,47.0
41,50.0,47.0,47.0,46.0,47.0
42,47.0,39.0,46.0,41.0,44.0
43,48.0,43.0,47.0,45.0,45.0
44,50.0,44.0,47.0,47.0,45.0
45,48.0,47.0,47.0,47.0,47.0
46,49.0,51.0,44.0,46.0,46.0
47,49.0,49.0,44.0,46.0,48.0
48,53.0,51.0,51.0,47.0,53.0
49,50.0,51.0,48.0,48.0,50.0
50,49.0,53.0,50.0,48.0,48.0
