Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,47.0,50.0,52.0,52.0,46.0,46.0
1,57.0,56.0,56.0,53.0,56.0,56.0,57.0,56.0,51.0,53.0,52.0,56.0,57.0,54.0,47.0,47.0
2,55.0,52.0,54.0,50.0,54.0,54.0,56.0,54.0,53.0,49.0,49.0,52.0,54.0,52.0,48.0,45.0
3,52.0,51.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0,51.0,47.0,51.0,52.0,51.0,46.0,46.0
4,57.0,57.0,56.0,56.0,57.0,56.0,57.0,57.0,52.0,53.0,52.0,57.0,57.0,56.0,52.0,51.0
5,54.0,55.0,54.0,53.0,53.0,53.0,56.0,55.0,52.0,52.0,50.0,55.0,54.0,56.0,49.0,50.0
6,52.0,52.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,46.0,50.0,51.0,51.0,47.0,47.0
7,57.0,57.0,56.0,57.0,56.0,56.0,57.0,56.0,51.0,51.0,52.0,56.0,57.0,57.0,53.0,51.0
8,53.0,54.0,52.0,54.0,52.0,52.0,56.0,52.0,51.0,47.0,48.0,52.0,53.0,53.0,50.0,51.0
9,51.0,52.0,50.0,52.0,50.0,50.0,52.0,50.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0
10,56.0,52.0,55.0,52.0,57.0,55.0,55.0,55.0,51.0,52.0,56.0,52.0,55.0,51.0,50.0,50.0
11,53.0,52.0,52.0,50.0,52.0,52.0,57.0,52.0,52.0,48.0,53.0,52.0,53.0,52.0,49.0,48.0
12,51.0,51.0,50.0,52.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0
13,55.0,51.0,55.0,51.0,56.0,54.0,54.0,55.0,55.0,55.0,55.0,51.0,54.0,53.0,49.0,49.0
14,57.0,56.0,56.0,53.0,56.0,56.0,57.0,56.0,55.0,51.0,52.0,56.0,57.0,54.0,48.0,50.0
15,51.0,52.0,50.0,52.0,50.0,50.0,51.0,50.0,51.0,50.0,46.0,50.0,51.0,51.0,47.0,47.0
16,56.0,51.0,56.0,51.0,56.0,55.0,55.0,56.0,56.0,56.0,51.0,51.0,55.0,54.0,47.0,46.0
17,57.0,56.0,56.0,53.0,56.0,56.0,57.0,56.0,56.0,52.0,52.0,56.0,57.0,54.0,48.0,47.0
18,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,46.0,51.0,51.0,51.0,45.0,45.0
19,56.0,57.0,56.0,56.0,56.0,55.0,56.0,56.0,51.0,52.0,51.0,57.0,56.0,56.0,51.0,50.0
20,53.0,56.0,53.0,56.0,52.0,52.0,56.0,55.0,51.0,51.0,50.0,56.0,53.0,56.0,48.0,50.0
21,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,46.0,51.0,51.0,51.0,46.0,46.0
22,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,50.0,51.0,51.0,56.0,57.0,56.0,52.0,51.0
23,53.0,56.0,52.0,56.0,53.0,52.0,56.0,55.0,51.0,50.0,47.0,55.0,53.0,53.0,49.0,51.0
24,51.0,51.0,50.0,52.0,51.0,50.0,52.0,51.0,51.0,51.0,50.0,51.0,51.0,52.0,50.0,50.0
25,55.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,51.0,52.0,56.0,55.0,55.0,53.0,55.0,55.0
26,53.0,56.0,52.0,53.0,53.0,52.0,57.0,56.0,51.0,51.0,52.0,56.0,53.0,56.0,52.0,52.0
27,51.0,51.0,50.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,49.0,50.0
