Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
48,50.0,49.0,47.0,47.0,47.0,48.0,47.0,48.0,47.0,50.0
49,54.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,50.0
50,55.0,54.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,52.0
51,51.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
52,55.0,54.0,53.0,55.0,52.0,52.0,53.0,54.0,53.0,51.0
53,56.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0
54,49.0,48.0,46.0,46.0,47.0,47.0,47.0,47.0,46.0,49.0
55,53.0,52.0,51.0,53.0,51.0,51.0,51.0,52.0,51.0,50.0
56,54.0,53.0,52.0,50.0,51.0,53.0,52.0,53.0,52.0,51.0
57,50.0,48.0,47.0,47.0,47.0,48.0,48.0,47.0,47.0,47.0
58,54.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,50.0
59,55.0,53.0,51.0,51.0,52.0,54.0,53.0,51.0,52.0,52.0
60,51.0,48.0,48.0,48.0,47.0,47.0,49.0,47.0,47.0,47.0
61,52.0,49.0,50.0,50.0,53.0,53.0,49.0,49.0,53.0,48.0
62,56.0,50.0,50.0,50.0,52.0,52.0,53.0,49.0,52.0,52.0
63,54.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0
64,56.0,54.0,54.0,54.0,55.0,57.0,54.0,54.0,55.0,53.0
65,60.0,59.0,58.0,57.0,54.0,57.0,58.0,59.0,58.0,57.0
66,55.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0
67,57.0,55.0,55.0,55.0,56.0,58.0,55.0,55.0,56.0,54.0
68,61.0,60.0,59.0,58.0,55.0,58.0,59.0,60.0,59.0,58.0
69,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
70,59.0,58.0,57.0,57.0,54.0,58.0,57.0,58.0,57.0,53.0
71,56.0,54.0,54.0,54.0,54.0,57.0,56.0,53.0,54.0,56.0
72,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0
73,58.0,57.0,56.0,56.0,53.0,57.0,56.0,57.0,56.0,52.0
74,55.0,53.0,53.0,53.0,56.0,57.0,56.0,52.0,56.0,55.0
75,55.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0
76,56.0,54.0,54.0,54.0,53.0,58.0,54.0,53.0,53.0,53.0
77,56.0,54.0,54.0,54.0,56.0,53.0,54.0,53.0,56.0,56.0
78,55.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0
79,57.0,55.0,55.0,55.0,57.0,58.0,55.0,55.0,57.0,54.0
80,61.0,60.0,59.0,59.0,55.0,55.0,59.0,60.0,59.0,58.0
81,56.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0
82,60.0,59.0,58.0,58.0,55.0,59.0,58.0,59.0,58.0,54.0
83,57.0,55.0,55.0,55.0,55.0,58.0,57.0,54.0,55.0,57.0
84,55.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
85,59.0,58.0,57.0,57.0,54.0,58.0,57.0,58.0,57.0,53.0
86,56.0,54.0,54.0,54.0,57.0,58.0,57.0,53.0,57.0,56.0
87,56.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0
88,57.0,55.0,55.0,55.0,54.0,59.0,55.0,54.0,54.0,54.0
89,57.0,55.0,55.0,55.0,57.0,54.0,55.0,54.0,57.0,57.0
90,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0
91,55.0,51.0,52.0,54.0,51.0,51.0,51.0,50.0,51.0,52.0
92,55.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0
93,54.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0
94,54.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,51.0,51.0
95,54.0,53.0,52.0,50.0,51.0,53.0,52.0,53.0,52.0,51.0
96,54.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0
97,54.0,53.0,52.0,54.0,51.0,51.0,52.0,53.0,52.0,50.0
98,55.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0
99,53.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0,50.0
100,53.0,51.0,51.0,52.0,50.0,50.0,50.0,51.0,50.0,50.0
101,53.0,52.0,51.0,50.0,50.0,52.0,51.0,52.0,51.0,50.0
102,54.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0
103,53.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,51.0,49.0
104,54.0,52.0,52.0,50.0,51.0,53.0,52.0,52.0,51.0,51.0
105,54.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0
106,51.0,53.0,49.0,49.0,52.0,52.0,48.0,48.0,52.0,48.0
107,55.0,51.0,53.0,51.0,51.0,53.0,52.0,50.0,51.0,51.0
108,55.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
109,56.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0
110,57.0,59.0,58.0,54.0,53.0,53.0,53.0,54.0,53.0,56.0
111,55.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0
112,57.0,59.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
113,57.0,55.0,54.0,54.0,54.0,54.0,58.0,54.0,54.0,58.0
114,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
115,56.0,58.0,57.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0
116,56.0,54.0,54.0,54.0,58.0,53.0,58.0,54.0,58.0,57.0
117,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0
118,56.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0
119,56.0,54.0,55.0,55.0,58.0,54.0,54.0,54.0,58.0,58.0
120,55.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0
121,56.0,52.0,53.0,53.0,52.0,52.0,52.0,49.0,52.0,53.0
122,56.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0
123,55.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0
124,55.0,53.0,53.0,53.0,51.0,52.0,51.0,51.0,52.0,52.0
125,55.0,54.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,52.0
126,55.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0
127,53.0,52.0,53.0,53.0,51.0,52.0,49.0,52.0,49.0,50.0
128,56.0,54.0,54.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0
129,54.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,51.0
130,54.0,52.0,52.0,52.0,50.0,51.0,50.0,50.0,51.0,51.0
131,54.0,53.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0
132,55.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0
133,52.0,53.0,53.0,53.0,50.0,51.0,49.0,51.0,49.0,49.0
134,55.0,53.0,53.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0
135,55.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0
136,52.0,54.0,50.0,50.0,48.0,48.0,49.0,48.0,48.0,48.0
137,54.0,52.0,54.0,52.0,52.0,54.0,50.0,51.0,52.0,52.0
138,55.0,54.0,55.0,49.0,48.0,48.0,48.0,47.0,54.0,51.0
139,57.0,53.0,53.0,50.0,53.0,53.0,53.0,48.0,53.0,48.0
140,54.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0
141,55.0,53.0,54.0,55.0,51.0,47.0,51.0,47.0,53.0,51.0
142,56.0,55.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0
143,56.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0
144,56.0,50.0,49.0,56.0,51.0,48.0,51.0,47.0,48.0,51.0
145,57.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0
146,57.0,55.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,54.0
147,54.0,52.0,53.0,54.0,51.0,47.0,51.0,47.0,53.0,50.0
148,55.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0
149,56.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
150,55.0,52.0,54.0,55.0,51.0,48.0,51.0,47.0,54.0,51.0
151,56.0,55.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0
152,57.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0
153,55.0,53.0,55.0,50.0,47.0,47.0,47.0,47.0,54.0,48.0
154,54.0,52.0,54.0,53.0,51.0,53.0,49.0,51.0,49.0,51.0
155,57.0,53.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0
156,53.0,51.0,52.0,53.0,50.0,46.0,50.0,46.0,53.0,49.0
157,54.0,53.0,51.0,51.0,50.0,53.0,51.0,51.0,50.0,50.0
158,55.0,53.0,50.0,51.0,51.0,51.0,52.0,52.0,51.0,51.0
159,54.0,51.0,53.0,54.0,50.0,47.0,50.0,46.0,54.0,50.0
160,55.0,54.0,52.0,52.0,51.0,53.0,51.0,51.0,51.0,51.0
161,56.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
162,54.0,52.0,54.0,49.0,47.0,47.0,47.0,46.0,54.0,47.0
163,53.0,54.0,53.0,53.0,50.0,53.0,49.0,51.0,49.0,50.0
164,57.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0
165,50.0,47.0,49.0,49.0,47.0,47.0,47.0,46.0,47.0,47.0
166,52.0,55.0,51.0,51.0,48.0,48.0,49.0,48.0,48.0,48.0
167,52.0,50.0,50.0,50.0,53.0,53.0,49.0,48.0,53.0,53.0
