Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
122,53.0,53.0,53.0,49.0,52.0,47.0,47.0,47.0,49.0,49.0,47.0,49.0,50.0
123,52.0,52.0,52.0,51.0,51.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
124,53.0,53.0,53.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
125,54.0,54.0,54.0,53.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0
126,49.0,49.0,49.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
127,51.0,50.0,50.0,51.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
128,54.0,54.0,54.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
129,51.0,51.0,51.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
130,52.0,52.0,52.0,51.0,52.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
131,53.0,53.0,53.0,54.0,52.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0
132,49.0,49.0,49.0,50.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
133,50.0,50.0,50.0,50.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
134,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0
135,49.0,49.0,49.0,49.0,50.0,51.0,46.0,46.0,47.0,47.0,46.0,47.0,52.0
136,50.0,50.0,50.0,48.0,53.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,53.0
137,51.0,51.0,51.0,51.0,52.0,50.0,48.0,48.0,49.0,49.0,48.0,49.0,54.0
138,50.0,50.0,50.0,48.0,50.0,47.0,48.0,47.0,49.0,49.0,47.0,49.0,48.0
139,52.0,52.0,52.0,48.0,51.0,47.0,47.0,47.0,49.0,49.0,47.0,49.0,50.0
140,52.0,52.0,52.0,48.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
141,51.0,51.0,51.0,51.0,51.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
142,53.0,53.0,53.0,50.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
143,53.0,53.0,53.0,51.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
144,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
145,52.0,52.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
146,53.0,53.0,53.0,51.0,52.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
147,52.0,52.0,52.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
148,53.0,53.0,53.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
149,54.0,54.0,54.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0
150,52.0,52.0,52.0,51.0,51.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
151,53.0,53.0,53.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
152,54.0,54.0,54.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
153,49.0,49.0,49.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
154,50.0,50.0,50.0,51.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
155,54.0,54.0,54.0,52.0,52.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
156,51.0,51.0,51.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
157,52.0,52.0,52.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
158,53.0,53.0,53.0,52.0,51.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
159,51.0,51.0,51.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
160,52.0,52.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
161,53.0,53.0,53.0,52.0,52.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
162,49.0,49.0,49.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
163,50.0,50.0,50.0,50.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
164,53.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
165,49.0,49.0,49.0,48.0,50.0,50.0,45.0,45.0,47.0,47.0,45.0,47.0,51.0
166,50.0,50.0,50.0,47.0,53.0,49.0,48.0,48.0,49.0,49.0,48.0,49.0,53.0
167,51.0,51.0,51.0,51.0,51.0,50.0,46.0,46.0,48.0,48.0,46.0,48.0,52.0
