Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
94,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0,51.0,51.0
95,49.0,48.0,48.0,48.0,48.0,46.0,48.0,47.0,47.0,50.0,50.0
96,44.0,49.0,48.0,48.0,48.0,50.0,43.0,42.0,42.0,44.0,50.0
97,50.0,50.0,50.0,50.0,50.0,45.0,49.0,48.0,48.0,50.0,52.0
98,47.0,49.0,49.0,49.0,49.0,46.0,48.0,47.0,47.0,48.0,51.0
99,45.0,48.0,47.0,47.0,47.0,50.0,43.0,43.0,43.0,48.0,49.0
100,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0
101,48.0,47.0,48.0,48.0,48.0,46.0,47.0,46.0,46.0,50.0,50.0
102,43.0,48.0,47.0,47.0,47.0,50.0,44.0,42.0,42.0,44.0,49.0
103,49.0,49.0,49.0,49.0,49.0,46.0,48.0,47.0,47.0,50.0,51.0
104,47.0,48.0,49.0,49.0,49.0,47.0,47.0,46.0,46.0,48.0,51.0
105,44.0,44.0,43.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,45.0
106,50.0,49.0,49.0,49.0,49.0,43.0,47.0,47.0,47.0,47.0,51.0
107,48.0,48.0,47.0,47.0,47.0,43.0,47.0,46.0,46.0,45.0,49.0
108,44.0,45.0,44.0,44.0,44.0,41.0,40.0,42.0,42.0,40.0,46.0
109,51.0,49.0,41.0,41.0,41.0,33.0,46.0,48.0,48.0,47.0,41.0
110,50.0,49.0,41.0,41.0,41.0,39.0,47.0,48.0,48.0,46.0,42.0
111,44.0,46.0,45.0,45.0,45.0,44.0,44.0,43.0,43.0,45.0,47.0
112,51.0,50.0,42.0,42.0,42.0,40.0,50.0,49.0,49.0,51.0,43.0
113,49.0,49.0,41.0,41.0,41.0,40.0,49.0,48.0,48.0,49.0,42.0
114,43.0,45.0,44.0,44.0,44.0,44.0,43.0,42.0,42.0,45.0,46.0
115,50.0,49.0,49.0,49.0,49.0,46.0,49.0,49.0,49.0,51.0,51.0
116,48.0,48.0,46.0,46.0,46.0,44.0,49.0,48.0,48.0,49.0,49.0
117,44.0,45.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,46.0
118,51.0,50.0,50.0,50.0,50.0,43.0,48.0,49.0,49.0,49.0,52.0
119,49.0,49.0,47.0,47.0,47.0,44.0,49.0,48.0,48.0,47.0,49.0
120,47.0,45.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0,50.0,46.0
121,51.0,50.0,42.0,42.0,42.0,41.0,50.0,49.0,49.0,52.0,43.0
122,48.0,49.0,41.0,41.0,41.0,40.0,49.0,48.0,48.0,50.0,41.0
123,47.0,50.0,49.0,49.0,49.0,51.0,43.0,45.0,45.0,50.0,51.0
124,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,49.0,52.0,52.0
125,48.0,49.0,46.0,46.0,46.0,47.0,49.0,48.0,48.0,50.0,50.0
126,45.0,50.0,49.0,49.0,49.0,51.0,43.0,42.0,43.0,45.0,51.0
127,51.0,51.0,51.0,51.0,51.0,45.0,50.0,49.0,49.0,51.0,53.0
128,48.0,50.0,47.0,47.0,47.0,46.0,49.0,48.0,48.0,49.0,48.0
129,46.0,49.0,48.0,48.0,48.0,51.0,44.0,44.0,44.0,49.0,50.0
130,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,51.0,51.0
131,47.0,48.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,49.0,49.0
132,44.0,49.0,48.0,48.0,48.0,51.0,45.0,42.0,42.0,45.0,50.0
133,50.0,50.0,50.0,50.0,50.0,47.0,49.0,48.0,48.0,51.0,52.0
134,48.0,49.0,48.0,48.0,48.0,46.0,48.0,47.0,47.0,49.0,50.0
135,44.0,45.0,44.0,44.0,44.0,43.0,44.0,42.0,42.0,42.0,46.0
136,51.0,50.0,50.0,50.0,50.0,44.0,48.0,48.0,48.0,48.0,52.0
137,49.0,49.0,48.0,48.0,48.0,44.0,48.0,47.0,47.0,46.0,50.0
138,47.0,45.0,43.0,43.0,43.0,43.0,45.0,45.0,45.0,49.0,45.0
139,48.0,46.0,42.0,42.0,42.0,41.0,47.0,48.0,48.0,50.0,42.0
140,49.0,49.0,41.0,41.0,41.0,39.0,48.0,47.0,47.0,52.0,41.0
141,47.0,48.0,47.0,47.0,47.0,49.0,47.0,45.0,45.0,50.0,49.0
142,49.0,48.0,49.0,49.0,49.0,50.0,49.0,50.0,50.0,51.0,51.0
143,49.0,51.0,50.0,50.0,50.0,45.0,50.0,47.0,47.0,52.0,52.0
144,47.0,48.0,48.0,48.0,48.0,50.0,46.0,45.0,46.0,49.0,50.0
145,50.0,49.0,47.0,47.0,47.0,46.0,50.0,48.0,48.0,51.0,47.0
146,49.0,52.0,51.0,51.0,51.0,46.0,51.0,47.0,47.0,51.0,53.0
147,46.0,49.0,48.0,48.0,48.0,49.0,47.0,44.0,44.0,50.0,50.0
148,51.0,50.0,54.0,54.0,54.0,56.0,49.0,50.0,50.0,53.0,56.0
149,48.0,53.0,50.0,50.0,50.0,51.0,50.0,49.0,49.0,52.0,52.0
150,47.0,49.0,49.0,49.0,49.0,50.0,47.0,45.0,45.0,49.0,51.0
151,52.0,50.0,54.0,54.0,54.0,56.0,50.0,48.0,48.0,53.0,56.0
152,49.0,54.0,51.0,51.0,51.0,52.0,51.0,50.0,50.0,51.0,53.0
153,46.0,48.0,48.0,48.0,48.0,50.0,46.0,44.0,43.0,45.0,50.0
154,50.0,50.0,50.0,50.0,50.0,52.0,49.0,48.0,48.0,50.0,52.0
155,48.0,54.0,50.0,50.0,50.0,52.0,48.0,47.0,47.0,47.0,52.0
156,46.0,48.0,47.0,47.0,47.0,49.0,46.0,44.0,44.0,49.0,49.0
157,50.0,51.0,53.0,53.0,53.0,56.0,48.0,49.0,49.0,53.0,55.0
158,47.0,52.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,51.0,51.0
159,47.0,48.0,48.0,48.0,48.0,50.0,46.0,44.0,44.0,49.0,50.0
160,51.0,52.0,53.0,53.0,53.0,56.0,49.0,48.0,48.0,53.0,55.0
161,48.0,53.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,51.0,52.0
162,45.0,48.0,48.0,48.0,48.0,50.0,45.0,43.0,42.0,45.0,50.0
163,49.0,52.0,52.0,52.0,52.0,52.0,48.0,48.0,48.0,50.0,54.0
164,48.0,53.0,50.0,50.0,50.0,52.0,48.0,46.0,46.0,47.0,52.0
165,44.0,44.0,44.0,44.0,44.0,42.0,44.0,41.0,41.0,41.0,46.0
166,50.0,49.0,49.0,49.0,49.0,44.0,47.0,47.0,47.0,47.0,51.0
167,49.0,49.0,46.0,46.0,46.0,44.0,48.0,46.0,46.0,45.0,48.0
