Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,54.0,54.0,47.0,45.0,52.0,48.0,49.0,49.0,48.0,45.0,45.0
1,41.0,40.0,35.0,39.0,45.0,41.0,49.0,49.0,41.0,47.0,47.0
2,46.0,45.0,40.0,43.0,43.0,41.0,49.0,49.0,43.0,45.0,45.0
3,55.0,55.0,49.0,49.0,57.0,54.0,49.0,49.0,54.0,45.0,45.0
4,46.0,41.0,43.0,43.0,51.0,48.0,49.0,49.0,48.0,49.0,49.0
5,50.0,46.0,48.0,48.0,46.0,46.0,48.0,48.0,46.0,49.0,49.0
6,54.0,54.0,50.0,50.0,58.0,54.0,49.0,49.0,54.0,45.0,45.0
7,45.0,51.0,44.0,44.0,51.0,49.0,49.0,49.0,49.0,47.0,47.0
8,50.0,50.0,49.0,49.0,47.0,46.0,49.0,49.0,46.0,47.0,47.0
9,50.0,60.0,50.0,54.0,53.0,52.0,50.0,50.0,52.0,51.0,51.0
10,43.0,44.0,38.0,43.0,53.0,46.0,49.0,49.0,46.0,52.0,51.0
11,49.0,51.0,44.0,47.0,49.0,46.0,48.0,48.0,46.0,52.0,51.0
12,51.0,60.0,54.0,56.0,57.0,51.0,49.0,49.0,51.0,50.0,50.0
13,47.0,45.0,42.0,47.0,57.0,53.0,48.0,48.0,53.0,56.0,55.0
14,53.0,51.0,48.0,51.0,53.0,49.0,48.0,48.0,49.0,56.0,52.0
15,48.0,55.0,51.0,48.0,51.0,48.0,50.0,50.0,48.0,47.0,47.0
16,44.0,45.0,38.0,43.0,49.0,50.0,49.0,49.0,50.0,52.0,52.0
17,50.0,46.0,44.0,48.0,45.0,50.0,49.0,49.0,50.0,48.0,46.0
18,54.0,55.0,48.0,54.0,56.0,59.0,51.0,51.0,59.0,46.0,46.0
19,47.0,41.0,42.0,48.0,50.0,49.0,48.0,48.0,49.0,48.0,48.0
20,49.0,46.0,47.0,49.0,50.0,49.0,47.0,47.0,49.0,48.0,48.0
21,55.0,55.0,49.0,54.0,57.0,59.0,52.0,52.0,59.0,45.0,45.0
22,48.0,52.0,45.0,49.0,50.0,50.0,49.0,49.0,50.0,49.0,49.0
23,52.0,51.0,50.0,50.0,51.0,50.0,48.0,48.0,50.0,49.0,49.0
24,55.0,61.0,53.0,57.0,56.0,59.0,55.0,55.0,59.0,53.0,53.0
25,48.0,45.0,47.0,47.0,52.0,54.0,48.0,48.0,54.0,51.0,50.0
26,54.0,52.0,52.0,52.0,53.0,51.0,48.0,48.0,51.0,51.0,51.0
27,56.0,60.0,55.0,61.0,60.0,58.0,54.0,54.0,58.0,54.0,54.0
28,52.0,46.0,51.0,51.0,56.0,53.0,47.0,47.0,53.0,55.0,54.0
29,58.0,51.0,56.0,56.0,57.0,52.0,47.0,47.0,50.0,55.0,54.0
30,52.0,56.0,51.0,53.0,52.0,54.0,49.0,49.0,54.0,50.0,50.0
31,49.0,46.0,47.0,47.0,48.0,49.0,48.0,48.0,49.0,51.0,51.0
32,54.0,47.0,53.0,53.0,49.0,53.0,48.0,48.0,49.0,51.0,51.0
33,51.0,54.0,50.0,50.0,56.0,55.0,52.0,52.0,55.0,45.0,45.0
34,47.0,51.0,46.0,46.0,46.0,51.0,44.0,44.0,51.0,44.0,44.0
35,52.0,50.0,51.0,51.0,52.0,51.0,49.0,49.0,51.0,47.0,47.0
36,55.0,60.0,54.0,57.0,57.0,60.0,56.0,56.0,60.0,51.0,51.0
37,49.0,55.0,48.0,50.0,51.0,55.0,49.0,49.0,55.0,50.0,50.0
38,54.0,55.0,53.0,53.0,54.0,52.0,49.0,49.0,52.0,51.0,51.0
