Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,57,32,6,15,5,-1,0
0,1,57,32,6,15,4,0,0
0,2,56,32,6,15,5,-2,0
