Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,42.0,48.0,51.0,47.0,48.0,45.0,49.0,45.0,49.0
1,46.0,53.0,48.0,52.0,40.0,48.0,48.0,48.0,48.0
2,45.0,55.0,48.0,54.0,45.0,47.0,48.0,47.0,47.0
3,43.0,48.0,51.0,48.0,48.0,45.0,50.0,45.0,50.0
4,47.0,53.0,48.0,53.0,43.0,48.0,51.0,48.0,48.0
5,46.0,55.0,49.0,55.0,45.0,48.0,49.0,48.0,48.0
6,42.0,48.0,51.0,47.0,49.0,45.0,46.0,45.0,45.0
7,47.0,53.0,48.0,52.0,44.0,48.0,48.0,45.0,45.0
8,46.0,51.0,49.0,51.0,46.0,48.0,48.0,48.0,48.0
9,54.0,55.0,55.0,54.0,52.0,51.0,51.0,51.0,51.0
10,52.0,57.0,57.0,56.0,53.0,51.0,51.0,51.0,51.0
11,51.0,58.0,56.0,56.0,58.0,52.0,52.0,52.0,52.0
12,53.0,54.0,54.0,54.0,51.0,50.0,50.0,50.0,50.0
13,51.0,56.0,56.0,55.0,52.0,50.0,50.0,50.0,50.0
14,50.0,60.0,59.0,59.0,57.0,51.0,51.0,51.0,51.0
15,49.0,50.0,51.0,49.0,50.0,46.0,47.0,46.0,46.0
16,48.0,53.0,52.0,52.0,51.0,48.0,48.0,48.0,48.0
17,47.0,53.0,55.0,52.0,56.0,52.0,52.0,52.0,52.0
18,44.0,48.0,55.0,48.0,48.0,45.0,50.0,46.0,50.0
19,47.0,54.0,47.0,53.0,43.0,47.0,51.0,47.0,47.0
20,48.0,54.0,51.0,55.0,45.0,48.0,49.0,50.0,50.0
21,45.0,49.0,54.0,49.0,49.0,45.0,45.0,46.0,46.0
22,47.0,53.0,48.0,53.0,44.0,47.0,51.0,47.0,47.0
23,49.0,52.0,52.0,50.0,46.0,48.0,48.0,48.0,48.0
24,54.0,57.0,56.0,54.0,55.0,50.0,50.0,50.0,50.0
25,52.0,59.0,59.0,58.0,52.0,51.0,51.0,51.0,51.0
26,51.0,57.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0
27,53.0,56.0,55.0,54.0,54.0,50.0,50.0,50.0,50.0
28,51.0,58.0,58.0,57.0,51.0,50.0,50.0,50.0,50.0
29,50.0,60.0,58.0,60.0,56.0,55.0,55.0,55.0,55.0
30,49.0,50.0,51.0,50.0,50.0,46.0,46.0,46.0,46.0
31,48.0,53.0,54.0,53.0,51.0,50.0,50.0,50.0,50.0
32,47.0,53.0,54.0,53.0,56.0,52.0,52.0,52.0,52.0
33,42.0,48.0,51.0,48.0,49.0,46.0,46.0,46.0,46.0
34,47.0,50.0,48.0,50.0,42.0,45.0,46.0,46.0,46.0
35,46.0,52.0,49.0,51.0,42.0,49.0,49.0,49.0,49.0
36,54.0,56.0,56.0,55.0,56.0,51.0,51.0,51.0,51.0
37,52.0,60.0,60.0,59.0,50.0,52.0,52.0,52.0,52.0
38,51.0,57.0,57.0,57.0,53.0,57.0,57.0,57.0,57.0
39,53.0,55.0,55.0,54.0,55.0,50.0,50.0,50.0,50.0
40,51.0,59.0,59.0,58.0,49.0,51.0,51.0,51.0,51.0
41,50.0,56.0,56.0,56.0,52.0,56.0,56.0,56.0,56.0
42,49.0,48.0,51.0,48.0,51.0,47.0,47.0,47.0,47.0
43,48.0,50.0,55.0,49.0,49.0,48.0,48.0,48.0,48.0
44,47.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0
45,53.0,55.0,54.0,54.0,51.0,52.0,52.0,52.0,52.0
46,52.0,57.0,56.0,55.0,53.0,52.0,52.0,52.0,52.0
47,52.0,57.0,55.0,56.0,53.0,53.0,53.0,53.0,53.0
48,54.0,57.0,54.0,54.0,55.0,51.0,51.0,51.0,51.0
49,60.0,59.0,59.0,58.0,58.0,56.0,56.0,56.0,56.0
50,55.0,59.0,59.0,58.0,56.0,56.0,56.0,56.0,56.0
51,54.0,54.0,54.0,54.0,55.0,52.0,52.0,52.0,52.0
52,60.0,60.0,60.0,59.0,58.0,53.0,53.0,53.0,53.0
53,55.0,57.0,55.0,56.0,53.0,54.0,54.0,54.0,54.0
54,53.0,56.0,54.0,54.0,54.0,50.0,50.0,50.0,50.0
55,59.0,58.0,58.0,57.0,57.0,55.0,55.0,55.0,55.0
56,54.0,60.0,59.0,59.0,56.0,55.0,55.0,55.0,55.0
57,53.0,55.0,55.0,54.0,54.0,51.0,51.0,51.0,51.0
58,59.0,59.0,59.0,58.0,57.0,52.0,52.0,52.0,52.0
59,54.0,56.0,56.0,55.0,56.0,53.0,53.0,53.0,53.0
60,49.0,46.0,51.0,46.0,46.0,47.0,47.0,47.0,47.0
61,55.0,49.0,55.0,48.0,49.0,48.0,48.0,48.0,48.0
62,50.0,51.0,52.0,50.0,52.0,53.0,53.0,53.0,53.0
63,43.0,47.0,54.0,47.0,48.0,44.0,49.0,46.0,49.0
64,46.0,53.0,50.0,52.0,42.0,46.0,50.0,47.0,46.0
65,47.0,53.0,50.0,54.0,45.0,47.0,48.0,49.0,49.0
66,44.0,48.0,53.0,48.0,48.0,44.0,45.0,45.0,45.0
67,46.0,52.0,51.0,53.0,43.0,46.0,50.0,47.0,47.0
68,48.0,51.0,51.0,50.0,45.0,47.0,47.0,47.0,47.0
69,53.0,56.0,55.0,53.0,54.0,49.0,49.0,49.0,49.0
70,51.0,58.0,58.0,57.0,51.0,54.0,54.0,54.0,54.0
71,54.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0
72,52.0,55.0,54.0,54.0,53.0,49.0,49.0,49.0,49.0
73,50.0,57.0,57.0,56.0,50.0,53.0,53.0,53.0,53.0
74,53.0,59.0,57.0,60.0,55.0,54.0,54.0,54.0,54.0
75,48.0,49.0,50.0,50.0,49.0,45.0,45.0,45.0,46.0
76,47.0,52.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0
77,46.0,52.0,53.0,53.0,55.0,51.0,51.0,51.0,51.0
78,42.0,47.0,50.0,47.0,48.0,45.0,45.0,45.0,45.0
79,46.0,49.0,47.0,49.0,42.0,46.0,46.0,47.0,47.0
80,47.0,51.0,48.0,50.0,41.0,48.0,48.0,48.0,48.0
81,53.0,55.0,55.0,54.0,55.0,50.0,50.0,50.0,50.0
82,51.0,59.0,59.0,58.0,50.0,55.0,55.0,55.0,55.0
83,55.0,56.0,56.0,56.0,52.0,56.0,56.0,56.0,56.0
84,52.0,54.0,54.0,53.0,54.0,49.0,49.0,49.0,49.0
85,50.0,58.0,58.0,57.0,49.0,54.0,54.0,54.0,54.0
86,54.0,56.0,55.0,55.0,52.0,55.0,55.0,55.0,55.0
87,48.0,47.0,50.0,47.0,50.0,46.0,46.0,46.0,46.0
88,47.0,49.0,54.0,48.0,49.0,51.0,51.0,51.0,51.0
89,47.0,51.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0
90,52.0,54.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0
91,51.0,56.0,55.0,54.0,52.0,52.0,51.0,51.0,51.0
92,51.0,57.0,55.0,56.0,53.0,52.0,52.0,52.0,52.0
93,53.0,56.0,53.0,54.0,54.0,50.0,50.0,50.0,50.0
94,59.0,59.0,58.0,58.0,57.0,55.0,55.0,55.0,55.0
95,54.0,59.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0
96,53.0,53.0,53.0,53.0,54.0,51.0,51.0,51.0,51.0
97,59.0,59.0,59.0,58.0,57.0,56.0,56.0,56.0,56.0
98,54.0,57.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0
99,52.0,55.0,53.0,54.0,53.0,49.0,49.0,49.0,49.0
100,58.0,58.0,57.0,57.0,56.0,54.0,54.0,54.0,54.0
