Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,47.0,47.0,47.0,47.0,46.0,48.0,48.0,48.0
1,48.0,48.0,43.0,43.0,47.0,50.0,50.0,50.0
2,46.0,46.0,46.0,46.0,49.0,50.0,50.0,52.0
3,49.0,49.0,48.0,48.0,47.0,50.0,50.0,49.0
4,51.0,51.0,44.0,44.0,48.0,50.0,50.0,51.0
5,51.0,51.0,47.0,47.0,50.0,51.0,51.0,53.0
6,48.0,48.0,48.0,48.0,47.0,49.0,49.0,49.0
7,49.0,49.0,45.0,45.0,48.0,49.0,50.0,50.0
8,47.0,47.0,47.0,47.0,50.0,51.0,50.0,51.0
9,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0
10,49.0,49.0,45.0,45.0,49.0,50.0,51.0,51.0
11,46.0,46.0,46.0,46.0,50.0,51.0,51.0,52.0
12,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0
13,48.0,48.0,48.0,48.0,48.0,49.0,50.0,51.0
14,49.0,49.0,49.0,49.0,49.0,50.0,50.0,51.0
15,47.0,47.0,47.0,47.0,45.0,48.0,48.0,48.0
16,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0
17,49.0,49.0,49.0,49.0,48.0,50.0,50.0,50.0
18,48.0,48.0,48.0,48.0,48.0,50.0,50.0,49.0
19,50.0,50.0,45.0,45.0,49.0,49.0,50.0,51.0
20,50.0,50.0,47.0,47.0,50.0,51.0,51.0,53.0
21,48.0,48.0,48.0,48.0,48.0,51.0,51.0,50.0
22,49.0,49.0,46.0,46.0,50.0,50.0,50.0,51.0
23,48.0,48.0,47.0,47.0,51.0,52.0,51.0,51.0
24,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0
25,50.0,50.0,46.0,46.0,50.0,51.0,52.0,52.0
26,48.0,48.0,48.0,48.0,51.0,52.0,52.0,53.0
27,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0
28,49.0,49.0,49.0,49.0,49.0,50.0,51.0,52.0
29,51.0,51.0,51.0,51.0,50.0,51.0,51.0,52.0
30,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
31,49.0,49.0,49.0,49.0,50.0,50.0,50.0,51.0
32,51.0,51.0,51.0,51.0,49.0,50.0,50.0,51.0
33,48.0,48.0,48.0,48.0,49.0,46.0,46.0,48.0
34,49.0,49.0,46.0,46.0,51.0,48.0,48.0,49.0
35,47.0,47.0,48.0,48.0,51.0,50.0,49.0,51.0
36,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
37,50.0,50.0,46.0,46.0,49.0,49.0,50.0,50.0
38,48.0,48.0,48.0,48.0,51.0,52.0,52.0,52.0
39,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0
40,50.0,50.0,50.0,50.0,50.0,48.0,49.0,50.0
41,52.0,52.0,52.0,52.0,50.0,51.0,51.0,51.0
42,48.0,48.0,48.0,48.0,49.0,45.0,45.0,47.0
43,50.0,50.0,50.0,50.0,51.0,48.0,47.0,49.0
44,52.0,52.0,52.0,52.0,49.0,48.0,48.0,51.0
45,44.0,44.0,45.0,45.0,49.0,46.0,46.0,46.0
46,44.0,44.0,39.0,39.0,47.0,46.0,46.0,46.0
47,44.0,44.0,40.0,40.0,49.0,46.0,46.0,45.0
48,48.0,48.0,49.0,49.0,48.0,47.0,47.0,46.0
49,45.0,45.0,43.0,43.0,47.0,46.0,47.0,45.0
50,44.0,44.0,44.0,44.0,48.0,47.0,47.0,45.0
51,48.0,48.0,49.0,49.0,47.0,46.0,46.0,46.0
52,45.0,45.0,43.0,43.0,47.0,47.0,48.0,45.0
53,44.0,44.0,44.0,44.0,48.0,48.0,48.0,44.0
54,47.0,47.0,48.0,48.0,47.0,46.0,46.0,45.0
55,44.0,44.0,42.0,42.0,49.0,49.0,49.0,44.0
56,43.0,43.0,43.0,43.0,47.0,46.0,46.0,44.0
57,47.0,47.0,48.0,48.0,46.0,46.0,46.0,45.0
58,44.0,44.0,42.0,42.0,50.0,50.0,50.0,45.0
59,43.0,43.0,43.0,43.0,47.0,47.0,47.0,43.0
60,47.0,47.0,47.0,47.0,45.0,44.0,43.0,45.0
61,44.0,44.0,40.0,40.0,47.0,46.0,46.0,44.0
62,43.0,43.0,43.0,43.0,47.0,46.0,46.0,43.0
63,47.0,47.0,47.0,47.0,48.0,50.0,50.0,48.0
64,49.0,49.0,44.0,44.0,50.0,49.0,49.0,50.0
65,49.0,49.0,46.0,46.0,50.0,50.0,50.0,52.0
66,48.0,48.0,48.0,48.0,49.0,50.0,50.0,49.0
67,49.0,49.0,45.0,45.0,51.0,50.0,50.0,50.0
68,48.0,48.0,47.0,47.0,50.0,51.0,50.0,51.0
69,48.0,48.0,48.0,48.0,50.0,49.0,49.0,49.0
70,49.0,49.0,45.0,45.0,49.0,50.0,51.0,51.0
71,48.0,48.0,47.0,47.0,50.0,51.0,51.0,52.0
72,47.0,47.0,47.0,47.0,49.0,49.0,49.0,48.0
73,49.0,49.0,49.0,49.0,50.0,49.0,50.0,51.0
74,51.0,51.0,51.0,51.0,49.0,50.0,50.0,51.0
75,47.0,47.0,47.0,47.0,49.0,48.0,48.0,48.0
76,49.0,49.0,49.0,49.0,51.0,50.0,50.0,50.0
77,51.0,51.0,51.0,51.0,49.0,49.0,49.0,50.0
78,48.0,48.0,48.0,48.0,48.0,47.0,46.0,49.0
79,49.0,49.0,46.0,46.0,50.0,48.0,48.0,51.0
80,48.0,48.0,48.0,48.0,51.0,51.0,51.0,51.0
81,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
82,50.0,50.0,46.0,46.0,50.0,50.0,50.0,50.0
83,49.0,49.0,48.0,48.0,51.0,52.0,52.0,52.0
84,48.0,48.0,48.0,48.0,48.0,50.0,50.0,48.0
85,50.0,50.0,50.0,50.0,49.0,49.0,49.0,50.0
86,52.0,52.0,52.0,52.0,50.0,51.0,51.0,51.0
87,48.0,48.0,48.0,48.0,48.0,46.0,46.0,48.0
88,50.0,50.0,50.0,50.0,50.0,48.0,48.0,49.0
89,52.0,52.0,52.0,52.0,50.0,48.0,48.0,51.0
90,48.0,48.0,47.0,47.0,49.0,48.0,47.0,47.0
91,48.0,48.0,45.0,45.0,48.0,48.0,48.0,48.0
92,48.0,48.0,48.0,48.0,49.0,51.0,51.0,51.0
93,48.0,48.0,50.0,50.0,48.0,47.0,47.0,46.0
94,50.0,50.0,50.0,50.0,48.0,50.0,50.0,48.0
95,51.0,51.0,51.0,51.0,49.0,50.0,50.0,50.0
96,48.0,48.0,50.0,50.0,48.0,47.0,47.0,47.0
97,50.0,50.0,50.0,50.0,48.0,47.0,48.0,48.0
98,51.0,51.0,51.0,51.0,49.0,48.0,48.0,50.0
99,47.0,47.0,49.0,49.0,47.0,46.0,46.0,45.0
100,50.0,50.0,50.0,50.0,50.0,49.0,49.0,47.0
101,50.0,50.0,50.0,50.0,48.0,50.0,50.0,49.0
102,47.0,47.0,49.0,49.0,47.0,46.0,46.0,46.0
103,50.0,50.0,50.0,50.0,51.0,50.0,50.0,48.0
104,50.0,50.0,50.0,50.0,49.0,48.0,48.0,49.0
105,47.0,47.0,47.0,47.0,46.0,44.0,44.0,46.0
106,49.0,49.0,49.0,49.0,48.0,46.0,46.0,47.0
107,49.0,49.0,49.0,49.0,48.0,47.0,47.0,47.0
108,48.0,48.0,48.0,48.0,48.0,45.0,44.0,48.0
109,49.0,49.0,46.0,46.0,48.0,46.0,46.0,49.0
110,45.0,45.0,46.0,46.0,51.0,50.0,49.0,49.0
111,49.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0
112,50.0,50.0,47.0,47.0,51.0,50.0,50.0,50.0
113,47.0,47.0,48.0,48.0,52.0,51.0,50.0,51.0
114,49.0,49.0,49.0,49.0,49.0,48.0,47.0,47.0
115,50.0,50.0,50.0,50.0,50.0,49.0,49.0,50.0
116,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0
117,49.0,49.0,49.0,49.0,47.0,45.0,44.0,47.0
118,50.0,50.0,50.0,50.0,48.0,45.0,45.0,49.0
119,50.0,50.0,50.0,50.0,51.0,49.0,48.0,49.0
120,48.0,48.0,48.0,48.0,50.0,49.0,48.0,48.0
121,49.0,49.0,46.0,46.0,49.0,48.0,49.0,49.0
122,48.0,48.0,48.0,48.0,50.0,52.0,52.0,52.0
123,49.0,49.0,49.0,49.0,49.0,48.0,47.0,47.0
124,51.0,51.0,51.0,51.0,49.0,51.0,51.0,49.0
125,52.0,52.0,52.0,52.0,50.0,51.0,51.0,51.0
126,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
127,51.0,51.0,51.0,51.0,49.0,48.0,49.0,49.0
128,52.0,52.0,52.0,52.0,50.0,49.0,49.0,51.0
129,48.0,48.0,48.0,48.0,48.0,47.0,47.0,46.0
130,51.0,51.0,51.0,51.0,49.0,50.0,50.0,48.0
131,51.0,51.0,51.0,51.0,49.0,51.0,51.0,50.0
132,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0
133,51.0,51.0,51.0,51.0,50.0,48.0,49.0,49.0
134,51.0,51.0,51.0,51.0,50.0,49.0,49.0,50.0
135,48.0,48.0,48.0,48.0,47.0,43.0,43.0,47.0
136,50.0,50.0,50.0,50.0,48.0,44.0,45.0,48.0
137,50.0,50.0,50.0,50.0,49.0,48.0,48.0,48.0
138,44.0,44.0,44.0,44.0,48.0,45.0,47.0,47.0
139,40.0,40.0,37.0,37.0,48.0,45.0,45.0,45.0
140,40.0,40.0,41.0,41.0,48.0,44.0,44.0,44.0
141,49.0,49.0,49.0,49.0,48.0,46.0,46.0,46.0
142,44.0,44.0,40.0,40.0,48.0,45.0,45.0,45.0
143,44.0,44.0,44.0,44.0,48.0,44.0,44.0,44.0
144,49.0,49.0,49.0,49.0,48.0,47.0,47.0,47.0
145,44.0,44.0,40.0,40.0,47.0,45.0,45.0,45.0
146,44.0,44.0,44.0,44.0,48.0,45.0,45.0,44.0
147,48.0,48.0,48.0,48.0,47.0,45.0,45.0,45.0
148,44.0,44.0,40.0,40.0,47.0,45.0,45.0,44.0
149,43.0,43.0,43.0,43.0,47.0,44.0,44.0,43.0
150,48.0,48.0,48.0,48.0,47.0,46.0,46.0,46.0
151,44.0,44.0,40.0,40.0,47.0,45.0,45.0,44.0
152,43.0,43.0,43.0,43.0,47.0,45.0,45.0,43.0
153,48.0,48.0,48.0,48.0,47.0,46.0,46.0,46.0
154,44.0,44.0,40.0,40.0,48.0,42.0,43.0,44.0
155,43.0,43.0,43.0,43.0,48.0,46.0,46.0,44.0
156,47.0,47.0,47.0,47.0,46.0,44.0,44.0,44.0
157,43.0,43.0,39.0,39.0,48.0,44.0,44.0,43.0
158,42.0,42.0,42.0,42.0,46.0,45.0,45.0,43.0
159,47.0,47.0,47.0,47.0,46.0,45.0,45.0,45.0
160,43.0,43.0,40.0,40.0,49.0,44.0,44.0,43.0
161,42.0,42.0,42.0,42.0,46.0,46.0,46.0,44.0
162,47.0,47.0,47.0,47.0,46.0,45.0,45.0,45.0
163,43.0,43.0,40.0,40.0,50.0,43.0,43.0,44.0
164,42.0,42.0,42.0,42.0,47.0,47.0,47.0,45.0
165,46.0,46.0,46.0,46.0,47.0,41.0,41.0,45.0
166,43.0,43.0,39.0,39.0,46.0,42.0,43.0,45.0
167,39.0,39.0,40.0,40.0,44.0,42.0,42.0,40.0
