Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,6
0,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
0,Piece.CORNER_STATION,Rotation.R180,True,5,5
0,Piece.RAILWAY_T,Rotation.R180,False,6,3
0,Piece.RAILWAY_T,Rotation.R180,False,6,4
1,Piece.RAILWAY_CORNER,Rotation.I,False,6,6
1,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,6
1,Piece.CORNER_STATION,Rotation.R180,True,5,5
1,Piece.RAILWAY_T,Rotation.R180,False,6,3
1,Piece.RAILWAY_T,Rotation.R180,False,6,4
2,Piece.RAILWAY_T,Rotation.I,False,6,6
2,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
2,Piece.RAILWAY_T,Rotation.R180,False,6,3
2,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
2,Piece.CORNER_STATION,Rotation.R180,False,0,6
3,Piece.RAILWAY_T,Rotation.R270,False,6,6
3,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
3,Piece.RAILWAY_T,Rotation.R180,False,6,3
3,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
3,Piece.CORNER_STATION,Rotation.R180,False,0,6
4,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
4,Piece.RAILWAY_T,Rotation.R90,False,6,2
4,Piece.RAILWAY_T,Rotation.R180,False,6,3
4,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
4,Piece.CORNER_STATION,Rotation.R180,False,0,6
5,Piece.RAILWAY_T,Rotation.I,False,6,6
5,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
5,Piece.RAILWAY_T,Rotation.R180,False,6,3
5,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
5,Piece.CORNER_STATION,Rotation.R180,False,0,6
6,Piece.CORNER_STATION,Rotation.R180,True,5,6
6,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
6,Piece.RAILWAY_T,Rotation.R180,False,6,3
6,Piece.RAILWAY_T,Rotation.R180,False,6,4
6,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
7,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
7,Piece.RAILWAY_T,Rotation.R180,False,6,3
7,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,4
7,Piece.RAILWAY_T,Rotation.R180,False,6,4
7,Piece.CORNER_STATION,Rotation.R180,False,0,6
8,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
8,Piece.RAILWAY_T,Rotation.R180,False,6,3
8,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,4
8,Piece.RAILWAY_T,Rotation.R180,False,6,4
8,Piece.CORNER_STATION,Rotation.R180,False,0,6
9,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
9,Piece.CORNER_STATION,Rotation.R180,True,5,5
9,Piece.RAILWAY_T,Rotation.R180,False,6,3
9,Piece.RAILWAY_T,Rotation.R180,False,6,4
9,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
10,Piece.RAILWAY_T,Rotation.R90,False,5,6
10,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
10,Piece.RAILWAY_T,Rotation.R180,False,6,3
10,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,4
10,Piece.CORNER_STATION,Rotation.R180,False,0,6
11,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
11,Piece.RAILWAY_T,Rotation.R180,False,6,3
11,Piece.RAILWAY_T,Rotation.R180,False,6,4
11,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
11,Piece.CORNER_STATION,Rotation.R180,False,0,6
12,Piece.RAILWAY_T,Rotation.R90,False,5,6
12,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
12,Piece.RAILWAY_T,Rotation.R180,False,6,3
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,4
12,Piece.CORNER_STATION,Rotation.R180,False,0,6
13,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
13,Piece.RAILWAY_T,Rotation.R180,False,6,3
13,Piece.RAILWAY_T,Rotation.R180,False,6,4
13,Piece.CORNER_JUNCTION,Rotation.R180,False,6,5
13,Piece.CORNER_STATION,Rotation.R180,False,0,6
14,Piece.RAILWAY_T,Rotation.R90,False,5,6
14,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
14,Piece.RAILWAY_T,Rotation.R180,False,6,3
14,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
14,Piece.CORNER_STATION,Rotation.R270,True,0,6
15,Piece.RAILWAY_CORNER,Rotation.I,False,6,6
15,Piece.RAILWAY_T,Rotation.R90,False,5,6
15,Piece.RAILWAY_T,Rotation.R180,False,6,3
15,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,4
15,Piece.CORNER_STATION,Rotation.R180,False,0,6
