Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,66,36,17,11,4,-3,1
0,1,68,37,18,11,4,-3,1
0,2,67,36,17,11,4,-2,1
0,3,66,36,17,11,4,-2,1
0,4,65,36,18,10,4,-3,1
0,5,65,35,17,10,4,-3,1
0,6,66,37,18,10,4,-3,1
0,7,65,36,17,11,4,-3,1
