,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,0.36,0.09,0.16,0.355,0.62,0.27,0.51,0.34,0.23,0.32,0.33,0.2,0.4,0.32,0.39,0.34,0.32,0.3,0.26,0.37,0.28,0.37,0.33,0.41,0.34,0.37,0.48,0.42,0.62,0.25,0.42,0.4,0.24,0.44,0.35,0.46,0.28,0.29,0.35,0.31,0.42,0.57,0.49,0.38,0.36,0.36,0.47,0.32,0.44,0.38,0.34,0.39,0.33,0.28,0.26,0.37,0.34,0.46,0.36,0.45,0.36,0.33,0.38,0.56,0.28,0.27,0.37,0.34,0.43,0.36,0.31,0.37,0.41,0.3,0.37,0.28,0.41,0.49,0.18,0.35,0.24,0.2,0.39,0.3,0.4,0.43,0.16,0.3,0.34,0.35,0.29,0.24,0.4,0.2,0.31,0.33,0.37,0.44,0.37,0.48,0.43,0.26,0.23,0.56,0.41
total time,1.43,0.24,1.11,1.375,2.39,2.25,1.66,1.32,1.39,1.36,1.37,1.14,1.28,1.21,1.37,1.2,1.19,1.56,1.19,1.39,1.48,1.26,1.25,1.4,1.47,1.3,1.4,1.76,1.97,1.25,1.41,2.39,1.25,1.35,1.37,1.4,1.25,1.47,1.24,1.43,1.34,1.5,1.5,1.3,1.28,1.47,1.5,1.6,1.35,1.3,1.28,1.46,1.24,2.24,1.33,1.27,1.26,1.65,1.26,1.46,1.37,1.42,1.38,1.75,1.25,1.54,1.26,1.24,1.4,1.28,1.41,1.47,1.48,1.21,1.26,1.56,1.47,1.41,1.18,1.46,2.19,1.38,1.65,1.38,1.31,1.34,1.12,1.37,1.33,1.25,1.34,1.17,1.39,1.11,1.37,1.4,1.58,1.47,1.59,1.58,1.29,1.58,2.18,1.48,1.32
result,51.94,6.35,29.85264361384276,51.59249236047378,63.912936508433965,58.38483562520542,56.38117949152428,40.787896019181964,45.676766602740585,46.114839248301855,47.48177599085442,50.72727272727273,54.648000499614895,55.202265079991996,49.33302221829723,44.3757499926862,57.103196164221686,42.607222057448844,49.73732834742168,47.127859052709375,45.43214897546889,53.97851239669419,37.72621865762169,44.97679239559106,52.59635991279642,40.17352899564117,48.824608925005236,50.655694801484934,51.56397306397306,29.85264361384276,46.49456445109757,47.743075591459885,42.70969794879328,58.58585197524989,63.912936508433965,57.859911230879,62.279479136945305,55.851924927941745,62.96068165817856,49.82947422275183,54.88522193383051,51.608990402765734,52.77749641767207,54.9486575600565,59.49297617083461,56.192955097352566,57.86363636363637,55.17888563049854,59.83656866551372,63.27954545454547,40.59848484848485,54.09144081492792,57.79044301079755,52.7263497380706,57.79781105990787,62.32412102168585,51.57599431818182,56.83106841611997,56.88015432843018,59.007886916101526,63.121212121212125,41.73768143621087,60.87415988741053,51.2642778114381,62.5948007295256,51.341169335419245,52.62261590601527,59.71321320338531,50.108052076737415,56.916809621049936,48.80726758764532,52.80453719541784,41.14170421532276,48.28277600031201,53.934922850911995,49.5344423115338,53.07540414514825,50.60360916072002,49.755579537934146,45.42407215530688,53.201805286911664,54.78746928746927,57.359802243118246,46.344850746844116,48.36125410733843,56.809541033679,54.97286491296639,48.31818181818182,49.399045086038385,55.72860756643413,45.99475100348465,48.47243636363636,51.42429575997587,47.75831013702767,57.728788514909795,50.351745936183015,55.84573161168899,50.95298920699393,59.205352172275084,51.13913074201641,55.849710982659005,41.67622520239789,50.593741377648186,42.06944684824672,51.0855679658168
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
