Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,41.0,44.0,46.0,46.0,43.0,44.0,43.0,47.0,50.0,42.0,44.0,49.0,48.0,50.0,46.0,48.0
1,37.0,38.0,42.0,43.0,42.0,38.0,42.0,43.0,44.0,41.0,43.0,43.0,48.0,44.0,43.0,44.0
2,42.0,42.0,43.0,43.0,42.0,42.0,42.0,44.0,45.0,41.0,42.0,44.0,48.0,47.0,43.0,48.0
3,46.0,49.0,51.0,51.0,48.0,49.0,48.0,52.0,50.0,47.0,49.0,51.0,48.0,50.0,48.0,48.0
4,42.0,43.0,43.0,48.0,43.0,43.0,43.0,44.0,44.0,43.0,48.0,44.0,47.0,46.0,43.0,48.0
5,47.0,47.0,48.0,48.0,47.0,47.0,47.0,49.0,47.0,46.0,47.0,48.0,48.0,47.0,47.0,47.0
6,46.0,49.0,51.0,51.0,48.0,49.0,48.0,52.0,51.0,47.0,49.0,51.0,48.0,51.0,48.0,49.0
7,42.0,43.0,43.0,48.0,43.0,43.0,43.0,44.0,44.0,43.0,48.0,44.0,47.0,47.0,43.0,47.0
8,47.0,47.0,48.0,48.0,47.0,47.0,47.0,49.0,47.0,46.0,47.0,48.0,47.0,46.0,47.0,48.0
9,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,58.0,52.0,52.0,54.0,59.0,58.0,54.0,58.0
10,44.0,45.0,45.0,51.0,45.0,45.0,45.0,46.0,52.0,45.0,51.0,46.0,50.0,52.0,45.0,50.0
11,48.0,48.0,48.0,51.0,49.0,48.0,49.0,49.0,51.0,48.0,51.0,49.0,55.0,51.0,50.0,51.0
12,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,59.0,51.0,51.0,53.0,58.0,59.0,53.0,59.0
13,48.0,50.0,50.0,50.0,48.0,50.0,48.0,51.0,57.0,47.0,50.0,51.0,53.0,57.0,48.0,54.0
14,48.0,50.0,51.0,50.0,48.0,50.0,48.0,49.0,55.0,47.0,50.0,48.0,54.0,55.0,49.0,54.0
15,46.0,49.0,49.0,50.0,47.0,49.0,46.0,50.0,51.0,47.0,49.0,50.0,49.0,51.0,47.0,50.0
16,43.0,46.0,46.0,46.0,43.0,46.0,43.0,47.0,52.0,43.0,46.0,46.0,48.0,52.0,43.0,49.0
17,48.0,50.0,50.0,50.0,47.0,50.0,47.0,48.0,53.0,47.0,50.0,48.0,49.0,53.0,45.0,53.0
18,46.0,49.0,51.0,51.0,48.0,49.0,48.0,51.0,50.0,47.0,49.0,51.0,48.0,50.0,48.0,47.0
19,46.0,43.0,47.0,48.0,46.0,44.0,46.0,48.0,44.0,44.0,48.0,48.0,47.0,45.0,47.0,47.0
20,47.0,47.0,48.0,48.0,47.0,47.0,47.0,48.0,46.0,46.0,47.0,48.0,47.0,47.0,47.0,47.0
21,47.0,50.0,51.0,51.0,48.0,50.0,48.0,51.0,51.0,47.0,50.0,51.0,48.0,51.0,48.0,48.0
22,47.0,44.0,48.0,48.0,47.0,45.0,47.0,49.0,45.0,45.0,48.0,48.0,47.0,46.0,47.0,48.0
23,47.0,48.0,48.0,48.0,47.0,48.0,47.0,49.0,46.0,46.0,48.0,48.0,48.0,47.0,47.0,47.0
24,57.0,57.0,58.0,58.0,58.0,57.0,58.0,59.0,58.0,57.0,57.0,59.0,59.0,58.0,59.0,58.0
