Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,47.0,46.0,45.0,46.0,45.0,46.0,46.0,44.0
1,43.0,47.0,49.0,48.0,49.0,47.0,47.0,49.0
2,44.0,47.0,46.0,47.0,46.0,47.0,47.0,46.0
3,49.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
4,45.0,46.0,48.0,47.0,48.0,46.0,46.0,48.0
5,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
6,50.0,46.0,45.0,46.0,47.0,46.0,46.0,44.0
7,46.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0
8,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
9,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
10,42.0,49.0,48.0,51.0,48.0,49.0,49.0,48.0
11,45.0,49.0,48.0,49.0,49.0,49.0,49.0,48.0
12,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
13,45.0,49.0,48.0,51.0,48.0,49.0,49.0,48.0
14,47.0,49.0,48.0,49.0,48.0,49.0,49.0,48.0
15,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
16,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
17,48.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
18,49.0,45.0,44.0,44.0,46.0,44.0,45.0,44.0
19,47.0,45.0,47.0,46.0,47.0,45.0,45.0,47.0
20,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
21,50.0,46.0,45.0,45.0,47.0,45.0,46.0,45.0
22,48.0,46.0,47.0,47.0,46.0,46.0,46.0,47.0
23,50.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
24,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
25,46.0,48.0,50.0,50.0,48.0,48.0,48.0,50.0
26,47.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
27,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
28,47.0,48.0,50.0,50.0,48.0,48.0,48.0,50.0
29,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
30,49.0,46.0,44.0,44.0,46.0,44.0,46.0,44.0
31,48.0,47.0,47.0,47.0,47.0,45.0,47.0,47.0
32,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
33,48.0,45.0,46.0,45.0,46.0,45.0,45.0,43.0
34,49.0,47.0,46.0,46.0,47.0,46.0,47.0,46.0
35,49.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
36,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
37,45.0,48.0,49.0,48.0,48.0,48.0,48.0,49.0
38,48.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
39,49.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
40,48.0,48.0,49.0,48.0,47.0,48.0,48.0,49.0
41,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
42,50.0,47.0,45.0,45.0,47.0,45.0,47.0,44.0
43,49.0,48.0,46.0,48.0,48.0,46.0,48.0,46.0
44,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
45,47.0,48.0,49.0,49.0,48.0,49.0,48.0,49.0
46,45.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
47,47.0,49.0,48.0,48.0,49.0,48.0,49.0,48.0
48,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
49,48.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
50,48.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
51,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
52,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
53,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
54,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
55,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
56,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
57,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
58,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
59,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
60,47.0,47.0,45.0,46.0,47.0,45.0,47.0,45.0
61,45.0,49.0,46.0,48.0,49.0,46.0,49.0,46.0
62,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
63,48.0,45.0,44.0,43.0,45.0,43.0,45.0,43.0
64,46.0,44.0,46.0,45.0,46.0,44.0,44.0,46.0
65,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
66,49.0,46.0,45.0,44.0,46.0,44.0,46.0,44.0
67,47.0,45.0,46.0,46.0,47.0,45.0,45.0,46.0
68,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
69,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
70,45.0,47.0,49.0,49.0,47.0,47.0,47.0,49.0
71,46.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
72,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0
73,46.0,47.0,49.0,49.0,47.0,47.0,47.0,49.0
74,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
75,48.0,45.0,43.0,43.0,45.0,43.0,45.0,43.0
76,47.0,46.0,46.0,46.0,46.0,44.0,46.0,46.0
77,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
78,47.0,45.0,46.0,45.0,46.0,45.0,45.0,44.0
79,48.0,46.0,45.0,45.0,48.0,45.0,46.0,45.0
80,48.0,47.0,48.0,47.0,48.0,47.0,47.0,47.0
81,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
82,46.0,47.0,48.0,47.0,47.0,47.0,47.0,48.0
83,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
84,48.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0
85,47.0,47.0,48.0,47.0,47.0,47.0,47.0,48.0
86,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
87,49.0,46.0,44.0,44.0,46.0,44.0,46.0,44.0
88,48.0,47.0,47.0,47.0,47.0,45.0,47.0,47.0
89,50.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
90,47.0,47.0,48.0,48.0,47.0,48.0,47.0,48.0
91,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
92,48.0,48.0,47.0,47.0,48.0,47.0,48.0,47.0
93,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
94,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
95,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
96,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
97,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
99,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
100,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
101,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
102,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
103,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
104,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
105,47.0,46.0,45.0,45.0,46.0,44.0,46.0,45.0
106,46.0,48.0,47.0,47.0,48.0,45.0,48.0,47.0
107,48.0,45.0,46.0,46.0,45.0,45.0,45.0,46.0
108,47.0,43.0,40.0,40.0,44.0,40.0,43.0,40.0
109,45.0,45.0,45.0,45.0,49.0,45.0,45.0,45.0
110,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0
111,47.0,43.0,45.0,42.0,45.0,42.0,43.0,43.0
112,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
113,46.0,47.0,46.0,44.0,47.0,44.0,47.0,44.0
114,46.0,42.0,44.0,41.0,44.0,41.0,42.0,42.0
115,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
116,48.0,47.0,45.0,44.0,47.0,44.0,47.0,44.0
117,47.0,41.0,41.0,41.0,44.0,39.0,41.0,41.0
118,49.0,45.0,46.0,45.0,46.0,45.0,45.0,46.0
119,49.0,44.0,45.0,43.0,45.0,43.0,44.0,44.0
120,47.0,44.0,44.0,44.0,46.0,44.0,44.0,44.0
121,48.0,47.0,45.0,45.0,49.0,45.0,47.0,45.0
122,48.0,45.0,44.0,44.0,45.0,44.0,45.0,44.0
123,48.0,44.0,43.0,43.0,46.0,43.0,44.0,43.0
124,48.0,47.0,48.0,44.0,49.0,44.0,47.0,47.0
125,48.0,45.0,47.0,44.0,49.0,44.0,45.0,47.0
126,49.0,45.0,43.0,42.0,45.0,42.0,45.0,43.0
127,49.0,48.0,48.0,45.0,49.0,45.0,48.0,48.0
128,49.0,44.0,48.0,44.0,49.0,44.0,44.0,48.0
129,48.0,43.0,42.0,42.0,45.0,42.0,43.0,42.0
130,48.0,46.0,47.0,44.0,48.0,44.0,46.0,46.0
131,48.0,44.0,47.0,44.0,48.0,44.0,44.0,47.0
132,49.0,44.0,42.0,41.0,44.0,41.0,44.0,42.0
133,49.0,47.0,47.0,45.0,48.0,45.0,47.0,47.0
134,49.0,44.0,48.0,44.0,48.0,44.0,44.0,48.0
135,47.0,40.0,42.0,42.0,40.0,40.0,40.0,42.0
136,46.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0
137,47.0,42.0,45.0,43.0,45.0,42.0,42.0,45.0
138,49.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
139,45.0,49.0,47.0,45.0,49.0,45.0,49.0,47.0
140,47.0,45.0,44.0,44.0,45.0,44.0,45.0,44.0
141,50.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0
142,48.0,49.0,48.0,45.0,49.0,45.0,49.0,48.0
