Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,43.0,38.0,38.0,42.0,42.0,38.0,38.0,43.0
1,39.0,35.0,41.0,40.0,40.0,41.0,41.0,42.0
2,39.0,39.0,38.0,39.0,39.0,38.0,38.0,41.0
3,42.0,42.0,44.0,42.0,42.0,44.0,44.0,44.0
4,45.0,43.0,41.0,44.0,44.0,41.0,41.0,44.0
5,44.0,43.0,42.0,44.0,44.0,42.0,42.0,44.0
6,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0
7,46.0,44.0,40.0,45.0,45.0,40.0,40.0,45.0
8,45.0,44.0,42.0,44.0,44.0,42.0,42.0,45.0
9,43.0,43.0,39.0,43.0,43.0,39.0,39.0,43.0
10,40.0,40.0,42.0,40.0,40.0,42.0,42.0,42.0
11,39.0,44.0,38.0,40.0,40.0,38.0,38.0,41.0
12,42.0,42.0,44.0,43.0,42.0,44.0,44.0,42.0
13,39.0,39.0,43.0,39.0,39.0,43.0,43.0,41.0
14,38.0,43.0,42.0,44.0,44.0,42.0,42.0,41.0
15,43.0,39.0,40.0,43.0,43.0,40.0,40.0,43.0
16,40.0,35.0,39.0,38.0,40.0,39.0,39.0,42.0
17,39.0,39.0,41.0,40.0,40.0,41.0,41.0,41.0
18,42.0,41.0,43.0,42.0,42.0,43.0,43.0,45.0
19,45.0,43.0,45.0,44.0,44.0,45.0,45.0,46.0
20,47.0,43.0,45.0,47.0,47.0,45.0,45.0,47.0
21,43.0,42.0,44.0,43.0,43.0,44.0,44.0,46.0
22,46.0,44.0,46.0,45.0,45.0,46.0,46.0,47.0
23,48.0,44.0,46.0,48.0,48.0,46.0,46.0,48.0
24,43.0,46.0,44.0,43.0,43.0,44.0,44.0,46.0
25,47.0,47.0,41.0,47.0,47.0,41.0,41.0,47.0
26,44.0,45.0,41.0,43.0,43.0,41.0,41.0,44.0
27,42.0,45.0,44.0,43.0,43.0,44.0,44.0,45.0
28,46.0,46.0,45.0,46.0,46.0,45.0,45.0,46.0
29,44.0,44.0,45.0,45.0,45.0,45.0,45.0,43.0
30,43.0,42.0,44.0,43.0,43.0,44.0,44.0,44.0
31,46.0,42.0,41.0,44.0,44.0,41.0,41.0,44.0
32,45.0,43.0,41.0,43.0,44.0,41.0,41.0,44.0
33,43.0,43.0,44.0,43.0,42.0,44.0,44.0,47.0
34,47.0,44.0,46.0,44.0,44.0,46.0,46.0,48.0
35,48.0,45.0,46.0,48.0,48.0,46.0,46.0,49.0
36,44.0,47.0,45.0,43.0,42.0,45.0,45.0,47.0
37,48.0,48.0,42.0,48.0,48.0,42.0,42.0,48.0
38,45.0,46.0,41.0,44.0,44.0,41.0,41.0,45.0
39,43.0,46.0,45.0,44.0,44.0,45.0,45.0,46.0
40,47.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0
41,45.0,45.0,46.0,45.0,45.0,46.0,46.0,44.0
42,44.0,42.0,45.0,43.0,43.0,45.0,45.0,45.0
43,47.0,43.0,42.0,44.0,44.0,42.0,42.0,45.0
44,46.0,44.0,42.0,44.0,45.0,42.0,42.0,45.0
45,43.0,43.0,39.0,42.0,42.0,39.0,39.0,42.0
46,42.0,42.0,41.0,43.0,43.0,41.0,41.0,41.0
47,39.0,44.0,38.0,38.0,39.0,38.0,38.0,41.0
48,43.0,42.0,44.0,44.0,44.0,44.0,44.0,42.0
49,41.0,41.0,43.0,42.0,42.0,43.0,43.0,41.0
50,39.0,44.0,42.0,42.0,43.0,42.0,42.0,41.0
51,44.0,43.0,40.0,43.0,43.0,40.0,40.0,43.0
52,41.0,40.0,41.0,40.0,40.0,41.0,41.0,42.0
53,40.0,45.0,41.0,38.0,40.0,41.0,41.0,41.0
54,42.0,41.0,43.0,43.0,43.0,43.0,43.0,41.0
55,40.0,40.0,42.0,41.0,41.0,42.0,42.0,40.0
56,38.0,43.0,42.0,41.0,43.0,42.0,42.0,40.0
57,43.0,42.0,44.0,44.0,44.0,44.0,44.0,42.0
58,40.0,39.0,43.0,39.0,39.0,43.0,43.0,41.0
59,39.0,44.0,41.0,42.0,44.0,41.0,41.0,40.0
60,44.0,38.0,40.0,43.0,43.0,40.0,40.0,43.0
61,41.0,36.0,39.0,37.0,38.0,39.0,39.0,42.0
62,40.0,40.0,39.0,38.0,40.0,39.0,39.0,40.0
63,41.0,40.0,42.0,41.0,41.0,42.0,42.0,45.0
64,44.0,42.0,44.0,43.0,43.0,44.0,44.0,46.0
65,46.0,42.0,48.0,47.0,47.0,48.0,48.0,48.0
66,42.0,41.0,43.0,42.0,42.0,43.0,43.0,46.0
67,45.0,43.0,45.0,44.0,44.0,45.0,45.0,47.0
68,47.0,43.0,49.0,48.0,48.0,49.0,49.0,49.0
69,43.0,45.0,43.0,42.0,42.0,43.0,43.0,46.0
70,46.0,46.0,48.0,47.0,47.0,48.0,48.0,48.0
71,44.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0
72,42.0,44.0,46.0,42.0,42.0,46.0,46.0,45.0
73,45.0,45.0,47.0,46.0,46.0,47.0,47.0,47.0
74,44.0,43.0,48.0,48.0,48.0,48.0,48.0,43.0
75,43.0,41.0,43.0,42.0,42.0,43.0,43.0,43.0
76,45.0,41.0,45.0,44.0,44.0,45.0,45.0,45.0
77,45.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0
78,43.0,42.0,44.0,43.0,42.0,44.0,44.0,47.0
79,46.0,43.0,46.0,44.0,44.0,46.0,46.0,48.0
80,47.0,44.0,50.0,48.0,48.0,50.0,50.0,50.0
81,44.0,46.0,44.0,43.0,42.0,44.0,44.0,47.0
82,47.0,47.0,49.0,48.0,48.0,49.0,49.0,49.0
83,45.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0
84,43.0,45.0,47.0,43.0,43.0,47.0,47.0,46.0
85,46.0,46.0,48.0,47.0,47.0,48.0,48.0,48.0
86,45.0,44.0,49.0,49.0,49.0,49.0,49.0,44.0
87,44.0,41.0,44.0,43.0,43.0,44.0,44.0,44.0
88,46.0,42.0,46.0,44.0,44.0,46.0,46.0,46.0
89,46.0,43.0,45.0,45.0,45.0,45.0,45.0,45.0
90,43.0,42.0,43.0,42.0,42.0,43.0,43.0,42.0
91,45.0,44.0,43.0,43.0,43.0,43.0,43.0,42.0
92,44.0,44.0,41.0,43.0,43.0,41.0,41.0,41.0
93,43.0,41.0,47.0,43.0,43.0,47.0,47.0,43.0
94,45.0,43.0,48.0,48.0,48.0,48.0,48.0,41.0
95,47.0,47.0,45.0,47.0,47.0,45.0,43.0,41.0
96,44.0,42.0,44.0,43.0,43.0,44.0,44.0,44.0
97,46.0,44.0,44.0,44.0,44.0,44.0,44.0,42.0
98,47.0,47.0,41.0,43.0,43.0,41.0,41.0,41.0
99,42.0,40.0,46.0,42.0,42.0,46.0,46.0,42.0
100,44.0,42.0,47.0,47.0,47.0,47.0,47.0,40.0
101,46.0,46.0,44.0,46.0,46.0,44.0,43.0,41.0
102,43.0,41.0,44.0,43.0,43.0,44.0,44.0,43.0
103,45.0,43.0,45.0,45.0,45.0,45.0,45.0,41.0
104,46.0,46.0,45.0,43.0,45.0,45.0,43.0,41.0
105,44.0,37.0,44.0,43.0,43.0,44.0,44.0,44.0
106,46.0,40.0,41.0,41.0,41.0,41.0,41.0,42.0
107,46.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
108,43.0,39.0,44.0,40.0,39.0,44.0,44.0,44.0
109,47.0,41.0,45.0,41.0,40.0,45.0,45.0,45.0
110,45.0,45.0,50.0,44.0,43.0,50.0,50.0,50.0
111,44.0,43.0,44.0,42.0,42.0,44.0,44.0,44.0
112,46.0,45.0,50.0,43.0,43.0,50.0,50.0,50.0
