Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,38.0,36.0,36.0,36.0,37.0,35.0,37.0
1,37.0,37.0,37.0,37.0,35.0,33.0,36.0
2,37.0,41.0,41.0,41.0,36.0,34.0,32.0
3,37.0,36.0,36.0,36.0,36.0,35.0,36.0
4,37.0,40.0,40.0,40.0,37.0,34.0,36.0
5,37.0,42.0,42.0,42.0,37.0,34.0,35.0
6,37.0,36.0,36.0,36.0,36.0,36.0,36.0
7,37.0,41.0,41.0,41.0,37.0,34.0,36.0
8,36.0,41.0,41.0,41.0,37.0,34.0,36.0
9,37.0,37.0,37.0,37.0,36.0,36.0,36.0
10,37.0,41.0,41.0,41.0,36.0,34.0,36.0
11,37.0,41.0,41.0,41.0,36.0,36.0,36.0
12,36.0,36.0,36.0,36.0,35.0,38.0,35.0
13,38.0,40.0,40.0,40.0,35.0,37.0,36.0
14,41.0,40.0,40.0,40.0,35.0,40.0,36.0
15,37.0,36.0,36.0,36.0,36.0,36.0,35.0
16,38.0,37.0,37.0,37.0,33.0,37.0,36.0
17,41.0,40.0,40.0,40.0,35.0,40.0,36.0
18,36.0,36.0,36.0,36.0,38.0,34.0,35.0
19,36.0,40.0,40.0,40.0,37.0,33.0,35.0
20,37.0,42.0,42.0,42.0,40.0,34.0,35.0
21,37.0,36.0,36.0,36.0,39.0,35.0,35.0
22,37.0,40.0,40.0,40.0,36.0,34.0,35.0
23,37.0,42.0,42.0,42.0,41.0,34.0,35.0
24,36.0,36.0,36.0,36.0,35.0,36.0,35.0
25,37.0,42.0,42.0,42.0,41.0,37.0,35.0
26,37.0,42.0,42.0,42.0,37.0,37.0,36.0
27,36.0,35.0,35.0,35.0,34.0,39.0,34.0
28,42.0,41.0,41.0,41.0,40.0,41.0,35.0
29,42.0,41.0,41.0,41.0,36.0,41.0,40.0
30,36.0,35.0,35.0,35.0,35.0,36.0,34.0
31,42.0,39.0,39.0,39.0,36.0,41.0,35.0
32,42.0,40.0,40.0,40.0,36.0,41.0,40.0
33,37.0,35.0,35.0,35.0,36.0,36.0,36.0
34,37.0,40.0,40.0,40.0,36.0,33.0,35.0
35,36.0,41.0,41.0,41.0,41.0,33.0,35.0
36,36.0,36.0,36.0,36.0,35.0,36.0,36.0
37,37.0,41.0,41.0,41.0,41.0,36.0,36.0
38,36.0,40.0,40.0,40.0,36.0,35.0,36.0
39,36.0,35.0,35.0,35.0,35.0,38.0,35.0
40,41.0,40.0,40.0,40.0,40.0,40.0,36.0
41,40.0,40.0,40.0,40.0,36.0,39.0,41.0
42,36.0,35.0,35.0,35.0,36.0,36.0,35.0
43,41.0,40.0,40.0,40.0,36.0,40.0,36.0
44,40.0,41.0,41.0,41.0,37.0,39.0,41.0
45,36.0,36.0,36.0,36.0,37.0,36.0,36.0
46,37.0,40.0,40.0,40.0,35.0,35.0,37.0
47,37.0,41.0,41.0,41.0,36.0,36.0,36.0
48,36.0,36.0,36.0,36.0,36.0,39.0,35.0
49,40.0,40.0,40.0,40.0,36.0,39.0,41.0
50,41.0,41.0,41.0,41.0,35.0,40.0,37.0
51,37.0,36.0,36.0,36.0,36.0,36.0,36.0
52,40.0,41.0,41.0,41.0,37.0,39.0,41.0
53,41.0,41.0,41.0,41.0,36.0,40.0,37.0
54,35.0,35.0,35.0,35.0,35.0,38.0,34.0
55,39.0,40.0,40.0,40.0,35.0,41.0,40.0
56,40.0,40.0,40.0,40.0,34.0,41.0,36.0
57,36.0,35.0,35.0,35.0,35.0,37.0,35.0
58,39.0,40.0,40.0,40.0,36.0,41.0,40.0
59,40.0,40.0,40.0,40.0,35.0,41.0,37.0
60,36.0,35.0,35.0,35.0,36.0,36.0,35.0
61,38.0,36.0,36.0,36.0,33.0,37.0,36.0
62,38.0,37.0,37.0,37.0,33.0,37.0,37.0
63,35.0,35.0,35.0,35.0,37.0,34.0,34.0
64,35.0,39.0,39.0,39.0,36.0,32.0,34.0
65,36.0,41.0,41.0,41.0,39.0,33.0,34.0
66,36.0,35.0,35.0,35.0,38.0,34.0,34.0
67,36.0,39.0,39.0,39.0,35.0,33.0,34.0
68,36.0,41.0,41.0,41.0,40.0,34.0,34.0
69,35.0,36.0,36.0,36.0,34.0,35.0,34.0
70,36.0,41.0,41.0,41.0,40.0,36.0,34.0
71,37.0,42.0,42.0,42.0,39.0,37.0,35.0
72,36.0,35.0,35.0,35.0,33.0,39.0,33.0
73,41.0,40.0,40.0,40.0,39.0,40.0,34.0
74,42.0,41.0,41.0,41.0,38.0,41.0,39.0
75,36.0,34.0,34.0,34.0,34.0,35.0,33.0
76,41.0,38.0,38.0,38.0,35.0,40.0,34.0
77,42.0,40.0,40.0,40.0,39.0,41.0,39.0
78,36.0,34.0,34.0,34.0,35.0,35.0,35.0
79,36.0,39.0,39.0,39.0,35.0,32.0,34.0
80,35.0,40.0,40.0,40.0,40.0,32.0,34.0
81,35.0,36.0,36.0,36.0,35.0,35.0,35.0
82,36.0,40.0,40.0,40.0,40.0,35.0,35.0
83,36.0,39.0,39.0,39.0,40.0,34.0,35.0
84,36.0,35.0,35.0,35.0,34.0,37.0,34.0
85,40.0,39.0,39.0,39.0,39.0,39.0,35.0
86,39.0,39.0,39.0,39.0,39.0,38.0,40.0
87,36.0,35.0,34.0,35.0,35.0,35.0,34.0
88,40.0,39.0,39.0,39.0,35.0,39.0,35.0
89,39.0,40.0,40.0,40.0,40.0,38.0,40.0
90,35.0,37.0,37.0,37.0,37.0,36.0,35.0
