Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,42.0,41.0,42.0,41.0,41.0,41.0
1,42.0,42.0,43.0,41.0,43.0,41.0
2,44.0,42.0,44.0,43.0,43.0,43.0
3,44.0,41.0,41.0,43.0,42.0,42.0
4,42.0,42.0,42.0,41.0,43.0,41.0
5,43.0,42.0,43.0,42.0,44.0,42.0
6,45.0,42.0,42.0,44.0,42.0,43.0
7,43.0,43.0,43.0,42.0,43.0,42.0
8,44.0,42.0,42.0,43.0,43.0,43.0
9,43.0,42.0,43.0,42.0,44.0,42.0
10,44.0,40.0,43.0,43.0,43.0,43.0
11,44.0,41.0,44.0,43.0,43.0,43.0
12,42.0,41.0,42.0,41.0,43.0,41.0
13,43.0,40.0,42.0,42.0,42.0,42.0
14,43.0,42.0,43.0,43.0,43.0,42.0
15,43.0,42.0,43.0,42.0,42.0,42.0
16,42.0,41.0,43.0,42.0,43.0,41.0
17,43.0,43.0,43.0,44.0,44.0,42.0
18,43.0,41.0,40.0,42.0,42.0,41.0
19,41.0,42.0,41.0,40.0,42.0,41.0
20,44.0,42.0,42.0,43.0,44.0,43.0
21,44.0,41.0,41.0,43.0,41.0,42.0
22,42.0,43.0,42.0,41.0,43.0,42.0
23,45.0,42.0,43.0,44.0,43.0,44.0
24,42.0,41.0,42.0,41.0,44.0,41.0
25,43.0,40.0,42.0,42.0,43.0,42.0
26,43.0,41.0,43.0,42.0,43.0,42.0
27,41.0,40.0,41.0,40.0,43.0,40.0
28,42.0,40.0,41.0,41.0,42.0,41.0
29,42.0,41.0,42.0,42.0,42.0,41.0
30,42.0,41.0,42.0,41.0,41.0,41.0
31,43.0,41.0,42.0,42.0,43.0,41.0
32,43.0,42.0,42.0,43.0,43.0,41.0
33,42.0,42.0,41.0,41.0,40.0,41.0
34,43.0,43.0,43.0,42.0,43.0,41.0
35,44.0,42.0,42.0,43.0,41.0,43.0
36,43.0,42.0,43.0,42.0,41.0,42.0
37,44.0,41.0,43.0,43.0,42.0,43.0
38,44.0,42.0,42.0,43.0,42.0,43.0
39,42.0,41.0,42.0,41.0,40.0,41.0
40,43.0,40.0,42.0,42.0,43.0,42.0
41,43.0,42.0,41.0,42.0,42.0,42.0
42,42.0,42.0,41.0,41.0,41.0,41.0
43,44.0,41.0,43.0,43.0,44.0,42.0
44,44.0,43.0,42.0,43.0,43.0,42.0
45,43.0,40.0,43.0,42.0,41.0,42.0
46,42.0,40.0,43.0,41.0,43.0,41.0
47,44.0,40.0,44.0,43.0,43.0,43.0
48,42.0,41.0,42.0,41.0,42.0,41.0
49,42.0,41.0,42.0,42.0,42.0,41.0
50,43.0,41.0,43.0,43.0,44.0,42.0
51,43.0,42.0,43.0,42.0,43.0,42.0
52,42.0,42.0,43.0,43.0,43.0,41.0
53,43.0,42.0,43.0,44.0,44.0,42.0
54,41.0,40.0,41.0,40.0,41.0,40.0
55,41.0,40.0,41.0,41.0,41.0,40.0
56,42.0,40.0,42.0,42.0,43.0,41.0
57,42.0,41.0,42.0,41.0,42.0,41.0
58,42.0,41.0,42.0,42.0,42.0,41.0
59,43.0,41.0,43.0,43.0,43.0,42.0
60,42.0,42.0,40.0,41.0,41.0,40.0
61,42.0,42.0,43.0,41.0,43.0,41.0
62,42.0,42.0,42.0,41.0,43.0,41.0
63,42.0,40.0,39.0,41.0,41.0,40.0
64,40.0,41.0,40.0,39.0,41.0,40.0
65,43.0,42.0,41.0,42.0,43.0,42.0
66,43.0,41.0,40.0,42.0,40.0,41.0
67,41.0,42.0,41.0,40.0,42.0,41.0
68,44.0,42.0,42.0,43.0,42.0,43.0
69,42.0,41.0,41.0,41.0,43.0,41.0
70,42.0,40.0,41.0,41.0,42.0,41.0
71,44.0,41.0,42.0,43.0,42.0,43.0
72,41.0,40.0,40.0,40.0,42.0,40.0
73,41.0,39.0,40.0,40.0,41.0,40.0
74,43.0,41.0,41.0,42.0,42.0,42.0
75,41.0,41.0,41.0,40.0,40.0,40.0
76,42.0,40.0,41.0,41.0,42.0,40.0
77,42.0,42.0,41.0,42.0,42.0,40.0
78,41.0,42.0,40.0,40.0,40.0,40.0
79,42.0,43.0,42.0,41.0,42.0,41.0
80,43.0,42.0,41.0,42.0,41.0,42.0
81,43.0,42.0,42.0,42.0,41.0,42.0
82,43.0,41.0,42.0,42.0,41.0,42.0
83,45.0,42.0,43.0,44.0,42.0,44.0
84,42.0,41.0,41.0,41.0,40.0,41.0
85,42.0,40.0,41.0,41.0,42.0,41.0
86,44.0,42.0,42.0,43.0,42.0,43.0
87,41.0,42.0,40.0,40.0,41.0,40.0
88,43.0,41.0,42.0,42.0,43.0,41.0
89,43.0,43.0,42.0,42.0,43.0,41.0
90,42.0,40.0,42.0,41.0,41.0,41.0
91,43.0,40.0,42.0,42.0,43.0,42.0
92,43.0,39.0,43.0,42.0,43.0,42.0
93,41.0,41.0,41.0,40.0,42.0,40.0
94,42.0,41.0,41.0,41.0,42.0,41.0
95,42.0,40.0,42.0,42.0,44.0,41.0
96,42.0,42.0,42.0,41.0,43.0,41.0
97,41.0,42.0,42.0,42.0,43.0,40.0
98,42.0,41.0,42.0,43.0,43.0,41.0
99,40.0,40.0,40.0,39.0,41.0,39.0
100,41.0,40.0,40.0,40.0,41.0,40.0
101,41.0,39.0,41.0,41.0,43.0,40.0
102,41.0,41.0,41.0,40.0,42.0,40.0
103,41.0,41.0,41.0,41.0,42.0,40.0
104,42.0,40.0,42.0,42.0,42.0,41.0
105,41.0,42.0,39.0,40.0,41.0,40.0
106,41.0,42.0,42.0,40.0,43.0,40.0
107,41.0,41.0,41.0,40.0,43.0,40.0
108,42.0,39.0,40.0,41.0,38.0,41.0
109,41.0,41.0,42.0,40.0,38.0,40.0
110,44.0,41.0,42.0,43.0,38.0,43.0
111,42.0,40.0,41.0,41.0,39.0,41.0
112,44.0,41.0,43.0,43.0,38.0,43.0
113,44.0,41.0,43.0,43.0,39.0,43.0
114,41.0,42.0,40.0,40.0,38.0,40.0
115,43.0,41.0,42.0,42.0,40.0,42.0
116,43.0,41.0,42.0,42.0,41.0,42.0
117,42.0,43.0,41.0,41.0,39.0,41.0
118,41.0,42.0,43.0,41.0,41.0,40.0
119,43.0,42.0,43.0,43.0,42.0,42.0
120,43.0,41.0,43.0,42.0,39.0,42.0
121,44.0,41.0,43.0,43.0,40.0,43.0
122,44.0,40.0,42.0,43.0,42.0,43.0
123,42.0,42.0,42.0,41.0,39.0,41.0
124,43.0,40.0,42.0,42.0,41.0,42.0
125,43.0,41.0,41.0,42.0,42.0,42.0
126,42.0,43.0,41.0,41.0,40.0,41.0
127,42.0,40.0,43.0,43.0,42.0,41.0
128,42.0,42.0,42.0,41.0,42.0,41.0
129,41.0,41.0,41.0,40.0,40.0,40.0
130,42.0,41.0,41.0,41.0,40.0,41.0
131,42.0,40.0,40.0,41.0,42.0,41.0
132,41.0,42.0,40.0,40.0,41.0,40.0
133,42.0,42.0,42.0,42.0,41.0,41.0
134,41.0,41.0,41.0,40.0,43.0,40.0
135,42.0,43.0,40.0,41.0,42.0,41.0
136,41.0,43.0,43.0,41.0,41.0,40.0
137,41.0,42.0,41.0,41.0,44.0,40.0
138,43.0,39.0,43.0,42.0,39.0,42.0
139,42.0,40.0,43.0,41.0,40.0,41.0
140,43.0,41.0,43.0,42.0,42.0,42.0
141,42.0,40.0,42.0,41.0,41.0,41.0
142,43.0,42.0,42.0,42.0,42.0,42.0
143,43.0,42.0,43.0,43.0,43.0,42.0
144,43.0,41.0,43.0,42.0,42.0,42.0
145,44.0,43.0,43.0,43.0,42.0,43.0
146,43.0,43.0,43.0,44.0,44.0,42.0
147,41.0,39.0,41.0,40.0,42.0,40.0
148,42.0,41.0,42.0,41.0,42.0,41.0
149,42.0,41.0,42.0,42.0,42.0,41.0
150,42.0,40.0,42.0,41.0,43.0,41.0
151,43.0,42.0,43.0,42.0,43.0,42.0
152,43.0,42.0,43.0,43.0,43.0,42.0
153,41.0,39.0,41.0,40.0,42.0,40.0
154,43.0,41.0,44.0,42.0,44.0,42.0
155,43.0,43.0,43.0,42.0,42.0,42.0
156,40.0,38.0,40.0,39.0,41.0,39.0
157,41.0,40.0,41.0,40.0,41.0,40.0
158,41.0,40.0,41.0,41.0,41.0,40.0
159,41.0,39.0,41.0,40.0,42.0,40.0
160,42.0,41.0,42.0,41.0,42.0,41.0
161,42.0,41.0,42.0,42.0,42.0,41.0
162,40.0,39.0,40.0,39.0,41.0,39.0
163,42.0,41.0,43.0,41.0,43.0,41.0
164,42.0,42.0,42.0,41.0,41.0,41.0
165,39.0,38.0,39.0,39.0,39.0,38.0
166,41.0,42.0,42.0,41.0,41.0,40.0
167,41.0,41.0,41.0,41.0,41.0,40.0
