Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,32.0,38.0,35.0,38.0,35.0,35.0,32.0,35.0,33.0
1,34.0,35.0,33.0,35.0,33.0,37.0,32.0,37.0,33.0
2,33.0,36.0,33.0,36.0,33.0,36.0,33.0,36.0,34.0
3,31.0,37.0,36.0,37.0,36.0,34.0,32.0,35.0,34.0
4,35.0,37.0,34.0,37.0,34.0,38.0,34.0,38.0,34.0
5,32.0,35.0,32.0,35.0,32.0,37.0,33.0,35.0,33.0
6,31.0,35.0,35.0,35.0,35.0,34.0,33.0,34.0,33.0
7,36.0,36.0,33.0,36.0,33.0,36.0,35.0,39.0,35.0
8,33.0,33.0,32.0,35.0,32.0,36.0,34.0,36.0,34.0
9,30.0,34.0,34.0,34.0,34.0,32.0,33.0,33.0,33.0
10,32.0,33.0,32.0,33.0,32.0,34.0,31.0,34.0,34.0
11,33.0,35.0,32.0,35.0,32.0,35.0,32.0,35.0,34.0
12,37.0,36.0,36.0,36.0,36.0,38.0,32.0,38.0,32.0
13,35.0,36.0,36.0,36.0,36.0,35.0,33.0,37.0,33.0
14,33.0,38.0,38.0,38.0,38.0,35.0,33.0,35.0,33.0
15,38.0,35.0,37.0,35.0,37.0,39.0,33.0,39.0,32.0
16,36.0,37.0,37.0,37.0,37.0,36.0,34.0,38.0,34.0
17,34.0,37.0,39.0,37.0,39.0,36.0,34.0,36.0,34.0
18,30.0,36.0,35.0,36.0,35.0,33.0,31.0,34.0,33.0
19,34.0,36.0,33.0,36.0,33.0,37.0,34.0,37.0,34.0
20,31.0,34.0,31.0,34.0,31.0,36.0,32.0,34.0,34.0
21,30.0,34.0,35.0,34.0,35.0,33.0,32.0,33.0,32.0
22,35.0,35.0,32.0,35.0,32.0,37.0,35.0,38.0,34.0
23,32.0,32.0,31.0,35.0,31.0,35.0,33.0,35.0,33.0
24,29.0,33.0,34.0,34.0,34.0,32.0,32.0,33.0,32.0
25,31.0,33.0,31.0,33.0,31.0,35.0,34.0,33.0,34.0
26,32.0,34.0,31.0,34.0,31.0,36.0,33.0,35.0,33.0
27,36.0,35.0,35.0,35.0,35.0,37.0,31.0,37.0,32.0
28,34.0,35.0,35.0,35.0,35.0,35.0,33.0,36.0,33.0
29,32.0,37.0,37.0,37.0,37.0,35.0,32.0,34.0,34.0
30,37.0,34.0,36.0,34.0,36.0,38.0,32.0,38.0,33.0
31,35.0,36.0,36.0,36.0,36.0,35.0,34.0,37.0,33.0
32,33.0,36.0,38.0,36.0,38.0,35.0,33.0,35.0,35.0
33,30.0,34.0,34.0,34.0,34.0,33.0,33.0,34.0,30.0
34,34.0,34.0,32.0,34.0,32.0,36.0,35.0,36.0,32.0
35,31.0,33.0,30.0,33.0,30.0,35.0,34.0,33.0,32.0
36,30.0,34.0,34.0,35.0,34.0,33.0,31.0,34.0,33.0
37,32.0,34.0,32.0,34.0,32.0,34.0,35.0,34.0,34.0
38,32.0,34.0,32.0,35.0,32.0,35.0,33.0,35.0,33.0
39,35.0,33.0,35.0,34.0,35.0,37.0,31.0,35.0,32.0
40,33.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,33.0
41,31.0,35.0,35.0,35.0,35.0,34.0,33.0,34.0,34.0
42,36.0,34.0,35.0,34.0,35.0,38.0,32.0,36.0,33.0
43,34.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,32.0
44,32.0,36.0,36.0,36.0,36.0,35.0,34.0,33.0,35.0
45,30.0,38.0,34.0,38.0,34.0,33.0,31.0,33.0,38.0
46,30.0,34.0,32.0,35.0,32.0,34.0,32.0,34.0,32.0
47,33.0,34.0,32.0,34.0,32.0,34.0,32.0,34.0,34.0
48,34.0,37.0,36.0,37.0,36.0,35.0,30.0,34.0,37.0
49,31.0,35.0,35.0,35.0,35.0,35.0,33.0,34.0,33.0
50,32.0,38.0,38.0,38.0,38.0,35.0,32.0,34.0,33.0
51,35.0,34.0,37.0,34.0,37.0,36.0,31.0,34.0,35.0
52,32.0,35.0,36.0,35.0,36.0,35.0,34.0,35.0,33.0
53,32.0,36.0,39.0,36.0,39.0,36.0,33.0,35.0,34.0
54,36.0,36.0,35.0,36.0,35.0,36.0,35.0,36.0,36.0
55,36.0,34.0,34.0,34.0,34.0,36.0,32.0,36.0,32.0
56,37.0,37.0,37.0,37.0,37.0,38.0,31.0,38.0,32.0
57,37.0,33.0,36.0,33.0,36.0,37.0,36.0,37.0,34.0
58,37.0,35.0,35.0,35.0,35.0,37.0,33.0,37.0,32.0
59,38.0,35.0,38.0,35.0,38.0,39.0,32.0,39.0,33.0
60,38.0,34.0,34.0,34.0,34.0,36.0,37.0,36.0,32.0
61,38.0,35.0,36.0,35.0,36.0,38.0,34.0,38.0,32.0
62,39.0,36.0,36.0,36.0,36.0,38.0,33.0,38.0,34.0
63,29.0,35.0,34.0,35.0,34.0,32.0,30.0,33.0,32.0
64,33.0,35.0,32.0,35.0,32.0,36.0,33.0,36.0,33.0
65,30.0,33.0,30.0,33.0,30.0,35.0,31.0,33.0,33.0
66,29.0,33.0,34.0,33.0,34.0,32.0,31.0,32.0,31.0
67,34.0,34.0,31.0,34.0,31.0,36.0,34.0,37.0,33.0
68,31.0,31.0,30.0,34.0,30.0,34.0,32.0,34.0,32.0
69,28.0,32.0,33.0,33.0,33.0,31.0,31.0,32.0,31.0
70,30.0,32.0,30.0,32.0,30.0,34.0,35.0,32.0,33.0
71,31.0,33.0,30.0,34.0,30.0,35.0,32.0,34.0,32.0
72,35.0,34.0,34.0,34.0,34.0,36.0,30.0,36.0,31.0
73,33.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,32.0
74,31.0,36.0,36.0,36.0,36.0,34.0,31.0,33.0,33.0
75,36.0,33.0,35.0,33.0,35.0,37.0,31.0,37.0,32.0
76,34.0,35.0,35.0,35.0,35.0,34.0,35.0,36.0,32.0
77,32.0,35.0,37.0,35.0,37.0,34.0,32.0,34.0,34.0
78,29.0,33.0,33.0,33.0,33.0,32.0,32.0,33.0,29.0
79,33.0,33.0,31.0,33.0,31.0,35.0,35.0,35.0,31.0
80,30.0,32.0,29.0,33.0,29.0,34.0,33.0,32.0,31.0
81,29.0,33.0,33.0,34.0,33.0,32.0,31.0,33.0,32.0
82,31.0,33.0,31.0,33.0,31.0,33.0,36.0,33.0,33.0
83,31.0,33.0,31.0,35.0,31.0,34.0,33.0,34.0,32.0
84,34.0,32.0,34.0,33.0,34.0,36.0,30.0,34.0,31.0
85,32.0,34.0,34.0,34.0,34.0,34.0,35.0,33.0,32.0
86,30.0,34.0,35.0,34.0,35.0,33.0,32.0,33.0,33.0
87,35.0,33.0,34.0,33.0,34.0,37.0,31.0,35.0,32.0
88,33.0,35.0,35.0,35.0,35.0,35.0,36.0,34.0,31.0
89,31.0,35.0,35.0,35.0,35.0,34.0,33.0,32.0,34.0
90,29.0,37.0,33.0,37.0,33.0,32.0,32.0,34.0,37.0
91,31.0,33.0,31.0,35.0,31.0,33.0,31.0,33.0,31.0
92,32.0,33.0,31.0,33.0,31.0,33.0,32.0,33.0,33.0
93,33.0,36.0,35.0,36.0,35.0,34.0,31.0,33.0,36.0
94,30.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,32.0
95,31.0,37.0,37.0,37.0,37.0,34.0,31.0,33.0,32.0
96,34.0,33.0,36.0,33.0,36.0,35.0,32.0,34.0,34.0
97,31.0,34.0,35.0,34.0,35.0,34.0,35.0,34.0,32.0
98,31.0,35.0,38.0,35.0,38.0,35.0,32.0,34.0,33.0
99,35.0,35.0,34.0,35.0,34.0,35.0,34.0,35.0,35.0
100,35.0,33.0,33.0,33.0,33.0,35.0,33.0,35.0,31.0
101,36.0,36.0,36.0,36.0,36.0,37.0,30.0,37.0,31.0
102,36.0,32.0,35.0,32.0,35.0,36.0,35.0,36.0,33.0
103,36.0,34.0,34.0,34.0,34.0,36.0,34.0,36.0,31.0
104,37.0,34.0,37.0,34.0,37.0,38.0,31.0,38.0,32.0
105,37.0,33.0,33.0,33.0,33.0,35.0,36.0,35.0,31.0
106,37.0,34.0,35.0,34.0,35.0,37.0,35.0,37.0,31.0
107,38.0,35.0,35.0,35.0,35.0,37.0,32.0,37.0,33.0
108,26.0,31.0,31.0,31.0,31.0,29.0,30.0,33.0,25.0
109,33.0,31.0,29.0,31.0,29.0,35.0,34.0,35.0,32.0
110,28.0,32.0,29.0,32.0,29.0,32.0,30.0,32.0,31.0
111,28.0,32.0,31.0,32.0,31.0,32.0,31.0,34.0,30.0
112,32.0,33.0,29.0,33.0,29.0,34.0,35.0,34.0,32.0
113,30.0,33.0,30.0,33.0,30.0,34.0,31.0,32.0,32.0
114,34.0,32.0,33.0,32.0,33.0,34.0,30.0,34.0,29.0
115,32.0,32.0,32.0,32.0,32.0,34.0,34.0,33.0,31.0
116,30.0,32.0,34.0,33.0,34.0,33.0,30.0,31.0,31.0
117,35.0,33.0,34.0,33.0,34.0,35.0,31.0,35.0,30.0
118,33.0,33.0,33.0,33.0,33.0,34.0,35.0,34.0,32.0
119,31.0,33.0,35.0,34.0,35.0,32.0,30.0,32.0,32.0
120,28.0,35.0,32.0,35.0,32.0,33.0,31.0,35.0,35.0
