Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,41.0,44.0,40.0,44.0,42.0,39.0,38.0,43.0,43.0
1,42.0,42.0,38.0,42.0,38.0,38.0,40.0,37.0,36.0
2,42.0,41.0,38.0,41.0,40.0,35.0,40.0,38.0,38.0
3,44.0,43.0,41.0,43.0,41.0,40.0,39.0,43.0,43.0
4,45.0,41.0,40.0,41.0,39.0,40.0,45.0,38.0,40.0
5,44.0,44.0,39.0,44.0,39.0,38.0,40.0,38.0,38.0
6,41.0,38.0,40.0,38.0,39.0,39.0,40.0,39.0,39.0
7,41.0,42.0,40.0,42.0,40.0,40.0,46.0,38.0,38.0
8,45.0,41.0,39.0,41.0,40.0,39.0,41.0,38.0,38.0
9,41.0,44.0,44.0,44.0,44.0,44.0,38.0,44.0,44.0
10,46.0,46.0,46.0,46.0,46.0,46.0,40.0,46.0,46.0
11,42.0,45.0,45.0,45.0,45.0,45.0,40.0,43.0,43.0
12,45.0,43.0,43.0,43.0,43.0,43.0,38.0,43.0,43.0
13,45.0,45.0,45.0,45.0,45.0,45.0,40.0,45.0,45.0
14,42.0,44.0,44.0,44.0,44.0,44.0,40.0,42.0,42.0
15,44.0,38.0,41.0,38.0,41.0,41.0,38.0,38.0,38.0
16,42.0,40.0,42.0,39.0,42.0,42.0,40.0,39.0,39.0
17,43.0,42.0,43.0,42.0,43.0,43.0,40.0,42.0,42.0
18,44.0,42.0,42.0,42.0,40.0,42.0,40.0,42.0,42.0
19,46.0,40.0,43.0,40.0,38.0,43.0,46.0,38.0,40.0
20,47.0,43.0,38.0,43.0,38.0,38.0,44.0,38.0,38.0
21,43.0,39.0,43.0,39.0,39.0,43.0,41.0,39.0,39.0
22,45.0,41.0,39.0,41.0,39.0,39.0,47.0,37.0,38.0
23,45.0,43.0,39.0,43.0,39.0,39.0,45.0,39.0,39.0
24,44.0,47.0,47.0,47.0,47.0,47.0,39.0,47.0,47.0
25,46.0,45.0,45.0,45.0,45.0,45.0,39.0,45.0,45.0
26,45.0,45.0,45.0,45.0,45.0,45.0,40.0,45.0,45.0
27,46.0,46.0,46.0,46.0,46.0,46.0,39.0,46.0,46.0
28,45.0,44.0,44.0,44.0,44.0,44.0,39.0,44.0,44.0
29,44.0,44.0,44.0,44.0,44.0,44.0,39.0,44.0,44.0
30,46.0,38.0,43.0,38.0,41.0,43.0,39.0,38.0,38.0
31,44.0,41.0,41.0,40.0,41.0,41.0,39.0,41.0,41.0
32,45.0,41.0,43.0,41.0,43.0,43.0,39.0,41.0,41.0
33,39.0,38.0,39.0,37.0,37.0,39.0,38.0,37.0,36.0
34,41.0,40.0,38.0,40.0,37.0,38.0,42.0,37.0,38.0
35,45.0,43.0,40.0,43.0,40.0,40.0,42.0,40.0,40.0
36,41.0,46.0,46.0,46.0,46.0,46.0,39.0,46.0,46.0
37,46.0,44.0,42.0,44.0,42.0,42.0,40.0,42.0,42.0
38,44.0,46.0,46.0,46.0,46.0,46.0,40.0,46.0,46.0
39,43.0,45.0,45.0,45.0,45.0,45.0,38.0,45.0,45.0
40,45.0,43.0,44.0,43.0,41.0,44.0,40.0,41.0,44.0
41,43.0,45.0,45.0,45.0,45.0,45.0,39.0,45.0,45.0
42,44.0,39.0,37.0,39.0,37.0,36.0,37.0,37.0,37.0
43,42.0,42.0,42.0,41.0,42.0,39.0,40.0,42.0,42.0
44,41.0,42.0,42.0,42.0,42.0,41.0,40.0,42.0,42.0
45,40.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,43.0
46,41.0,47.0,47.0,47.0,47.0,47.0,38.0,47.0,47.0
47,42.0,45.0,45.0,45.0,45.0,45.0,40.0,43.0,43.0
48,41.0,47.0,47.0,47.0,47.0,47.0,43.0,47.0,47.0
49,40.0,46.0,46.0,46.0,46.0,46.0,40.0,46.0,46.0
50,42.0,47.0,47.0,47.0,47.0,47.0,40.0,47.0,47.0
51,42.0,46.0,46.0,46.0,46.0,46.0,44.0,46.0,46.0
52,41.0,47.0,47.0,47.0,47.0,47.0,41.0,43.0,43.0
53,43.0,47.0,47.0,47.0,47.0,47.0,40.0,47.0,47.0
54,42.0,46.0,46.0,46.0,46.0,46.0,42.0,46.0,46.0
55,43.0,45.0,45.0,45.0,45.0,45.0,39.0,45.0,45.0
56,46.0,46.0,46.0,46.0,46.0,46.0,39.0,46.0,46.0
57,43.0,45.0,45.0,45.0,45.0,45.0,43.0,45.0,45.0
58,44.0,46.0,46.0,46.0,46.0,46.0,40.0,42.0,44.0
59,47.0,46.0,46.0,46.0,46.0,46.0,39.0,46.0,46.0
60,44.0,39.0,37.0,39.0,37.0,37.0,35.0,37.0,37.0
61,42.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0
62,42.0,41.0,41.0,41.0,41.0,41.0,39.0,41.0,41.0
63,43.0,41.0,43.0,41.0,39.0,43.0,39.0,41.0,41.0
64,45.0,39.0,42.0,39.0,37.0,42.0,45.0,37.0,42.0
65,46.0,42.0,41.0,42.0,37.0,41.0,43.0,37.0,38.0
66,42.0,38.0,44.0,38.0,38.0,44.0,40.0,38.0,38.0
67,44.0,40.0,41.0,40.0,38.0,41.0,46.0,37.0,41.0
68,45.0,42.0,42.0,42.0,38.0,42.0,44.0,38.0,38.0
69,44.0,46.0,46.0,46.0,46.0,46.0,38.0,46.0,46.0
70,45.0,44.0,44.0,44.0,44.0,44.0,40.0,44.0,44.0
