Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
86,61.0,56.0,57.0,61.0,55.0,57.0,56.0,56.0,55.0,60.0,61.0,56.0
87,50.0,55.0,55.0,47.0,51.0,55.0,51.0,51.0,50.0,49.0,49.0,55.0
88,51.0,53.0,53.0,51.0,51.0,49.0,51.0,52.0,50.0,50.0,49.0,49.0
89,52.0,55.0,51.0,52.0,56.0,51.0,51.0,57.0,56.0,55.0,52.0,51.0
90,56.0,56.0,55.0,56.0,62.0,56.0,56.0,62.0,55.0,57.0,55.0,56.0
91,55.0,52.0,53.0,55.0,58.0,52.0,52.0,52.0,57.0,59.0,53.0,52.0
92,57.0,50.0,50.0,57.0,64.0,51.0,50.0,57.0,57.0,56.0,59.0,50.0
93,59.0,59.0,54.0,55.0,63.0,55.0,55.0,61.0,60.0,58.0,60.0,55.0
94,58.0,55.0,52.0,56.0,62.0,51.0,53.0,53.0,60.0,59.0,58.0,51.0
95,60.0,53.0,49.0,57.0,63.0,50.0,50.0,58.0,62.0,59.0,64.0,49.0
96,60.0,60.0,55.0,56.0,62.0,56.0,56.0,56.0,60.0,57.0,54.0,56.0
97,59.0,56.0,53.0,55.0,56.0,52.0,52.0,54.0,59.0,59.0,57.0,52.0
98,61.0,54.0,50.0,57.0,57.0,50.0,50.0,59.0,61.0,56.0,61.0,50.0
99,58.0,58.0,58.0,54.0,62.0,58.0,54.0,60.0,59.0,57.0,59.0,58.0
100,60.0,56.0,56.0,60.0,61.0,54.0,52.0,52.0,59.0,59.0,62.0,54.0
101,60.0,53.0,53.0,60.0,62.0,52.0,49.0,57.0,61.0,59.0,63.0,52.0
102,59.0,59.0,59.0,55.0,61.0,59.0,55.0,55.0,59.0,56.0,57.0,59.0
103,58.0,57.0,57.0,54.0,55.0,55.0,53.0,53.0,58.0,58.0,59.0,55.0
104,60.0,54.0,54.0,56.0,56.0,53.0,50.0,58.0,60.0,55.0,60.0,53.0
105,48.0,49.0,52.0,45.0,51.0,52.0,45.0,51.0,48.0,47.0,48.0,52.0
106,48.0,51.0,50.0,45.0,51.0,48.0,47.0,52.0,49.0,49.0,50.0,48.0
107,51.0,50.0,49.0,47.0,57.0,50.0,46.0,57.0,51.0,50.0,51.0,50.0
108,48.0,51.0,47.0,48.0,51.0,47.0,49.0,51.0,52.0,48.0,47.0,47.0
109,46.0,50.0,50.0,46.0,51.0,49.0,50.0,52.0,50.0,49.0,46.0,49.0
110,50.0,50.0,45.0,50.0,55.0,45.0,50.0,57.0,51.0,49.0,50.0,45.0
111,57.0,55.0,53.0,55.0,62.0,53.0,51.0,57.0,59.0,59.0,53.0,51.0
112,56.0,53.0,58.0,56.0,56.0,54.0,53.0,54.0,51.0,60.0,53.0,53.0
113,57.0,53.0,54.0,57.0,56.0,54.0,53.0,57.0,52.0,61.0,57.0,53.0
114,56.0,54.0,54.0,55.0,61.0,54.0,50.0,56.0,58.0,58.0,57.0,54.0
115,55.0,57.0,57.0,55.0,55.0,53.0,57.0,53.0,50.0,59.0,57.0,52.0
116,61.0,52.0,53.0,61.0,55.0,53.0,52.0,56.0,55.0,60.0,61.0,52.0
117,47.0,52.0,48.0,46.0,52.0,48.0,48.0,51.0,50.0,49.0,49.0,48.0
118,49.0,53.0,53.0,45.0,52.0,49.0,49.0,52.0,49.0,50.0,49.0,49.0
119,52.0,49.0,49.0,52.0,56.0,49.0,45.0,57.0,56.0,50.0,52.0,49.0
120,54.0,52.0,51.0,54.0,63.0,52.0,52.0,62.0,56.0,58.0,55.0,52.0
121,55.0,50.0,53.0,55.0,59.0,50.0,50.0,52.0,57.0,60.0,53.0,50.0
122,57.0,50.0,49.0,57.0,65.0,51.0,50.0,57.0,57.0,57.0,59.0,50.0
123,58.0,55.0,50.0,55.0,64.0,51.0,51.0,61.0,60.0,59.0,60.0,51.0
124,58.0,53.0,52.0,56.0,63.0,49.0,53.0,51.0,60.0,60.0,58.0,49.0
125,60.0,53.0,48.0,57.0,64.0,50.0,49.0,58.0,62.0,60.0,64.0,49.0
126,58.0,56.0,51.0,54.0,63.0,52.0,52.0,56.0,58.0,58.0,54.0,52.0
127,59.0,54.0,53.0,55.0,57.0,50.0,50.0,52.0,59.0,60.0,57.0,50.0
128,61.0,54.0,49.0,57.0,58.0,50.0,50.0,59.0,61.0,56.0,61.0,50.0
129,57.0,54.0,54.0,54.0,63.0,54.0,50.0,60.0,59.0,58.0,59.0,54.0
130,60.0,56.0,56.0,60.0,62.0,52.0,52.0,50.0,59.0,59.0,62.0,52.0
131,60.0,52.0,52.0,60.0,63.0,52.0,48.0,57.0,61.0,59.0,63.0,52.0
132,57.0,55.0,55.0,53.0,62.0,55.0,51.0,55.0,57.0,57.0,58.0,55.0
133,58.0,57.0,57.0,54.0,56.0,53.0,53.0,51.0,58.0,59.0,59.0,53.0
134,60.0,53.0,53.0,56.0,57.0,53.0,49.0,58.0,60.0,55.0,60.0,53.0
135,47.0,47.0,48.0,44.0,52.0,48.0,43.0,51.0,48.0,48.0,49.0,48.0
136,48.0,47.0,50.0,45.0,52.0,46.0,43.0,52.0,49.0,50.0,50.0,46.0
137,51.0,49.0,46.0,47.0,58.0,46.0,44.0,57.0,51.0,50.0,51.0,46.0
138,53.0,48.0,48.0,50.0,57.0,48.0,48.0,52.0,54.0,55.0,52.0,52.0
139,52.0,47.0,46.0,52.0,54.0,47.0,47.0,53.0,48.0,55.0,47.0,49.0
140,51.0,47.0,45.0,51.0,54.0,47.0,47.0,53.0,47.0,55.0,52.0,51.0
141,55.0,51.0,47.0,55.0,58.0,47.0,51.0,60.0,54.0,57.0,57.0,51.0
142,55.0,50.0,46.0,54.0,57.0,46.0,49.0,56.0,55.0,58.0,52.0,48.0
143,56.0,50.0,45.0,56.0,57.0,46.0,50.0,53.0,55.0,55.0,57.0,50.0
144,54.0,52.0,47.0,51.0,57.0,48.0,50.0,61.0,54.0,55.0,56.0,48.0
145,56.0,51.0,45.0,52.0,54.0,47.0,47.0,57.0,56.0,55.0,52.0,47.0
146,56.0,51.0,45.0,51.0,53.0,47.0,49.0,54.0,56.0,55.0,56.0,48.0
147,58.0,50.0,50.0,54.0,57.0,50.0,50.0,59.0,58.0,58.0,60.0,50.0
148,58.0,50.0,50.0,54.0,58.0,49.0,48.0,55.0,58.0,58.0,56.0,49.0
149,60.0,49.0,49.0,56.0,56.0,49.0,49.0,56.0,60.0,55.0,60.0,49.0
150,59.0,51.0,50.0,55.0,56.0,51.0,49.0,60.0,59.0,57.0,61.0,51.0
151,59.0,51.0,50.0,54.0,57.0,50.0,47.0,56.0,59.0,58.0,57.0,50.0
152,61.0,50.0,49.0,56.0,53.0,50.0,48.0,57.0,61.0,55.0,61.0,50.0
153,53.0,52.0,47.0,51.0,52.0,47.0,47.0,51.0,53.0,55.0,54.0,48.0
154,49.0,49.0,45.0,46.0,52.0,44.0,44.0,48.0,49.0,49.0,48.0,45.0
155,52.0,51.0,44.0,47.0,52.0,46.0,46.0,54.0,52.0,50.0,52.0,47.0
156,57.0,49.0,49.0,53.0,56.0,49.0,49.0,58.0,57.0,57.0,59.0,49.0
157,57.0,49.0,49.0,53.0,57.0,48.0,47.0,54.0,57.0,57.0,58.0,48.0
158,59.0,48.0,48.0,55.0,55.0,48.0,48.0,55.0,59.0,54.0,59.0,48.0
159,58.0,50.0,49.0,54.0,55.0,50.0,48.0,59.0,58.0,56.0,60.0,50.0
160,58.0,50.0,49.0,54.0,56.0,49.0,46.0,55.0,58.0,58.0,59.0,49.0
161,60.0,49.0,48.0,56.0,52.0,49.0,47.0,56.0,60.0,55.0,60.0,49.0
162,52.0,51.0,50.0,50.0,51.0,51.0,47.0,50.0,52.0,54.0,53.0,51.0
163,48.0,51.0,49.0,45.0,51.0,48.0,46.0,47.0,49.0,49.0,50.0,48.0
164,51.0,50.0,49.0,47.0,51.0,50.0,46.0,53.0,51.0,50.0,51.0,50.0
165,43.0,41.0,43.0,41.0,50.0,44.0,37.0,50.0,44.0,44.0,45.0,44.0
166,45.0,44.0,42.0,41.0,47.0,41.0,39.0,46.0,45.0,45.0,42.0,41.0
167,45.0,44.0,42.0,41.0,48.0,43.0,39.0,47.0,46.0,45.0,45.0,44.0
