Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,35.0,35.0,35.0,35.0,35.0,35.0
1,35.0,35.0,35.0,35.0,35.0,35.0
2,36.0,35.0,34.0,36.0,35.0,36.0
3,36.0,36.0,36.0,36.0,36.0,36.0
4,37.0,34.0,34.0,37.0,34.0,37.0
5,37.0,35.0,35.0,37.0,35.0,37.0
6,37.0,37.0,37.0,37.0,37.0,37.0
7,38.0,35.0,35.0,38.0,35.0,38.0
8,36.0,34.0,34.0,36.0,34.0,36.0
9,37.0,37.0,37.0,37.0,37.0,37.0
10,38.0,38.0,38.0,38.0,38.0,38.0
11,36.0,36.0,36.0,36.0,36.0,36.0
12,36.0,36.0,36.0,36.0,36.0,36.0
13,37.0,37.0,37.0,37.0,37.0,37.0
14,35.0,36.0,36.0,35.0,36.0,35.0
15,36.0,36.0,36.0,36.0,36.0,36.0
16,34.0,35.0,35.0,34.0,35.0,34.0
17,35.0,36.0,36.0,35.0,36.0,35.0
18,35.0,35.0,35.0,35.0,35.0,35.0
19,36.0,33.0,33.0,36.0,33.0,36.0
20,37.0,34.0,34.0,37.0,34.0,37.0
21,36.0,36.0,36.0,36.0,36.0,36.0
22,37.0,34.0,34.0,37.0,34.0,37.0
23,38.0,35.0,35.0,38.0,35.0,38.0
24,36.0,36.0,36.0,36.0,36.0,36.0
25,37.0,37.0,37.0,37.0,37.0,37.0
26,37.0,36.0,36.0,37.0,36.0,37.0
27,35.0,35.0,35.0,35.0,35.0,35.0
28,36.0,36.0,36.0,36.0,36.0,36.0
29,37.0,35.0,35.0,37.0,35.0,37.0
30,35.0,35.0,35.0,35.0,35.0,35.0
31,36.0,34.0,34.0,36.0,34.0,36.0
32,37.0,35.0,35.0,37.0,35.0,37.0
33,34.0,34.0,34.0,34.0,34.0,34.0
34,35.0,34.0,34.0,35.0,34.0,35.0
35,39.0,36.0,36.0,39.0,36.0,39.0
36,36.0,36.0,36.0,36.0,36.0,36.0
37,38.0,38.0,38.0,38.0,38.0,38.0
38,37.0,37.0,37.0,37.0,37.0,37.0
39,35.0,35.0,35.0,35.0,35.0,35.0
40,37.0,37.0,37.0,37.0,37.0,37.0
41,37.0,36.0,36.0,37.0,36.0,37.0
42,33.0,33.0,33.0,33.0,33.0,33.0
43,35.0,35.0,35.0,35.0,35.0,35.0
44,38.0,36.0,36.0,38.0,36.0,38.0
45,35.0,35.0,35.0,35.0,35.0,35.0
46,37.0,37.0,37.0,37.0,37.0,37.0
47,36.0,36.0,36.0,36.0,36.0,36.0
