Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
95,48.0,46.0,47.0,46.0,45.0,46.0,46.0,46.0,44.0,48.0,43.0,48.0,47.0,47.0,47.0
96,40.0,41.0,40.0,43.0,43.0,43.0,43.0,43.0,42.0,40.0,40.0,40.0,43.0,43.0,40.0
97,45.0,43.0,41.0,45.0,45.0,44.0,44.0,44.0,44.0,41.0,40.0,41.0,41.0,41.0,41.0
98,45.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,42.0,44.0,42.0,45.0,45.0,45.0
99,43.0,42.0,43.0,42.0,41.0,43.0,43.0,43.0,40.0,41.0,39.0,41.0,44.0,44.0,40.0
100,44.0,41.0,44.0,45.0,44.0,44.0,44.0,44.0,43.0,41.0,40.0,41.0,45.0,45.0,40.0
101,47.0,45.0,46.0,45.0,44.0,45.0,45.0,46.0,43.0,47.0,42.0,47.0,46.0,46.0,46.0
102,39.0,40.0,40.0,42.0,42.0,42.0,42.0,42.0,41.0,39.0,39.0,39.0,42.0,42.0,39.0
103,44.0,42.0,40.0,44.0,44.0,43.0,43.0,43.0,43.0,40.0,39.0,40.0,40.0,40.0,40.0
104,44.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,44.0,43.0,43.0,43.0,44.0,44.0,44.0
105,40.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0
106,40.0,40.0,39.0,40.0,41.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,37.0,37.0,40.0
107,44.0,43.0,43.0,44.0,44.0,41.0,41.0,41.0,43.0,42.0,41.0,42.0,40.0,40.0,42.0
108,38.0,34.0,35.0,35.0,36.0,34.0,34.0,35.0,35.0,35.0,39.0,35.0,34.0,34.0,36.0
109,39.0,35.0,36.0,36.0,36.0,35.0,35.0,36.0,35.0,36.0,39.0,36.0,34.0,34.0,37.0
110,40.0,40.0,36.0,36.0,37.0,35.0,35.0,36.0,36.0,36.0,41.0,36.0,35.0,35.0,37.0
111,40.0,35.0,36.0,40.0,41.0,34.0,34.0,35.0,40.0,36.0,40.0,36.0,39.0,39.0,37.0
112,41.0,36.0,37.0,41.0,41.0,35.0,35.0,36.0,40.0,37.0,40.0,37.0,39.0,39.0,38.0
113,42.0,41.0,39.0,41.0,42.0,38.0,38.0,39.0,41.0,37.0,42.0,37.0,40.0,40.0,40.0
114,39.0,35.0,35.0,39.0,40.0,34.0,34.0,35.0,39.0,35.0,39.0,35.0,38.0,38.0,36.0
115,40.0,35.0,36.0,40.0,40.0,35.0,35.0,36.0,39.0,36.0,39.0,36.0,38.0,38.0,37.0
116,42.0,41.0,40.0,40.0,41.0,38.0,38.0,40.0,40.0,39.0,41.0,39.0,39.0,39.0,40.0
117,39.0,35.0,35.0,36.0,36.0,34.0,34.0,35.0,35.0,35.0,39.0,35.0,34.0,34.0,36.0
118,40.0,35.0,36.0,36.0,37.0,35.0,35.0,36.0,36.0,36.0,39.0,36.0,35.0,35.0,37.0
119,41.0,41.0,40.0,40.0,41.0,39.0,39.0,40.0,40.0,40.0,41.0,40.0,39.0,39.0,41.0
120,41.0,36.0,40.0,41.0,41.0,38.0,38.0,39.0,40.0,36.0,41.0,36.0,40.0,40.0,37.0
121,42.0,37.0,41.0,42.0,42.0,40.0,40.0,41.0,41.0,37.0,41.0,37.0,40.0,40.0,38.0
122,47.0,42.0,42.0,42.0,43.0,41.0,41.0,42.0,42.0,40.0,42.0,40.0,41.0,41.0,41.0
123,42.0,40.0,40.0,42.0,42.0,39.0,39.0,40.0,41.0,36.0,40.0,36.0,41.0,41.0,37.0
124,42.0,36.0,41.0,43.0,42.0,40.0,40.0,41.0,41.0,37.0,40.0,37.0,40.0,40.0,38.0
125,48.0,42.0,46.0,44.0,45.0,45.0,45.0,46.0,44.0,41.0,44.0,41.0,43.0,43.0,42.0
126,40.0,38.0,36.0,40.0,40.0,35.0,35.0,37.0,39.0,36.0,40.0,36.0,39.0,39.0,37.0
127,41.0,37.0,37.0,41.0,42.0,36.0,36.0,38.0,41.0,37.0,41.0,37.0,40.0,40.0,38.0
128,45.0,42.0,41.0,45.0,46.0,41.0,41.0,42.0,45.0,41.0,45.0,41.0,44.0,44.0,42.0
129,41.0,39.0,40.0,41.0,41.0,39.0,39.0,40.0,40.0,35.0,39.0,35.0,40.0,40.0,36.0
130,41.0,36.0,40.0,42.0,41.0,39.0,39.0,40.0,40.0,36.0,39.0,36.0,39.0,39.0,37.0
131,47.0,41.0,46.0,43.0,44.0,45.0,45.0,46.0,43.0,41.0,43.0,41.0,42.0,42.0,42.0
132,39.0,37.0,36.0,39.0,39.0,34.0,34.0,36.0,38.0,35.0,39.0,35.0,38.0,38.0,36.0
133,40.0,36.0,37.0,40.0,41.0,36.0,36.0,37.0,40.0,37.0,40.0,37.0,39.0,39.0,38.0
134,44.0,41.0,41.0,44.0,45.0,40.0,40.0,41.0,44.0,41.0,44.0,41.0,43.0,43.0,42.0
135,39.0,35.0,36.0,36.0,37.0,35.0,35.0,36.0,36.0,36.0,39.0,36.0,35.0,35.0,37.0
136,40.0,36.0,37.0,37.0,38.0,36.0,36.0,37.0,37.0,37.0,39.0,37.0,36.0,36.0,38.0
137,43.0,41.0,41.0,41.0,41.0,40.0,40.0,41.0,40.0,41.0,41.0,41.0,39.0,39.0,42.0
138,42.0,39.0,41.0,41.0,41.0,39.0,39.0,40.0,40.0,39.0,41.0,39.0,40.0,40.0,41.0
139,42.0,40.0,42.0,42.0,43.0,40.0,40.0,41.0,42.0,41.0,41.0,41.0,36.0,36.0,42.0
140,47.0,45.0,44.0,42.0,43.0,43.0,43.0,44.0,42.0,43.0,41.0,43.0,39.0,40.0,43.0
141,45.0,41.0,41.0,43.0,42.0,39.0,39.0,40.0,41.0,41.0,42.0,41.0,42.0,42.0,41.0
142,46.0,42.0,42.0,44.0,43.0,40.0,40.0,41.0,42.0,41.0,41.0,41.0,39.0,39.0,42.0
143,47.0,47.0,47.0,46.0,46.0,45.0,45.0,46.0,45.0,47.0,46.0,47.0,39.0,44.0,47.0
144,41.0,38.0,40.0,41.0,41.0,39.0,39.0,40.0,40.0,37.0,41.0,37.0,40.0,40.0,38.0
145,42.0,38.0,41.0,42.0,43.0,40.0,40.0,41.0,42.0,38.0,38.0,38.0,36.0,36.0,38.0
146,46.0,43.0,42.0,46.0,47.0,42.0,42.0,43.0,46.0,42.0,42.0,42.0,38.0,39.0,42.0
147,45.0,41.0,41.0,42.0,42.0,39.0,39.0,40.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0
148,46.0,42.0,41.0,43.0,43.0,40.0,40.0,41.0,42.0,41.0,41.0,41.0,38.0,38.0,41.0
149,48.0,47.0,47.0,46.0,45.0,45.0,45.0,46.0,44.0,47.0,46.0,47.0,40.0,43.0,47.0
150,44.0,41.0,40.0,42.0,42.0,39.0,39.0,40.0,41.0,36.0,42.0,36.0,41.0,41.0,38.0
151,45.0,42.0,41.0,43.0,43.0,40.0,40.0,41.0,42.0,38.0,41.0,38.0,38.0,38.0,38.0
152,47.0,47.0,46.0,47.0,46.0,45.0,45.0,46.0,45.0,42.0,46.0,42.0,41.0,43.0,42.0
153,41.0,39.0,36.0,41.0,41.0,40.0,40.0,41.0,40.0,37.0,41.0,37.0,40.0,40.0,37.0
154,43.0,40.0,38.0,42.0,43.0,37.0,37.0,39.0,42.0,39.0,41.0,39.0,36.0,36.0,39.0
155,46.0,45.0,41.0,46.0,46.0,42.0,42.0,43.0,45.0,42.0,41.0,42.0,37.0,37.0,42.0
156,44.0,40.0,40.0,41.0,41.0,38.0,38.0,39.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0
157,45.0,41.0,40.0,42.0,42.0,39.0,39.0,40.0,41.0,40.0,40.0,40.0,37.0,37.0,40.0
158,47.0,46.0,46.0,45.0,44.0,44.0,44.0,45.0,43.0,46.0,45.0,46.0,39.0,42.0,46.0
159,43.0,40.0,40.0,41.0,41.0,39.0,39.0,40.0,40.0,36.0,41.0,36.0,40.0,40.0,37.0
160,44.0,41.0,40.0,42.0,42.0,39.0,39.0,40.0,41.0,37.0,40.0,37.0,37.0,37.0,37.0
161,47.0,46.0,46.0,46.0,45.0,45.0,45.0,46.0,44.0,42.0,45.0,42.0,40.0,42.0,42.0
162,40.0,38.0,36.0,40.0,40.0,39.0,39.0,40.0,39.0,36.0,40.0,36.0,39.0,39.0,37.0
163,42.0,39.0,37.0,41.0,42.0,36.0,36.0,38.0,41.0,38.0,40.0,38.0,35.0,35.0,38.0
164,45.0,44.0,40.0,45.0,45.0,41.0,41.0,42.0,44.0,41.0,40.0,41.0,36.0,36.0,41.0
165,39.0,36.0,36.0,37.0,37.0,35.0,35.0,36.0,36.0,37.0,39.0,37.0,36.0,36.0,37.0
166,40.0,37.0,37.0,38.0,38.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,32.0,32.0,38.0
167,42.0,42.0,40.0,41.0,42.0,39.0,39.0,40.0,41.0,41.0,41.0,41.0,33.0,33.0,41.0
