Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,39.0,39.0,42.0,43.0,39.0,39.0,40.0,41.0,40.0,40.0,39.0,41.0
1,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
2,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,41.0,42.0
3,38.0,38.0,41.0,42.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
4,40.0,40.0,41.0,41.0,40.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0
5,40.0,40.0,41.0,41.0,40.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0
6,39.0,39.0,42.0,43.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
7,41.0,41.0,41.0,41.0,41.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
8,41.0,41.0,41.0,41.0,41.0,43.0,43.0,42.0,43.0,43.0,43.0,42.0
9,40.0,40.0,42.0,43.0,43.0,40.0,42.0,40.0,40.0,41.0,41.0,43.0
10,42.0,42.0,42.0,42.0,45.0,43.0,44.0,42.0,42.0,43.0,43.0,43.0
11,42.0,42.0,43.0,42.0,45.0,42.0,44.0,42.0,42.0,43.0,43.0,45.0
12,44.0,44.0,42.0,42.0,42.0,39.0,41.0,39.0,42.0,41.0,41.0,42.0
13,41.0,41.0,43.0,43.0,44.0,42.0,43.0,41.0,41.0,42.0,42.0,42.0
14,41.0,41.0,48.0,43.0,44.0,41.0,43.0,41.0,41.0,42.0,43.0,44.0
15,45.0,45.0,43.0,43.0,39.0,40.0,42.0,40.0,43.0,42.0,40.0,40.0
16,41.0,41.0,44.0,44.0,41.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
17,41.0,41.0,49.0,43.0,41.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
18,37.0,37.0,40.0,41.0,37.0,39.0,41.0,39.0,39.0,41.0,39.0,39.0
19,39.0,39.0,40.0,41.0,39.0,41.0,42.0,41.0,41.0,42.0,41.0,41.0
20,39.0,39.0,41.0,41.0,39.0,41.0,43.0,40.0,41.0,43.0,41.0,41.0
21,38.0,38.0,41.0,42.0,38.0,40.0,42.0,40.0,40.0,42.0,40.0,40.0
22,40.0,40.0,41.0,41.0,40.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0
23,40.0,40.0,41.0,41.0,40.0,42.0,44.0,41.0,42.0,44.0,42.0,41.0
24,39.0,39.0,41.0,42.0,42.0,39.0,41.0,39.0,40.0,40.0,41.0,42.0
25,41.0,41.0,42.0,42.0,44.0,42.0,44.0,42.0,42.0,44.0,42.0,42.0
26,41.0,41.0,42.0,42.0,44.0,41.0,43.0,41.0,42.0,42.0,43.0,44.0
27,44.0,44.0,41.0,41.0,41.0,39.0,40.0,39.0,41.0,40.0,41.0,41.0
28,40.0,40.0,47.0,45.0,43.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0
29,40.0,40.0,47.0,43.0,43.0,41.0,42.0,41.0,41.0,41.0,43.0,43.0
30,45.0,45.0,42.0,42.0,38.0,40.0,41.0,40.0,42.0,41.0,40.0,40.0
31,40.0,40.0,48.0,46.0,40.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
32,40.0,40.0,48.0,43.0,40.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
33,39.0,39.0,42.0,42.0,38.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0
34,41.0,41.0,42.0,41.0,40.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0
35,41.0,41.0,42.0,41.0,40.0,43.0,45.0,42.0,43.0,45.0,43.0,42.0
36,40.0,40.0,42.0,43.0,43.0,40.0,42.0,40.0,41.0,41.0,42.0,43.0
37,42.0,42.0,43.0,42.0,45.0,43.0,45.0,42.0,42.0,45.0,43.0,43.0
38,42.0,42.0,42.0,42.0,45.0,42.0,44.0,42.0,43.0,43.0,44.0,45.0
39,45.0,45.0,41.0,42.0,42.0,40.0,41.0,40.0,42.0,41.0,42.0,42.0
40,41.0,41.0,48.0,46.0,44.0,42.0,44.0,41.0,41.0,44.0,42.0,42.0
41,41.0,41.0,43.0,43.0,44.0,41.0,43.0,41.0,42.0,42.0,43.0,44.0
42,46.0,46.0,42.0,43.0,39.0,41.0,42.0,41.0,43.0,42.0,41.0,41.0
43,41.0,41.0,49.0,47.0,41.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
44,41.0,41.0,44.0,43.0,41.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0
45,41.0,41.0,43.0,44.0,43.0,43.0,43.0,41.0,43.0,43.0,43.0,44.0
