Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,43.0,41.0,41.0,41.0,46.0,46.0,46.0,47.0,39.0,43.0,43.0,45.0,46.0,45.0,43.0,45.0
1,41.0,43.0,43.0,41.0,48.0,48.0,48.0,47.0,44.0,41.0,45.0,46.0,47.0,46.0,45.0,45.0
2,45.0,47.0,47.0,42.0,48.0,48.0,48.0,48.0,44.0,41.0,45.0,46.0,48.0,46.0,45.0,46.0
3,43.0,45.0,45.0,44.0,47.0,47.0,47.0,48.0,43.0,43.0,45.0,45.0,46.0,45.0,45.0,46.0
4,45.0,46.0,46.0,46.0,49.0,49.0,49.0,47.0,44.0,45.0,46.0,47.0,47.0,47.0,46.0,45.0
5,45.0,48.0,48.0,45.0,49.0,49.0,49.0,47.0,45.0,41.0,46.0,47.0,48.0,47.0,46.0,46.0
6,43.0,45.0,45.0,43.0,45.0,45.0,45.0,47.0,41.0,43.0,44.0,45.0,46.0,45.0,44.0,45.0
7,43.0,47.0,47.0,46.0,48.0,48.0,48.0,47.0,45.0,41.0,46.0,46.0,47.0,46.0,46.0,45.0
8,46.0,47.0,47.0,42.0,47.0,47.0,47.0,48.0,44.0,42.0,46.0,46.0,47.0,46.0,46.0,46.0
9,49.0,46.0,46.0,48.0,48.0,49.0,49.0,49.0,48.0,48.0,47.0,50.0,50.0,50.0,47.0,47.0
10,49.0,46.0,46.0,49.0,50.0,50.0,50.0,48.0,46.0,48.0,49.0,50.0,50.0,50.0,49.0,50.0
11,50.0,49.0,49.0,45.0,50.0,50.0,50.0,49.0,46.0,48.0,50.0,51.0,51.0,51.0,50.0,49.0
12,49.0,45.0,45.0,48.0,47.0,48.0,48.0,48.0,47.0,48.0,46.0,49.0,49.0,49.0,46.0,46.0
13,49.0,47.0,47.0,49.0,49.0,49.0,49.0,47.0,45.0,48.0,48.0,49.0,49.0,49.0,48.0,49.0
14,49.0,48.0,48.0,46.0,49.0,49.0,49.0,48.0,45.0,49.0,49.0,50.0,50.0,50.0,49.0,48.0
15,44.0,45.0,45.0,44.0,42.0,44.0,44.0,47.0,44.0,44.0,44.0,46.0,47.0,46.0,44.0,46.0
16,44.0,48.0,48.0,46.0,49.0,49.0,49.0,48.0,45.0,44.0,46.0,47.0,48.0,47.0,46.0,47.0
17,50.0,48.0,48.0,46.0,47.0,47.0,47.0,49.0,45.0,50.0,47.0,47.0,48.0,47.0,47.0,48.0
18,46.0,45.0,45.0,47.0,47.0,47.0,47.0,48.0,44.0,43.0,45.0,45.0,46.0,45.0,45.0,46.0
19,44.0,47.0,47.0,46.0,49.0,49.0,49.0,47.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,44.0
20,45.0,48.0,48.0,45.0,49.0,49.0,49.0,48.0,45.0,41.0,47.0,47.0,47.0,47.0,47.0,45.0
21,47.0,45.0,45.0,46.0,45.0,45.0,45.0,47.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,46.0
22,45.0,48.0,48.0,46.0,49.0,49.0,49.0,48.0,45.0,45.0,47.0,46.0,47.0,46.0,47.0,44.0
23,46.0,48.0,48.0,43.0,47.0,47.0,47.0,48.0,45.0,42.0,47.0,46.0,47.0,46.0,47.0,45.0
24,49.0,48.0,48.0,49.0,48.0,50.0,50.0,50.0,49.0,48.0,50.0,50.0,50.0,50.0,50.0,47.0
25,50.0,50.0,50.0,50.0,51.0,51.0,51.0,48.0,47.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
26,50.0,49.0,49.0,48.0,50.0,50.0,50.0,49.0,47.0,48.0,51.0,51.0,51.0,51.0,51.0,49.0
27,49.0,47.0,47.0,50.0,47.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,46.0
28,50.0,49.0,49.0,50.0,50.0,50.0,50.0,48.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
29,49.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,50.0,50.0,50.0,50.0,50.0,48.0
30,44.0,46.0,46.0,49.0,45.0,45.0,45.0,48.0,45.0,44.0,46.0,46.0,47.0,46.0,46.0,46.0
31,46.0,49.0,49.0,48.0,49.0,49.0,49.0,48.0,44.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0
32,50.0,49.0,49.0,50.0,47.0,47.0,47.0,49.0,46.0,50.0,48.0,47.0,48.0,47.0,48.0,48.0
33,44.0,46.0,46.0,45.0,46.0,46.0,46.0,47.0,44.0,43.0,45.0,42.0,46.0,42.0,45.0,42.0
34,42.0,47.0,47.0,46.0,49.0,49.0,49.0,47.0,46.0,41.0,47.0,47.0,48.0,47.0,47.0,45.0
35,47.0,48.0,48.0,43.0,48.0,48.0,48.0,49.0,45.0,43.0,46.0,47.0,47.0,47.0,46.0,46.0
36,49.0,48.0,48.0,48.0,49.0,50.0,50.0,49.0,49.0,48.0,49.0,46.0,47.0,46.0,49.0,47.0
37,50.0,51.0,51.0,50.0,51.0,51.0,51.0,48.0,46.0,48.0,51.0,48.0,49.0,48.0,51.0,50.0
38,51.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,47.0,48.0,50.0,47.0,48.0,47.0,50.0,49.0
39,49.0,47.0,47.0,48.0,48.0,49.0,49.0,48.0,48.0,48.0,48.0,45.0,47.0,45.0,48.0,46.0
40,49.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,45.0,48.0,50.0,49.0,49.0,49.0,50.0,49.0
41,50.0,48.0,48.0,49.0,48.0,48.0,48.0,50.0,47.0,49.0,49.0,48.0,47.0,48.0,49.0,48.0
42,44.0,46.0,46.0,44.0,46.0,46.0,46.0,48.0,45.0,44.0,45.0,42.0,47.0,42.0,45.0,42.0
43,45.0,48.0,48.0,48.0,50.0,50.0,50.0,49.0,45.0,45.0,47.0,48.0,48.0,48.0,47.0,45.0
44,50.0,48.0,48.0,50.0,46.0,46.0,46.0,50.0,45.0,50.0,47.0,46.0,48.0,46.0,47.0,48.0
45,50.0,47.0,47.0,49.0,49.0,49.0,49.0,50.0,48.0,49.0,51.0,46.0,47.0,46.0,51.0,48.0
46,52.0,47.0,47.0,50.0,50.0,50.0,50.0,49.0,48.0,49.0,50.0,48.0,48.0,48.0,50.0,50.0
