Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,48.0,48.0,48.0,44.0,42.0,42.0
1,45.0,45.0,45.0,49.0,45.0,45.0
2,50.0,49.0,50.0,50.0,45.0,45.0
3,47.0,48.0,47.0,44.0,41.0,41.0
4,45.0,45.0,46.0,48.0,47.0,47.0
5,49.0,49.0,49.0,49.0,44.0,44.0
6,48.0,48.0,48.0,44.0,40.0,40.0
7,45.0,46.0,47.0,49.0,47.0,47.0
8,49.0,49.0,49.0,50.0,44.0,44.0
9,47.0,48.0,47.0,46.0,43.0,43.0
10,47.0,47.0,47.0,48.0,48.0,48.0
11,48.0,49.0,48.0,48.0,48.0,48.0
12,47.0,48.0,46.0,45.0,46.0,46.0
13,49.0,49.0,48.0,47.0,47.0,47.0
14,49.0,50.0,49.0,47.0,47.0,47.0
15,47.0,48.0,47.0,44.0,42.0,42.0
16,49.0,49.0,48.0,48.0,44.0,44.0
17,49.0,50.0,49.0,48.0,43.0,43.0
18,47.0,47.0,47.0,43.0,40.0,40.0
19,44.0,44.0,45.0,48.0,46.0,46.0
20,48.0,49.0,48.0,48.0,43.0,43.0
21,48.0,48.0,48.0,44.0,41.0,41.0
22,45.0,45.0,46.0,49.0,46.0,46.0
23,49.0,50.0,49.0,49.0,44.0,44.0
24,46.0,48.0,46.0,45.0,42.0,42.0
25,46.0,47.0,47.0,48.0,47.0,47.0
26,48.0,49.0,48.0,48.0,48.0,48.0
27,47.0,47.0,47.0,44.0,45.0,45.0
28,48.0,48.0,48.0,47.0,46.0,46.0
29,52.0,52.0,52.0,47.0,47.0,47.0
30,47.0,47.0,47.0,43.0,41.0,41.0
31,48.0,48.0,48.0,47.0,43.0,43.0
32,52.0,52.0,52.0,48.0,43.0,43.0
33,47.0,47.0,47.0,43.0,38.0,38.0
34,45.0,45.0,45.0,48.0,43.0,43.0
35,49.0,49.0,49.0,49.0,44.0,44.0
36,46.0,48.0,46.0,45.0,42.0,42.0
37,46.0,47.0,48.0,48.0,47.0,47.0
38,48.0,49.0,48.0,48.0,48.0,48.0
39,46.0,47.0,46.0,44.0,45.0,45.0
40,48.0,48.0,48.0,47.0,46.0,46.0
41,52.0,52.0,52.0,47.0,47.0,47.0
42,46.0,47.0,46.0,44.0,41.0,41.0
43,48.0,48.0,48.0,47.0,42.0,42.0
44,52.0,52.0,52.0,48.0,43.0,43.0
45,46.0,46.0,46.0,46.0,43.0,43.0
46,47.0,47.0,47.0,47.0,48.0,48.0
47,48.0,48.0,48.0,48.0,48.0,48.0
48,47.0,51.0,47.0,47.0,46.0,46.0
49,52.0,52.0,52.0,52.0,47.0,47.0
50,48.0,49.0,48.0,48.0,48.0,48.0
51,47.0,51.0,47.0,47.0,43.0,43.0
52,52.0,52.0,52.0,52.0,47.0,47.0
53,49.0,49.0,49.0,49.0,48.0,48.0
54,46.0,50.0,46.0,46.0,47.0,47.0
55,51.0,51.0,51.0,51.0,52.0,52.0
56,48.0,49.0,48.0,47.0,47.0,47.0
57,47.0,50.0,46.0,46.0,47.0,47.0
58,51.0,51.0,51.0,51.0,52.0,52.0
59,49.0,49.0,48.0,48.0,47.0,47.0
60,47.0,47.0,46.0,43.0,43.0,43.0
61,48.0,48.0,48.0,48.0,48.0,48.0
62,49.0,49.0,49.0,49.0,44.0,44.0
63,46.0,47.0,46.0,42.0,39.0,39.0
64,43.0,44.0,44.0,47.0,45.0,45.0
65,47.0,49.0,47.0,47.0,42.0,42.0
66,47.0,48.0,47.0,43.0,40.0,40.0
67,44.0,45.0,45.0,48.0,45.0,45.0
68,48.0,50.0,48.0,48.0,43.0,43.0
69,46.0,47.0,46.0,45.0,42.0,42.0
70,46.0,46.0,46.0,48.0,47.0,47.0
71,48.0,48.0,48.0,48.0,48.0,48.0
72,46.0,47.0,46.0,44.0,45.0,45.0
73,47.0,48.0,47.0,47.0,46.0,46.0
74,51.0,51.0,51.0,47.0,47.0,47.0
75,46.0,47.0,46.0,42.0,41.0,41.0
76,47.0,48.0,47.0,47.0,42.0,42.0
77,51.0,51.0,51.0,48.0,43.0,43.0
78,47.0,48.0,47.0,43.0,38.0,38.0
79,45.0,45.0,45.0,48.0,43.0,43.0
80,49.0,50.0,49.0,49.0,44.0,44.0
81,47.0,48.0,47.0,46.0,43.0,43.0
82,47.0,47.0,47.0,49.0,48.0,48.0
83,49.0,49.0,49.0,49.0,49.0,49.0
84,47.0,48.0,47.0,45.0,46.0,46.0
85,48.0,49.0,48.0,48.0,47.0,47.0
86,51.0,51.0,51.0,48.0,48.0,48.0
87,47.0,48.0,47.0,43.0,42.0,42.0
88,48.0,49.0,48.0,48.0,43.0,43.0
89,51.0,51.0,51.0,49.0,44.0,44.0
90,45.0,45.0,45.0,45.0,42.0,42.0
91,46.0,46.0,46.0,46.0,47.0,47.0
92,47.0,47.0,47.0,47.0,47.0,47.0
93,46.0,50.0,46.0,46.0,45.0,45.0
94,51.0,51.0,51.0,51.0,46.0,46.0
95,49.0,49.0,49.0,47.0,47.0,47.0
96,46.0,50.0,46.0,46.0,42.0,42.0
97,51.0,51.0,51.0,51.0,46.0,46.0
98,49.0,49.0,49.0,48.0,47.0,47.0
99,45.0,49.0,45.0,45.0,46.0,46.0
100,50.0,50.0,50.0,50.0,51.0,51.0
101,49.0,49.0,49.0,46.0,46.0,46.0
102,46.0,49.0,46.0,45.0,46.0,46.0
103,50.0,50.0,50.0,50.0,51.0,51.0
104,49.0,49.0,49.0,47.0,46.0,46.0
105,46.0,46.0,46.0,43.0,42.0,42.0
106,47.0,47.0,47.0,47.0,47.0,47.0
107,49.0,49.0,49.0,48.0,43.0,43.0
108,44.0,45.0,44.0,39.0,34.0,34.0
109,40.0,41.0,40.0,45.0,40.0,40.0
110,45.0,45.0,45.0,45.0,40.0,40.0
111,44.0,45.0,44.0,41.0,38.0,38.0
112,42.0,42.0,43.0,45.0,45.0,45.0
113,45.0,45.0,45.0,45.0,44.0,44.0
114,44.0,45.0,44.0,40.0,41.0,41.0
115,45.0,46.0,45.0,44.0,44.0,44.0
116,50.0,50.0,50.0,44.0,43.0,43.0
117,44.0,45.0,44.0,40.0,37.0,37.0
118,45.0,46.0,45.0,45.0,40.0,40.0
119,50.0,50.0,50.0,44.0,39.0,39.0
120,44.0,44.0,44.0,41.0,39.0,39.0
121,42.0,43.0,42.0,44.0,44.0,44.0
122,45.0,45.0,45.0,44.0,44.0,44.0
123,44.0,47.0,44.0,42.0,41.0,41.0
124,47.0,48.0,47.0,47.0,44.0,44.0
125,50.0,50.0,50.0,44.0,43.0,43.0
126,44.0,47.0,44.0,42.0,38.0,38.0
127,47.0,48.0,47.0,47.0,44.0,44.0
128,50.0,50.0,50.0,44.0,43.0,43.0
129,44.0,46.0,44.0,41.0,42.0,42.0
130,46.0,47.0,46.0,46.0,47.0,47.0
131,50.0,50.0,50.0,43.0,42.0,42.0
132,44.0,46.0,44.0,41.0,42.0,42.0
133,46.0,47.0,46.0,46.0,47.0,47.0
134,50.0,50.0,50.0,43.0,42.0,42.0
135,44.0,45.0,44.0,40.0,38.0,38.0
136,45.0,46.0,45.0,44.0,43.0,43.0
137,50.0,50.0,50.0,44.0,39.0,39.0
138,42.0,42.0,42.0,41.0,38.0,38.0
139,42.0,42.0,42.0,43.0,43.0,43.0
140,44.0,44.0,44.0,44.0,43.0,43.0
141,43.0,46.0,43.0,42.0,41.0,41.0
142,47.0,47.0,47.0,47.0,43.0,43.0
143,48.0,47.0,48.0,44.0,43.0,43.0
144,43.0,46.0,43.0,42.0,38.0,38.0
145,47.0,47.0,47.0,47.0,43.0,43.0
146,48.0,47.0,48.0,45.0,44.0,44.0
147,46.0,47.0,46.0,42.0,42.0,42.0
148,47.0,48.0,47.0,47.0,47.0,47.0
149,48.0,48.0,48.0,43.0,43.0,43.0
150,46.0,47.0,46.0,42.0,42.0,42.0
151,47.0,48.0,47.0,47.0,47.0,47.0
152,48.0,48.0,48.0,44.0,44.0,44.0
153,46.0,47.0,46.0,42.0,38.0,38.0
154,47.0,48.0,47.0,47.0,43.0,43.0
155,48.0,48.0,48.0,45.0,44.0,44.0
156,45.0,46.0,45.0,42.0,42.0,42.0
157,46.0,47.0,46.0,47.0,47.0,47.0
158,47.0,47.0,47.0,42.0,42.0,42.0
159,45.0,46.0,45.0,42.0,42.0,42.0
160,46.0,47.0,46.0,47.0,47.0,47.0
161,47.0,47.0,47.0,43.0,43.0,43.0
162,45.0,46.0,45.0,42.0,42.0,42.0
163,46.0,47.0,46.0,47.0,47.0,47.0
