Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
47,45.0,40.0,41.0,41.0,43.0,43.0,41.0,41.0,41.0,39.0,41.0,41.0
48,40.0,41.0,38.0,38.0,39.0,39.0,44.0,41.0,44.0,43.0,39.0,39.0
49,41.0,44.0,40.0,40.0,43.0,43.0,44.0,44.0,44.0,43.0,41.0,41.0
50,45.0,45.0,41.0,41.0,44.0,44.0,46.0,45.0,46.0,43.0,42.0,42.0
51,40.0,39.0,37.0,37.0,39.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0
52,41.0,41.0,39.0,39.0,42.0,42.0,42.0,42.0,42.0,40.0,41.0,41.0
53,45.0,41.0,40.0,40.0,45.0,45.0,46.0,42.0,46.0,39.0,41.0,41.0
54,39.0,40.0,37.0,37.0,39.0,39.0,44.0,41.0,44.0,43.0,38.0,38.0
55,41.0,44.0,39.0,39.0,43.0,43.0,44.0,44.0,44.0,43.0,40.0,40.0
56,45.0,45.0,40.0,40.0,44.0,44.0,47.0,47.0,47.0,43.0,41.0,41.0
57,40.0,41.0,37.0,37.0,39.0,39.0,41.0,41.0,41.0,39.0,38.0,38.0
58,41.0,42.0,39.0,39.0,41.0,41.0,42.0,42.0,42.0,41.0,40.0,40.0
59,45.0,42.0,40.0,40.0,45.0,45.0,47.0,47.0,47.0,40.0,41.0,41.0
60,36.0,39.0,34.0,34.0,37.0,37.0,37.0,37.0,37.0,35.0,34.0,34.0
61,36.0,41.0,35.0,35.0,41.0,41.0,38.0,41.0,38.0,37.0,36.0,36.0
62,40.0,38.0,36.0,36.0,41.0,41.0,43.0,43.0,43.0,36.0,37.0,37.0
63,34.0,38.0,34.0,34.0,34.0,34.0,37.0,33.0,37.0,32.0,36.0,36.0
64,37.0,39.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,35.0,38.0,38.0
65,40.0,43.0,36.0,36.0,39.0,39.0,41.0,37.0,41.0,36.0,38.0,37.0
66,35.0,38.0,33.0,33.0,35.0,35.0,37.0,34.0,37.0,33.0,36.0,36.0
67,38.0,39.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,35.0,39.0,39.0
68,40.0,44.0,37.0,37.0,40.0,40.0,41.0,38.0,41.0,37.0,38.0,38.0
69,39.0,38.0,39.0,39.0,38.0,38.0,41.0,38.0,41.0,39.0,41.0,41.0
70,42.0,44.0,42.0,42.0,43.0,43.0,43.0,40.0,43.0,42.0,40.0,40.0
71,45.0,43.0,41.0,41.0,42.0,42.0,40.0,40.0,40.0,43.0,43.0,43.0
72,39.0,39.0,39.0,39.0,38.0,38.0,41.0,39.0,41.0,40.0,40.0,40.0
73,42.0,44.0,42.0,42.0,43.0,43.0,44.0,44.0,44.0,43.0,43.0,43.0
74,45.0,44.0,41.0,41.0,42.0,42.0,41.0,43.0,41.0,44.0,42.0,42.0
75,35.0,38.0,33.0,33.0,35.0,35.0,35.0,35.0,35.0,36.0,36.0,36.0
76,35.0,40.0,35.0,35.0,39.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0
77,40.0,40.0,39.0,39.0,40.0,40.0,39.0,40.0,39.0,40.0,39.0,39.0
78,36.0,38.0,33.0,33.0,35.0,35.0,34.0,34.0,34.0,33.0,35.0,35.0
79,36.0,39.0,34.0,34.0,39.0,39.0,35.0,38.0,35.0,35.0,39.0,39.0
80,40.0,44.0,35.0,35.0,40.0,40.0,39.0,38.0,39.0,37.0,38.0,38.0
81,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,40.0,40.0
82,43.0,44.0,43.0,43.0,43.0,43.0,41.0,41.0,41.0,43.0,41.0,41.0
83,45.0,43.0,42.0,42.0,43.0,43.0,40.0,40.0,40.0,43.0,44.0,44.0
84,39.0,39.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,40.0,39.0,39.0
85,43.0,44.0,43.0,43.0,43.0,43.0,40.0,40.0,40.0,44.0,44.0,44.0
86,45.0,45.0,42.0,42.0,43.0,43.0,41.0,41.0,41.0,44.0,43.0,43.0
87,36.0,38.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,36.0,35.0,35.0
88,36.0,40.0,36.0,36.0,40.0,40.0,36.0,40.0,36.0,40.0,40.0,40.0
89,40.0,41.0,40.0,40.0,41.0,41.0,39.0,40.0,39.0,40.0,40.0,40.0
90,39.0,38.0,39.0,39.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0
91,40.0,40.0,40.0,40.0,43.0,43.0,40.0,40.0,40.0,43.0,41.0,41.0
92,44.0,39.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,43.0,44.0,44.0
93,39.0,40.0,39.0,39.0,38.0,38.0,43.0,40.0,43.0,42.0,40.0,40.0
94,40.0,45.0,40.0,40.0,43.0,43.0,43.0,43.0,43.0,44.0,41.0,41.0
95,44.0,44.0,44.0,44.0,43.0,43.0,45.0,44.0,45.0,44.0,44.0,44.0
96,39.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0
97,40.0,41.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,41.0
98,44.0,40.0,44.0,44.0,44.0,44.0,45.0,41.0,45.0,43.0,41.0,41.0
99,38.0,39.0,38.0,38.0,38.0,38.0,43.0,40.0,43.0,42.0,39.0,39.0
100,40.0,44.0,39.0,39.0,42.0,42.0,43.0,43.0,43.0,43.0,40.0,40.0
101,44.0,44.0,44.0,44.0,43.0,43.0,46.0,46.0,46.0,44.0,45.0,45.0
102,39.0,40.0,38.0,38.0,38.0,38.0,40.0,40.0,40.0,40.0,39.0,39.0
103,40.0,41.0,39.0,39.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0,40.0
104,44.0,41.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,45.0,45.0
105,35.0,38.0,33.0,33.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0
106,35.0,40.0,35.0,35.0,40.0,40.0,37.0,40.0,37.0,37.0,36.0,36.0
107,39.0,37.0,36.0,36.0,40.0,40.0,42.0,42.0,42.0,40.0,41.0,41.0
108,35.0,33.0,30.0,30.0,35.0,35.0,33.0,33.0,33.0,33.0,34.0,34.0
109,35.0,34.0,33.0,33.0,36.0,36.0,34.0,34.0,34.0,34.0,35.0,35.0
110,40.0,39.0,33.0,33.0,35.0,35.0,34.0,35.0,34.0,37.0,34.0,34.0
111,39.0,33.0,38.0,38.0,37.0,37.0,34.0,36.0,34.0,39.0,40.0,40.0
112,40.0,39.0,39.0,39.0,38.0,38.0,37.0,37.0,37.0,40.0,41.0,41.0
113,41.0,39.0,40.0,40.0,40.0,40.0,36.0,40.0,36.0,40.0,41.0,41.0
114,39.0,34.0,38.0,38.0,37.0,37.0,35.0,39.0,35.0,40.0,39.0,39.0
115,40.0,39.0,39.0,39.0,38.0,38.0,36.0,39.0,36.0,41.0,40.0,40.0
116,41.0,40.0,40.0,40.0,40.0,40.0,37.0,40.0,37.0,41.0,41.0,41.0
117,35.0,33.0,32.0,32.0,35.0,35.0,33.0,35.0,33.0,36.0,35.0,35.0
118,36.0,35.0,34.0,34.0,37.0,37.0,35.0,36.0,35.0,37.0,36.0,36.0
119,41.0,36.0,35.0,35.0,39.0,39.0,35.0,40.0,35.0,38.0,37.0,37.0
120,39.0,38.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,38.0,40.0,40.0
121,40.0,39.0,41.0,41.0,39.0,39.0,40.0,40.0,40.0,40.0,41.0,41.0
122,44.0,40.0,43.0,43.0,40.0,40.0,40.0,42.0,40.0,44.0,45.0,45.0
123,39.0,37.0,40.0,40.0,38.0,38.0,39.0,41.0,39.0,41.0,41.0,41.0
124,40.0,40.0,41.0,41.0,39.0,39.0,40.0,40.0,40.0,43.0,42.0,42.0
125,44.0,40.0,45.0,45.0,43.0,43.0,41.0,42.0,41.0,45.0,45.0,45.0
126,39.0,34.0,39.0,39.0,38.0,38.0,36.0,37.0,36.0,38.0,40.0,40.0
127,40.0,40.0,40.0,40.0,39.0,39.0,37.0,38.0,37.0,40.0,41.0,41.0
128,44.0,40.0,45.0,45.0,44.0,44.0,41.0,41.0,41.0,44.0,41.0,41.0
129,39.0,36.0,39.0,39.0,38.0,38.0,39.0,40.0,39.0,41.0,40.0,40.0
130,40.0,40.0,40.0,40.0,39.0,39.0,39.0,41.0,39.0,43.0,41.0,41.0
131,44.0,39.0,45.0,45.0,43.0,43.0,42.0,42.0,42.0,45.0,46.0,46.0
132,39.0,35.0,39.0,39.0,38.0,38.0,36.0,40.0,36.0,39.0,40.0,40.0
133,40.0,40.0,40.0,40.0,39.0,39.0,37.0,41.0,37.0,41.0,41.0,41.0
134,44.0,39.0,45.0,45.0,44.0,44.0,42.0,42.0,42.0,45.0,46.0,46.0
135,36.0,34.0,32.0,32.0,36.0,36.0,34.0,36.0,34.0,35.0,36.0,36.0
136,36.0,36.0,36.0,36.0,37.0,37.0,35.0,37.0,35.0,37.0,37.0,37.0
137,40.0,35.0,37.0,37.0,40.0,40.0,38.0,41.0,38.0,41.0,42.0,42.0
138,40.0,38.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,39.0,40.0,40.0
139,41.0,40.0,41.0,41.0,40.0,40.0,40.0,43.0,39.0,37.0,41.0,41.0
140,45.0,38.0,39.0,39.0,40.0,40.0,40.0,41.0,40.0,38.0,41.0,40.0
141,41.0,38.0,39.0,39.0,41.0,41.0,41.0,42.0,41.0,42.0,40.0,40.0
142,43.0,40.0,41.0,41.0,43.0,43.0,40.0,43.0,40.0,43.0,42.0,42.0
143,45.0,40.0,41.0,41.0,42.0,42.0,41.0,42.0,41.0,43.0,40.0,40.0
144,42.0,39.0,39.0,39.0,42.0,42.0,38.0,38.0,38.0,39.0,40.0,40.0
145,44.0,40.0,41.0,41.0,44.0,44.0,40.0,40.0,40.0,39.0,41.0,41.0
146,44.0,40.0,41.0,41.0,43.0,43.0,41.0,42.0,41.0,40.0,39.0,39.0
147,41.0,37.0,39.0,39.0,41.0,41.0,41.0,42.0,41.0,42.0,40.0,40.0
148,43.0,44.0,41.0,41.0,43.0,43.0,41.0,43.0,41.0,43.0,42.0,42.0
149,45.0,40.0,41.0,41.0,42.0,42.0,45.0,45.0,45.0,43.0,42.0,42.0
150,42.0,38.0,39.0,39.0,42.0,42.0,40.0,42.0,40.0,41.0,40.0,40.0
151,44.0,45.0,41.0,41.0,44.0,44.0,41.0,43.0,41.0,40.0,42.0,42.0
152,44.0,40.0,41.0,41.0,43.0,43.0,45.0,45.0,45.0,43.0,42.0,42.0
153,40.0,34.0,38.0,38.0,40.0,40.0,36.0,38.0,36.0,39.0,40.0,40.0
154,40.0,41.0,40.0,40.0,39.0,39.0,37.0,39.0,37.0,36.0,41.0,41.0
155,41.0,36.0,40.0,40.0,42.0,42.0,41.0,42.0,41.0,40.0,38.0,38.0
156,40.0,36.0,38.0,38.0,40.0,40.0,40.0,41.0,40.0,41.0,39.0,39.0
157,42.0,43.0,40.0,40.0,42.0,42.0,41.0,42.0,41.0,42.0,41.0,41.0
158,44.0,39.0,40.0,40.0,42.0,42.0,45.0,45.0,45.0,43.0,41.0,41.0
159,41.0,37.0,38.0,38.0,41.0,41.0,40.0,41.0,40.0,41.0,39.0,39.0
160,43.0,44.0,40.0,40.0,43.0,43.0,41.0,42.0,41.0,40.0,41.0,41.0
161,44.0,40.0,40.0,40.0,43.0,43.0,45.0,45.0,45.0,43.0,41.0,41.0
162,39.0,35.0,38.0,38.0,39.0,39.0,37.0,41.0,37.0,40.0,39.0,39.0
163,40.0,40.0,40.0,40.0,39.0,39.0,38.0,42.0,38.0,36.0,41.0,41.0
164,41.0,36.0,40.0,40.0,41.0,41.0,42.0,43.0,42.0,41.0,41.0,41.0
165,36.0,34.0,32.0,32.0,35.0,35.0,34.0,37.0,34.0,36.0,35.0,35.0
166,36.0,36.0,36.0,36.0,37.0,37.0,35.0,38.0,35.0,31.0,37.0,37.0
167,41.0,32.0,37.0,37.0,41.0,41.0,38.0,42.0,38.0,37.0,37.0,37.0
