Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,33.0,31.0,34.0,32.0,33.0,31.0,31.0,34.0,31.0,31.0
1,26.0,32.0,31.0,28.0,30.0,30.0,28.0,28.0,38.0,28.0
2,29.0,28.0,32.0,31.0,34.0,32.0,34.0,32.0,36.0,29.0
3,33.0,34.0,34.0,36.0,36.0,30.0,36.0,33.0,31.0,31.0
4,29.0,36.0,33.0,31.0,33.0,29.0,33.0,32.0,38.0,27.0
5,31.0,32.0,33.0,32.0,34.0,32.0,39.0,32.0,37.0,29.0
6,33.0,35.0,34.0,37.0,37.0,31.0,37.0,34.0,32.0,31.0
7,29.0,32.0,34.0,31.0,34.0,30.0,34.0,32.0,36.0,28.0
8,31.0,33.0,33.0,31.0,34.0,31.0,34.0,32.0,38.0,29.0
9,31.0,32.0,32.0,32.0,34.0,32.0,35.0,33.0,32.0,32.0
10,29.0,34.0,34.0,29.0,34.0,30.0,32.0,32.0,36.0,28.0
11,30.0,29.0,33.0,33.0,36.0,33.0,34.0,33.0,36.0,30.0
12,32.0,33.0,34.0,36.0,36.0,31.0,36.0,33.0,33.0,31.0
13,34.0,36.0,38.0,33.0,38.0,34.0,36.0,34.0,35.0,35.0
14,37.0,33.0,37.0,40.0,40.0,36.0,37.0,37.0,38.0,36.0
15,33.0,34.0,34.0,37.0,37.0,32.0,37.0,33.0,34.0,32.0
16,35.0,37.0,36.0,34.0,34.0,35.0,33.0,34.0,35.0,36.0
17,38.0,33.0,38.0,41.0,41.0,37.0,38.0,38.0,39.0,34.0
18,33.0,34.0,33.0,36.0,36.0,29.0,36.0,32.0,31.0,31.0
19,29.0,36.0,33.0,30.0,33.0,29.0,33.0,32.0,37.0,27.0
20,31.0,36.0,33.0,31.0,34.0,32.0,39.0,32.0,36.0,29.0
21,33.0,34.0,34.0,37.0,37.0,30.0,37.0,33.0,32.0,31.0
22,29.0,32.0,34.0,31.0,34.0,30.0,34.0,32.0,36.0,28.0
23,31.0,36.0,34.0,32.0,35.0,32.0,34.0,32.0,37.0,29.0
24,31.0,34.0,32.0,32.0,33.0,31.0,35.0,32.0,32.0,31.0
25,29.0,34.0,34.0,29.0,34.0,30.0,33.0,32.0,35.0,27.0
26,32.0,32.0,33.0,32.0,35.0,32.0,34.0,33.0,38.0,29.0
27,32.0,34.0,34.0,36.0,36.0,30.0,36.0,33.0,32.0,30.0
28,36.0,36.0,38.0,35.0,38.0,34.0,37.0,36.0,34.0,34.0
29,38.0,36.0,37.0,39.0,39.0,36.0,38.0,37.0,37.0,35.0
30,33.0,35.0,34.0,37.0,37.0,31.0,37.0,33.0,33.0,31.0
31,37.0,37.0,36.0,36.0,36.0,35.0,34.0,37.0,34.0,35.0
32,38.0,37.0,38.0,40.0,40.0,37.0,39.0,38.0,38.0,35.0
33,33.0,35.0,33.0,32.0,33.0,30.0,33.0,34.0,31.0,31.0
34,29.0,32.0,32.0,29.0,31.0,29.0,31.0,32.0,34.0,27.0
35,31.0,32.0,34.0,30.0,33.0,31.0,33.0,32.0,33.0,28.0
36,32.0,35.0,32.0,33.0,33.0,31.0,33.0,32.0,33.0,32.0
37,30.0,33.0,35.0,29.0,34.0,30.0,34.0,33.0,34.0,28.0
38,32.0,33.0,33.0,31.0,34.0,32.0,34.0,33.0,39.0,30.0
39,32.0,35.0,33.0,32.0,32.0,31.0,32.0,34.0,32.0,31.0
40,37.0,36.0,39.0,36.0,38.0,34.0,38.0,37.0,34.0,35.0
41,38.0,37.0,37.0,37.0,36.0,36.0,38.0,37.0,38.0,36.0
42,33.0,35.0,33.0,33.0,33.0,32.0,33.0,33.0,33.0,32.0
43,38.0,37.0,37.0,37.0,37.0,35.0,35.0,38.0,35.0,36.0
44,38.0,38.0,38.0,37.0,37.0,37.0,39.0,38.0,36.0,35.0
45,32.0,32.0,32.0,33.0,34.0,33.0,32.0,33.0,38.0,33.0
46,33.0,34.0,33.0,32.0,35.0,33.0,33.0,33.0,40.0,29.0
47,30.0,29.0,35.0,33.0,36.0,35.0,35.0,33.0,36.0,31.0
48,33.0,35.0,33.0,34.0,34.0,33.0,34.0,34.0,38.0,32.0
49,38.0,38.0,37.0,37.0,39.0,37.0,37.0,37.0,39.0,36.0
50,37.0,33.0,39.0,40.0,40.0,39.0,39.0,37.0,39.0,37.0
51,34.0,35.0,33.0,35.0,35.0,33.0,35.0,34.0,38.0,33.0
52,38.0,39.0,37.0,37.0,37.0,37.0,35.0,38.0,36.0,37.0
53,38.0,34.0,38.0,41.0,41.0,38.0,39.0,38.0,40.0,35.0
54,36.0,34.0,33.0,35.0,33.0,32.0,33.0,33.0,37.0,34.0
55,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0,38.0,35.0
56,36.0,36.0,39.0,39.0,39.0,38.0,38.0,36.0,39.0,36.0
57,37.0,35.0,33.0,36.0,34.0,33.0,34.0,33.0,37.0,35.0
58,37.0,38.0,37.0,36.0,39.0,36.0,37.0,37.0,35.0,36.0
59,37.0,37.0,39.0,40.0,40.0,38.0,38.0,37.0,40.0,37.0
