Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,54.0,55.0,56.0,54.0,56.0,56.0,54.0,54.0,52.0,52.0,61.0
1,48.0,51.0,55.0,51.0,52.0,53.0,53.0,54.0,51.0,52.0,52.0
2,52.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,54.0,53.0
3,55.0,56.0,60.0,58.0,60.0,60.0,55.0,58.0,56.0,56.0,62.0
4,54.0,55.0,59.0,58.0,55.0,57.0,53.0,53.0,56.0,56.0,58.0
5,54.0,56.0,57.0,55.0,57.0,57.0,53.0,52.0,56.0,56.0,56.0
6,54.0,55.0,57.0,57.0,57.0,57.0,54.0,59.0,52.0,56.0,60.0
7,55.0,55.0,58.0,58.0,56.0,56.0,54.0,54.0,54.0,57.0,58.0
8,55.0,55.0,55.0,55.0,53.0,53.0,54.0,53.0,55.0,54.0,57.0
9,55.0,58.0,57.0,55.0,52.0,52.0,55.0,54.0,55.0,53.0,56.0
10,53.0,51.0,53.0,57.0,51.0,51.0,55.0,55.0,54.0,55.0,57.0
11,53.0,54.0,54.0,53.0,53.0,53.0,55.0,53.0,56.0,55.0,53.0
12,55.0,58.0,56.0,58.0,58.0,58.0,55.0,54.0,54.0,55.0,59.0
13,56.0,55.0,59.0,60.0,55.0,55.0,55.0,58.0,53.0,54.0,60.0
14,56.0,56.0,57.0,56.0,57.0,57.0,56.0,55.0,55.0,54.0,57.0
15,55.0,57.0,57.0,57.0,57.0,57.0,54.0,55.0,52.0,56.0,58.0
16,55.0,56.0,60.0,59.0,56.0,56.0,56.0,55.0,53.0,53.0,59.0
17,55.0,57.0,57.0,55.0,56.0,56.0,57.0,56.0,55.0,54.0,55.0
18,56.0,56.0,60.0,58.0,61.0,61.0,54.0,57.0,56.0,57.0,62.0
19,54.0,54.0,59.0,57.0,56.0,58.0,52.0,53.0,56.0,56.0,57.0
20,54.0,55.0,57.0,55.0,58.0,58.0,53.0,52.0,56.0,56.0,56.0
21,57.0,56.0,58.0,59.0,58.0,58.0,55.0,58.0,56.0,57.0,60.0
22,55.0,55.0,59.0,58.0,56.0,57.0,53.0,54.0,57.0,57.0,58.0
23,55.0,56.0,55.0,55.0,57.0,57.0,54.0,52.0,57.0,56.0,57.0
24,55.0,58.0,57.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,58.0
25,55.0,55.0,57.0,57.0,52.0,55.0,54.0,54.0,57.0,57.0,57.0
26,54.0,56.0,57.0,55.0,57.0,57.0,54.0,53.0,57.0,57.0,56.0
27,56.0,58.0,60.0,59.0,59.0,59.0,54.0,54.0,55.0,57.0,58.0
28,56.0,57.0,60.0,59.0,59.0,59.0,55.0,58.0,57.0,57.0,59.0
29,56.0,57.0,60.0,59.0,60.0,60.0,55.0,55.0,57.0,57.0,59.0
30,55.0,57.0,60.0,59.0,60.0,60.0,54.0,54.0,56.0,56.0,57.0
31,57.0,58.0,60.0,59.0,60.0,60.0,56.0,55.0,58.0,58.0,59.0
32,56.0,58.0,61.0,60.0,60.0,60.0,56.0,56.0,57.0,58.0,59.0
33,58.0,56.0,58.0,58.0,58.0,58.0,55.0,54.0,55.0,57.0,57.0
34,55.0,55.0,58.0,58.0,56.0,56.0,54.0,55.0,55.0,57.0,58.0
35,56.0,55.0,55.0,56.0,52.0,52.0,55.0,51.0,55.0,55.0,54.0
36,56.0,58.0,57.0,57.0,57.0,57.0,55.0,54.0,55.0,56.0,57.0
37,55.0,55.0,58.0,58.0,52.0,56.0,55.0,55.0,58.0,57.0,58.0
38,55.0,55.0,55.0,55.0,56.0,56.0,55.0,54.0,58.0,58.0,57.0
39,57.0,58.0,58.0,58.0,58.0,58.0,55.0,54.0,54.0,58.0,59.0
40,57.0,55.0,59.0,60.0,59.0,59.0,56.0,58.0,58.0,58.0,60.0
41,57.0,56.0,59.0,59.0,58.0,58.0,56.0,55.0,58.0,58.0,60.0
42,56.0,57.0,59.0,59.0,59.0,59.0,55.0,54.0,54.0,56.0,58.0
43,56.0,56.0,60.0,60.0,59.0,59.0,57.0,56.0,56.0,58.0,60.0
44,56.0,57.0,60.0,60.0,59.0,59.0,57.0,56.0,55.0,59.0,60.0
45,55.0,58.0,57.0,55.0,52.0,52.0,54.0,54.0,56.0,56.0,57.0
46,53.0,54.0,57.0,56.0,52.0,52.0,55.0,56.0,54.0,56.0,56.0
47,53.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,57.0,55.0,55.0
48,55.0,58.0,58.0,59.0,58.0,58.0,54.0,54.0,56.0,56.0,58.0
49,56.0,57.0,59.0,59.0,53.0,53.0,56.0,59.0,54.0,56.0,59.0
50,56.0,58.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,55.0,56.0
51,55.0,58.0,58.0,58.0,58.0,58.0,54.0,55.0,56.0,55.0,57.0
52,56.0,58.0,59.0,59.0,54.0,54.0,56.0,56.0,55.0,55.0,59.0
53,55.0,58.0,57.0,57.0,55.0,55.0,56.0,56.0,57.0,54.0,54.0
54,55.0,58.0,58.0,59.0,58.0,58.0,54.0,54.0,55.0,57.0,57.0
55,56.0,57.0,59.0,59.0,57.0,57.0,56.0,59.0,55.0,57.0,59.0
56,56.0,58.0,60.0,61.0,59.0,59.0,56.0,59.0,55.0,57.0,56.0
57,55.0,58.0,58.0,59.0,58.0,58.0,54.0,54.0,55.0,58.0,58.0
58,56.0,58.0,59.0,59.0,58.0,58.0,55.0,59.0,56.0,57.0,59.0
59,56.0,58.0,61.0,61.0,58.0,58.0,56.0,59.0,56.0,58.0,56.0
60,55.0,57.0,58.0,58.0,58.0,58.0,53.0,55.0,54.0,54.0,57.0
61,56.0,56.0,59.0,59.0,55.0,55.0,56.0,56.0,52.0,55.0,59.0
62,55.0,57.0,61.0,60.0,55.0,55.0,56.0,56.0,55.0,55.0,54.0
63,55.0,55.0,59.0,57.0,61.0,61.0,54.0,56.0,57.0,57.0,61.0
64,53.0,54.0,58.0,56.0,56.0,58.0,51.0,52.0,59.0,59.0,56.0
65,53.0,55.0,56.0,54.0,58.0,58.0,52.0,51.0,57.0,56.0,55.0
66,56.0,56.0,57.0,58.0,59.0,59.0,55.0,57.0,58.0,58.0,59.0
67,54.0,55.0,58.0,57.0,56.0,58.0,52.0,53.0,60.0,60.0,57.0
68,54.0,56.0,55.0,54.0,57.0,57.0,53.0,51.0,58.0,57.0,56.0
69,55.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,55.0,56.0,57.0
70,54.0,54.0,56.0,56.0,55.0,56.0,54.0,54.0,57.0,56.0,56.0
71,54.0,55.0,56.0,54.0,58.0,58.0,54.0,52.0,57.0,57.0,55.0
72,55.0,57.0,60.0,58.0,60.0,60.0,54.0,54.0,57.0,59.0,57.0
73,55.0,57.0,59.0,58.0,60.0,60.0,54.0,57.0,56.0,57.0,58.0
74,55.0,56.0,60.0,58.0,61.0,61.0,55.0,54.0,57.0,58.0,58.0
75,55.0,57.0,60.0,58.0,60.0,60.0,53.0,53.0,58.0,60.0,56.0
76,56.0,58.0,59.0,58.0,61.0,61.0,55.0,54.0,57.0,57.0,58.0
77,56.0,57.0,61.0,59.0,61.0,61.0,56.0,55.0,57.0,58.0,58.0
78,57.0,57.0,57.0,57.0,59.0,59.0,56.0,53.0,56.0,59.0,56.0
79,55.0,55.0,57.0,57.0,56.0,57.0,53.0,54.0,58.0,60.0,57.0
80,55.0,57.0,56.0,55.0,53.0,53.0,54.0,50.0,57.0,57.0,53.0
81,56.0,58.0,57.0,56.0,58.0,58.0,55.0,54.0,56.0,57.0,56.0
82,55.0,55.0,57.0,57.0,55.0,57.0,55.0,55.0,58.0,57.0,57.0
83,55.0,56.0,56.0,55.0,57.0,57.0,55.0,53.0,58.0,58.0,56.0
84,56.0,58.0,58.0,59.0,59.0,59.0,55.0,54.0,58.0,60.0,58.0
85,56.0,58.0,58.0,59.0,60.0,60.0,55.0,57.0,57.0,58.0,59.0
86,56.0,57.0,60.0,59.0,59.0,59.0,56.0,55.0,58.0,59.0,59.0
87,56.0,57.0,59.0,59.0,60.0,60.0,54.0,54.0,59.0,61.0,57.0
88,57.0,59.0,59.0,59.0,60.0,60.0,56.0,55.0,55.0,58.0,59.0
89,57.0,58.0,61.0,60.0,60.0,60.0,57.0,56.0,57.0,59.0,59.0
90,55.0,58.0,57.0,55.0,57.0,57.0,54.0,54.0,56.0,57.0,56.0
91,55.0,54.0,56.0,55.0,58.0,54.0,55.0,55.0,57.0,57.0,55.0
92,54.0,56.0,56.0,54.0,57.0,57.0,54.0,55.0,57.0,59.0,54.0
93,57.0,58.0,57.0,59.0,59.0,59.0,54.0,54.0,57.0,59.0,57.0
94,56.0,57.0,58.0,58.0,58.0,57.0,56.0,58.0,58.0,60.0,58.0
95,56.0,57.0,58.0,58.0,59.0,59.0,55.0,56.0,59.0,59.0,55.0
96,55.0,58.0,58.0,59.0,59.0,59.0,54.0,55.0,56.0,58.0,56.0
97,57.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,59.0,61.0,58.0
98,56.0,57.0,59.0,59.0,58.0,58.0,55.0,57.0,57.0,59.0,54.0
99,56.0,58.0,59.0,58.0,59.0,59.0,54.0,55.0,57.0,59.0,56.0
100,56.0,57.0,59.0,58.0,58.0,58.0,56.0,58.0,57.0,59.0,58.0
101,56.0,57.0,61.0,60.0,59.0,59.0,55.0,59.0,59.0,59.0,55.0
102,55.0,58.0,59.0,59.0,59.0,59.0,54.0,54.0,56.0,57.0,57.0
103,56.0,57.0,60.0,59.0,59.0,59.0,55.0,58.0,58.0,60.0,58.0
104,56.0,57.0,61.0,60.0,58.0,58.0,55.0,59.0,57.0,60.0,55.0
