Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,50.0,49.0,49.0,49.0,53.0,49.0,49.0,49.0,51.0,46.0,45.0
1,52.0,49.0,50.0,50.0,54.0,49.0,51.0,50.0,49.0,50.0,48.0
2,54.0,52.0,54.0,54.0,57.0,52.0,54.0,53.0,47.0,50.0,44.0
3,53.0,53.0,48.0,48.0,53.0,53.0,53.0,53.0,50.0,47.0,45.0
4,56.0,53.0,53.0,53.0,54.0,53.0,55.0,54.0,49.0,50.0,48.0
5,58.0,56.0,53.0,53.0,57.0,56.0,58.0,57.0,48.0,51.0,48.0
6,50.0,49.0,49.0,49.0,53.0,49.0,50.0,49.0,49.0,48.0,45.0
7,52.0,50.0,51.0,51.0,54.0,50.0,52.0,51.0,49.0,50.0,49.0
8,54.0,52.0,54.0,54.0,54.0,52.0,54.0,53.0,48.0,52.0,49.0
9,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,50.0,49.0,50.0
10,51.0,50.0,51.0,51.0,54.0,49.0,52.0,51.0,50.0,50.0,52.0
11,54.0,53.0,54.0,54.0,57.0,52.0,54.0,53.0,50.0,51.0,47.0
12,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,50.0,50.0,50.0
13,52.0,52.0,52.0,52.0,54.0,53.0,55.0,53.0,51.0,55.0,52.0
14,54.0,53.0,54.0,54.0,57.0,55.0,57.0,56.0,55.0,55.0,50.0
15,50.0,49.0,49.0,49.0,53.0,49.0,51.0,50.0,51.0,47.0,45.0
16,52.0,52.0,50.0,50.0,54.0,50.0,51.0,50.0,52.0,50.0,49.0
17,54.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,56.0,51.0,50.0
18,52.0,52.0,48.0,48.0,52.0,53.0,53.0,53.0,51.0,46.0,44.0
19,56.0,52.0,53.0,53.0,53.0,53.0,55.0,54.0,49.0,50.0,48.0
20,57.0,55.0,53.0,53.0,56.0,55.0,57.0,56.0,49.0,50.0,48.0
21,53.0,53.0,49.0,49.0,53.0,53.0,53.0,53.0,50.0,47.0,45.0
22,56.0,53.0,53.0,53.0,54.0,53.0,55.0,54.0,50.0,50.0,48.0
23,55.0,53.0,53.0,53.0,54.0,53.0,55.0,54.0,49.0,51.0,48.0
