Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,38.0,38.0,38.0,37.0,37.0,37.0
1,39.0,39.0,39.0,38.0,38.0,38.0
2,39.0,39.0,39.0,38.0,38.0,38.0
3,38.0,38.0,37.0,37.0,37.0,37.0
4,39.0,39.0,39.0,38.0,38.0,38.0
5,39.0,39.0,39.0,38.0,38.0,38.0
6,38.0,38.0,38.0,37.0,37.0,37.0
7,40.0,40.0,40.0,39.0,39.0,39.0
8,40.0,40.0,40.0,39.0,39.0,39.0
9,37.0,37.0,36.0,36.0,36.0,36.0
10,38.0,38.0,38.0,37.0,37.0,37.0
11,38.0,38.0,38.0,37.0,37.0,37.0
12,36.0,36.0,35.0,35.0,35.0,35.0
13,37.0,37.0,37.0,36.0,36.0,36.0
14,37.0,37.0,37.0,36.0,36.0,36.0
15,37.0,36.0,36.0,36.0,35.0,36.0
16,38.0,38.0,38.0,37.0,37.0,37.0
17,38.0,38.0,38.0,37.0,37.0,37.0
18,37.0,37.0,37.0,36.0,36.0,36.0
19,38.0,39.0,39.0,37.0,38.0,38.0
20,38.0,39.0,39.0,37.0,38.0,38.0
21,38.0,38.0,37.0,37.0,37.0,37.0
22,39.0,39.0,39.0,38.0,38.0,38.0
23,39.0,39.0,39.0,38.0,38.0,38.0
24,37.0,37.0,36.0,36.0,36.0,36.0
25,38.0,38.0,37.0,37.0,37.0,36.0
26,38.0,38.0,38.0,37.0,37.0,37.0
27,36.0,36.0,35.0,35.0,35.0,35.0
28,37.0,37.0,36.0,36.0,36.0,35.0
29,37.0,37.0,37.0,36.0,36.0,36.0
30,37.0,36.0,36.0,36.0,35.0,36.0
31,37.0,37.0,37.0,36.0,36.0,36.0
32,38.0,38.0,38.0,37.0,37.0,37.0
33,38.0,38.0,38.0,37.0,37.0,37.0
34,40.0,40.0,40.0,39.0,39.0,39.0
35,40.0,40.0,40.0,39.0,39.0,39.0
36,37.0,37.0,37.0,36.0,36.0,36.0
37,39.0,39.0,38.0,38.0,38.0,37.0
38,39.0,39.0,39.0,38.0,38.0,38.0
39,36.0,36.0,36.0,35.0,35.0,35.0
40,38.0,38.0,37.0,37.0,37.0,36.0
41,38.0,38.0,38.0,37.0,37.0,37.0
42,37.0,37.0,37.0,36.0,36.0,36.0
43,38.0,38.0,38.0,37.0,37.0,37.0
44,39.0,39.0,39.0,38.0,38.0,38.0
45,36.0,36.0,35.0,35.0,35.0,34.0
46,37.0,37.0,37.0,36.0,36.0,36.0
47,37.0,37.0,37.0,36.0,36.0,36.0
48,36.0,36.0,34.0,35.0,35.0,34.0
49,36.0,36.0,36.0,35.0,35.0,35.0
50,37.0,36.0,36.0,36.0,35.0,36.0
51,36.0,36.0,35.0,35.0,35.0,34.0
52,37.0,37.0,37.0,36.0,36.0,36.0
53,37.0,37.0,37.0,36.0,36.0,36.0
54,35.0,35.0,33.0,34.0,34.0,33.0
55,35.0,35.0,35.0,34.0,34.0,34.0
56,36.0,35.0,35.0,35.0,34.0,35.0
57,36.0,36.0,34.0,35.0,35.0,34.0
58,36.0,36.0,36.0,35.0,35.0,35.0
59,37.0,36.0,36.0,36.0,35.0,36.0
60,35.0,35.0,35.0,34.0,34.0,34.0
61,37.0,37.0,37.0,36.0,36.0,36.0
62,37.0,37.0,37.0,36.0,36.0,36.0
63,36.0,36.0,36.0,35.0,35.0,35.0
64,37.0,38.0,38.0,36.0,37.0,37.0
65,37.0,38.0,38.0,36.0,37.0,37.0
66,37.0,37.0,36.0,36.0,36.0,36.0
67,38.0,38.0,38.0,37.0,37.0,37.0
68,38.0,38.0,38.0,37.0,37.0,37.0
69,36.0,36.0,35.0,35.0,35.0,35.0
70,37.0,37.0,37.0,36.0,36.0,36.0
71,37.0,37.0,37.0,36.0,36.0,36.0
72,35.0,35.0,34.0,34.0,34.0,34.0
73,36.0,36.0,36.0,35.0,35.0,35.0
74,36.0,36.0,36.0,35.0,35.0,35.0
75,36.0,35.0,35.0,35.0,34.0,35.0
76,37.0,37.0,37.0,36.0,36.0,36.0
77,37.0,37.0,37.0,36.0,36.0,36.0
78,37.0,37.0,37.0,36.0,36.0,36.0
79,39.0,39.0,39.0,38.0,38.0,38.0
80,39.0,39.0,39.0,38.0,38.0,38.0
81,37.0,37.0,36.0,36.0,36.0,36.0
82,38.0,38.0,38.0,37.0,37.0,37.0
83,38.0,38.0,38.0,37.0,37.0,37.0
84,36.0,36.0,35.0,35.0,35.0,35.0
85,37.0,37.0,37.0,36.0,36.0,36.0
86,37.0,37.0,37.0,36.0,36.0,36.0
87,36.0,36.0,36.0,35.0,35.0,35.0
88,38.0,38.0,38.0,37.0,37.0,37.0
89,38.0,38.0,38.0,37.0,37.0,37.0
90,36.0,36.0,35.0,35.0,35.0,34.0
91,37.0,37.0,37.0,36.0,36.0,36.0
92,37.0,37.0,37.0,36.0,36.0,36.0
93,35.0,35.0,34.0,34.0,34.0,34.0
94,36.0,36.0,36.0,35.0,35.0,35.0
95,37.0,36.0,36.0,36.0,35.0,36.0
96,36.0,36.0,35.0,35.0,35.0,34.0
97,37.0,37.0,37.0,36.0,36.0,36.0
98,37.0,37.0,37.0,36.0,36.0,36.0
99,34.0,34.0,33.0,33.0,33.0,33.0
100,35.0,35.0,35.0,34.0,34.0,34.0
101,36.0,35.0,35.0,35.0,34.0,35.0
102,35.0,35.0,34.0,34.0,34.0,34.0
103,36.0,36.0,36.0,35.0,35.0,35.0
104,37.0,36.0,36.0,36.0,35.0,36.0
105,34.0,34.0,34.0,33.0,33.0,33.0
106,37.0,37.0,37.0,36.0,36.0,36.0
107,36.0,36.0,36.0,35.0,35.0,35.0
108,37.0,37.0,37.0,36.0,36.0,36.0
109,38.0,38.0,38.0,37.0,37.0,37.0
110,39.0,39.0,39.0,38.0,38.0,38.0
111,37.0,37.0,37.0,36.0,36.0,36.0
112,39.0,39.0,37.0,38.0,38.0,36.0
113,39.0,39.0,39.0,38.0,38.0,38.0
114,36.0,36.0,36.0,35.0,35.0,35.0
115,38.0,38.0,36.0,37.0,37.0,35.0
116,38.0,38.0,38.0,37.0,37.0,37.0
117,37.0,37.0,37.0,36.0,36.0,36.0
118,38.0,38.0,37.0,37.0,37.0,36.0
119,39.0,39.0,39.0,38.0,38.0,38.0
120,36.0,36.0,36.0,35.0,35.0,35.0
121,38.0,38.0,38.0,37.0,37.0,37.0
122,38.0,38.0,38.0,37.0,37.0,37.0
123,36.0,36.0,35.0,35.0,35.0,34.0
124,37.0,37.0,37.0,36.0,36.0,36.0
125,37.0,37.0,37.0,36.0,36.0,36.0
126,36.0,36.0,36.0,35.0,35.0,35.0
127,38.0,38.0,38.0,37.0,37.0,37.0
128,38.0,38.0,38.0,37.0,37.0,37.0
129,35.0,35.0,34.0,34.0,34.0,33.0
130,36.0,36.0,36.0,35.0,35.0,35.0
131,36.0,36.0,36.0,35.0,35.0,35.0
132,35.0,35.0,35.0,34.0,34.0,34.0
133,37.0,37.0,37.0,36.0,36.0,36.0
134,37.0,37.0,37.0,36.0,36.0,36.0
135,35.0,35.0,35.0,34.0,34.0,34.0
136,37.0,37.0,36.0,36.0,36.0,35.0
137,37.0,37.0,37.0,36.0,36.0,36.0
138,35.0,34.0,34.0,34.0,33.0,34.0
139,37.0,37.0,37.0,36.0,36.0,36.0
140,36.0,36.0,36.0,35.0,35.0,35.0
141,35.0,35.0,34.0,34.0,34.0,34.0
142,36.0,36.0,36.0,35.0,35.0,35.0
143,36.0,36.0,35.0,35.0,35.0,35.0
144,35.0,35.0,35.0,34.0,34.0,34.0
145,37.0,37.0,37.0,36.0,36.0,36.0
146,37.0,36.0,36.0,36.0,35.0,36.0
147,34.0,34.0,33.0,33.0,33.0,33.0
148,35.0,35.0,35.0,34.0,34.0,34.0
149,36.0,36.0,34.0,35.0,35.0,34.0
150,35.0,35.0,34.0,34.0,34.0,34.0
151,36.0,36.0,36.0,35.0,35.0,35.0
152,36.0,36.0,35.0,35.0,35.0,35.0
153,35.0,35.0,35.0,34.0,34.0,34.0
154,37.0,37.0,37.0,36.0,36.0,36.0
155,37.0,36.0,36.0,36.0,35.0,36.0
156,33.0,33.0,32.0,32.0,32.0,32.0
157,34.0,34.0,34.0,33.0,33.0,33.0
158,35.0,35.0,33.0,34.0,34.0,33.0
159,34.0,34.0,33.0,33.0,33.0,33.0
160,35.0,35.0,35.0,34.0,34.0,34.0
161,36.0,36.0,34.0,35.0,35.0,34.0
162,34.0,34.0,34.0,33.0,33.0,33.0
163,36.0,36.0,36.0,35.0,35.0,35.0
164,36.0,36.0,35.0,35.0,35.0,35.0
165,35.0,35.0,35.0,34.0,34.0,34.0
166,36.0,36.0,35.0,35.0,35.0,35.0
167,37.0,36.0,36.0,36.0,35.0,36.0
