Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,49.0,49.0,49.0,49.0,49.0,49.0,43.0,42.0,43.0,43.0,43.0,51.0,54.0,45.0,46.0,51.0
1,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,44.0,45.0,48.0
2,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,48.0,55.0,44.0,45.0,48.0
3,48.0,48.0,48.0,48.0,48.0,48.0,42.0,41.0,42.0,42.0,42.0,50.0,53.0,44.0,45.0,50.0
4,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,46.0,47.0,51.0
5,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,53.0,54.0,46.0,47.0,53.0
6,44.0,44.0,44.0,44.0,44.0,44.0,43.0,42.0,43.0,43.0,43.0,42.0,47.0,45.0,46.0,46.0
7,47.0,47.0,47.0,47.0,47.0,47.0,44.0,49.0,44.0,44.0,44.0,49.0,49.0,47.0,48.0,49.0
8,46.0,46.0,47.0,47.0,47.0,47.0,44.0,50.0,44.0,44.0,44.0,51.0,53.0,47.0,48.0,51.0
9,51.0,51.0,51.0,51.0,51.0,51.0,50.0,49.0,50.0,50.0,50.0,47.0,49.0,50.0,51.0,51.0
10,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,49.0,53.0
11,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,49.0,55.0,48.0,49.0,53.0
12,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,49.0,50.0,52.0
13,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,55.0,47.0,48.0,48.0,55.0
14,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,50.0,54.0,48.0,48.0,53.0
15,45.0,45.0,45.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,44.0,47.0,45.0,46.0,48.0
16,47.0,47.0,47.0,47.0,47.0,47.0,44.0,48.0,44.0,44.0,44.0,48.0,48.0,44.0,44.0,49.0
17,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0,51.0,44.0,44.0,49.0
18,47.0,47.0,47.0,47.0,47.0,47.0,41.0,40.0,41.0,41.0,41.0,49.0,52.0,43.0,44.0,49.0
19,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0,49.0,50.0,50.0
20,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,52.0,53.0,51.0,52.0,52.0
21,43.0,43.0,43.0,43.0,43.0,43.0,42.0,41.0,42.0,42.0,42.0,41.0,46.0,44.0,45.0,45.0
22,46.0,46.0,46.0,46.0,46.0,46.0,43.0,48.0,43.0,43.0,43.0,48.0,51.0,50.0,51.0,51.0
23,45.0,45.0,46.0,46.0,47.0,47.0,43.0,49.0,43.0,43.0,43.0,50.0,52.0,52.0,53.0,53.0
24,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0,49.0,49.0,49.0,46.0,48.0,49.0,50.0,50.0
25,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,50.0,52.0
26,52.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,50.0,50.0,50.0,49.0,54.0,49.0,48.0,52.0
27,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,48.0,49.0,51.0
28,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,54.0,50.0,54.0,54.0,54.0
29,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,50.0,49.0,52.0
30,44.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,43.0,46.0,44.0,45.0,47.0
31,46.0,46.0,46.0,46.0,46.0,46.0,43.0,47.0,43.0,43.0,43.0,47.0,51.0,47.0,47.0,49.0
32,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,50.0,45.0,44.0,51.0
33,39.0,39.0,40.0,39.0,41.0,40.0,39.0,41.0,39.0,40.0,40.0,41.0,44.0,42.0,41.0,41.0
