Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,36.0,40.0,40.0,39.0,40.0,40.0
1,41.0,42.0,45.0,45.0,42.0,40.0
2,41.0,44.0,43.0,43.0,42.0,40.0
3,39.0,42.0,40.0,40.0,42.0,43.0
4,41.0,44.0,45.0,45.0,42.0,45.0
5,41.0,45.0,43.0,43.0,42.0,45.0
6,40.0,42.0,40.0,40.0,40.0,40.0
7,41.0,42.0,45.0,45.0,42.0,41.0
8,41.0,43.0,41.0,41.0,42.0,41.0
9,40.0,42.0,40.0,40.0,43.0,40.0
10,46.0,41.0,46.0,43.0,44.0,42.0
11,45.0,42.0,43.0,43.0,47.0,38.0
12,39.0,42.0,40.0,40.0,43.0,39.0
13,45.0,41.0,46.0,44.0,44.0,41.0
14,44.0,43.0,46.0,46.0,46.0,40.0
15,39.0,40.0,40.0,39.0,40.0,40.0
16,41.0,38.0,46.0,43.0,45.0,39.0
17,41.0,41.0,45.0,45.0,45.0,41.0
18,41.0,43.0,45.0,45.0,45.0,43.0
19,45.0,44.0,44.0,44.0,42.0,45.0
20,44.0,47.0,43.0,43.0,45.0,45.0
21,42.0,44.0,46.0,46.0,46.0,43.0
22,46.0,44.0,45.0,45.0,43.0,43.0
23,45.0,48.0,42.0,42.0,44.0,43.0
24,46.0,46.0,43.0,43.0,44.0,45.0
25,46.0,45.0,45.0,45.0,43.0,47.0
26,45.0,45.0,43.0,43.0,46.0,43.0
27,45.0,46.0,44.0,44.0,43.0,44.0
28,45.0,45.0,45.0,45.0,47.0,46.0
29,44.0,45.0,45.0,45.0,45.0,45.0
30,40.0,44.0,40.0,40.0,41.0,44.0
31,41.0,41.0,45.0,42.0,44.0,44.0
32,40.0,43.0,45.0,45.0,45.0,46.0
33,43.0,44.0,42.0,42.0,41.0,43.0
34,43.0,43.0,43.0,43.0,40.0,42.0
35,45.0,48.0,43.0,43.0,41.0,42.0
36,47.0,47.0,44.0,44.0,42.0,41.0
37,46.0,46.0,46.0,46.0,41.0,42.0
38,42.0,44.0,41.0,41.0,42.0,42.0
39,46.0,47.0,44.0,44.0,41.0,41.0
40,45.0,46.0,45.0,45.0,41.0,42.0
41,41.0,44.0,45.0,45.0,42.0,41.0
42,41.0,45.0,41.0,41.0,40.0,42.0
43,41.0,42.0,42.0,41.0,41.0,43.0
44,41.0,44.0,45.0,45.0,42.0,42.0
45,40.0,45.0,40.0,39.0,44.0,42.0
46,44.0,42.0,41.0,41.0,45.0,37.0
47,45.0,41.0,43.0,43.0,44.0,39.0
48,40.0,45.0,43.0,43.0,45.0,41.0
49,44.0,44.0,45.0,45.0,45.0,39.0
50,45.0,44.0,45.0,45.0,47.0,38.0
51,40.0,42.0,44.0,44.0,43.0,42.0
52,44.0,42.0,44.0,44.0,45.0,40.0
53,46.0,41.0,46.0,43.0,45.0,39.0
54,39.0,44.0,42.0,42.0,45.0,41.0
55,43.0,44.0,45.0,45.0,44.0,38.0
56,44.0,44.0,45.0,44.0,47.0,38.0
57,40.0,42.0,43.0,43.0,43.0,42.0
58,44.0,45.0,46.0,46.0,44.0,39.0
59,45.0,43.0,46.0,44.0,44.0,39.0
60,41.0,40.0,40.0,40.0,40.0,43.0
61,41.0,38.0,43.0,41.0,41.0,38.0
62,40.0,40.0,46.0,43.0,45.0,40.0
