Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
53,52.0,51.0,53.0,53.0,53.0,50.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0
54,54.0,56.0,56.0,56.0,56.0,48.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0
55,56.0,49.0,52.0,52.0,52.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
56,52.0,51.0,52.0,52.0,52.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0
57,55.0,56.0,56.0,56.0,56.0,49.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0
58,57.0,49.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
59,52.0,51.0,53.0,53.0,53.0,50.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0
60,50.0,51.0,52.0,53.0,52.0,45.0,46.0,46.0,44.0,44.0,46.0,45.0,44.0,45.0
61,52.0,44.0,48.0,50.0,48.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0
62,47.0,46.0,53.0,50.0,53.0,50.0,50.0,50.0,50.0,50.0,47.0,50.0,50.0,50.0
63,51.0,50.0,50.0,51.0,50.0,46.0,49.0,49.0,46.0,46.0,47.0,46.0,49.0,46.0
64,49.0,51.0,50.0,51.0,50.0,48.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,48.0
65,48.0,52.0,52.0,51.0,52.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0
66,51.0,50.0,50.0,51.0,50.0,47.0,49.0,49.0,47.0,47.0,48.0,47.0,50.0,47.0
67,50.0,51.0,50.0,51.0,50.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,50.0,49.0
68,48.0,51.0,51.0,51.0,51.0,52.0,50.0,50.0,52.0,52.0,51.0,52.0,52.0,52.0
69,54.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
70,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0
71,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
72,54.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
73,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0
74,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
75,51.0,50.0,51.0,52.0,51.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0
76,51.0,51.0,52.0,53.0,52.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,52.0,49.0
77,48.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
78,51.0,48.0,50.0,51.0,50.0,47.0,46.0,46.0,47.0,47.0,48.0,47.0,47.0,47.0
79,51.0,50.0,50.0,49.0,50.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0,50.0,49.0
80,47.0,49.0,50.0,51.0,50.0,52.0,50.0,50.0,52.0,52.0,50.0,52.0,52.0,52.0
81,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
82,57.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,54.0
83,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
84,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
85,57.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,54.0
86,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
87,51.0,50.0,51.0,52.0,51.0,48.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0
88,52.0,51.0,52.0,53.0,52.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,53.0,50.0
89,49.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
90,52.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
91,53.0,48.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
92,52.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
93,54.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
94,56.0,48.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0
95,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0
96,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
97,57.0,48.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,54.0
98,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0
99,54.0,55.0,55.0,55.0,55.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0
100,56.0,48.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,54.0
101,52.0,51.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0
102,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
103,57.0,48.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,54.0
104,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0
105,50.0,50.0,51.0,52.0,51.0,46.0,45.0,45.0,45.0,45.0,47.0,46.0,46.0,46.0
106,52.0,43.0,47.0,49.0,47.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,53.0,50.0
107,47.0,47.0,52.0,50.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,52.0,49.0
108,45.0,43.0,44.0,45.0,44.0,43.0,41.0,41.0,43.0,43.0,44.0,43.0,44.0,43.0
109,47.0,44.0,46.0,47.0,46.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,47.0,45.0
110,44.0,47.0,49.0,47.0,49.0,48.0,46.0,46.0,48.0,48.0,46.0,48.0,48.0,48.0
111,52.0,48.0,50.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0
112,54.0,48.0,48.0,48.0,48.0,50.0,48.0,48.0,50.0,50.0,50.0,50.0,54.0,50.0
113,50.0,54.0,50.0,50.0,50.0,52.0,48.0,48.0,52.0,52.0,52.0,52.0,52.0,52.0
114,52.0,48.0,50.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0
115,54.0,48.0,48.0,48.0,48.0,50.0,48.0,48.0,50.0,50.0,50.0,50.0,54.0,50.0
116,50.0,54.0,50.0,50.0,50.0,52.0,48.0,48.0,52.0,52.0,52.0,52.0,52.0,52.0
117,47.0,43.0,46.0,47.0,46.0,44.0,42.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0
118,49.0,44.0,47.0,48.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,50.0,46.0
119,46.0,49.0,51.0,49.0,51.0,48.0,47.0,47.0,48.0,48.0,49.0,48.0,49.0,48.0
120,52.0,47.0,51.0,51.0,51.0,46.0,44.0,44.0,46.0,46.0,46.0,46.0,48.0,46.0
121,52.0,48.0,48.0,48.0,48.0,51.0,48.0,48.0,51.0,51.0,51.0,51.0,51.0,51.0
122,49.0,52.0,51.0,51.0,51.0,49.0,47.0,47.0,47.0,47.0,48.0,49.0,49.0,49.0
123,52.0,47.0,51.0,51.0,51.0,46.0,45.0,45.0,46.0,46.0,46.0,46.0,48.0,46.0
124,53.0,48.0,51.0,51.0,51.0,51.0,49.0,49.0,51.0,51.0,51.0,51.0,53.0,51.0
125,50.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0
126,52.0,47.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0
127,54.0,48.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.0,50.0
128,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0
129,51.0,47.0,51.0,51.0,51.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,45.0
130,53.0,48.0,51.0,51.0,51.0,50.0,49.0,49.0,50.0,50.0,50.0,50.0,53.0,50.0
131,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0
132,52.0,47.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0
133,54.0,48.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.0,50.0
134,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0
135,47.0,42.0,46.0,48.0,46.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,41.0
136,49.0,43.0,47.0,49.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,50.0,46.0
137,46.0,47.0,52.0,49.0,52.0,47.0,47.0,47.0,47.0,47.0,49.0,47.0,49.0,47.0
138,52.0,46.0,46.0,47.0,46.0,47.0,44.0,44.0,44.0,44.0,45.0,47.0,47.0,47.0
139,49.0,43.0,44.0,45.0,44.0,49.0,47.0,47.0,46.0,46.0,47.0,49.0,48.0,49.0
140,51.0,47.0,44.0,44.0,44.0,48.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0
