Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,59.0,55.0,56.0,52.0,52.0,53.0,49.0
1,59.0,56.0,58.0,54.0,53.0,58.0,44.0
2,61.0,57.0,57.0,54.0,53.0,55.0,50.0
3,60.0,58.0,58.0,52.0,51.0,56.0,54.0
4,60.0,57.0,57.0,55.0,54.0,57.0,51.0
5,60.0,57.0,58.0,55.0,54.0,57.0,53.0
6,57.0,59.0,59.0,52.0,51.0,57.0,55.0
7,59.0,55.0,57.0,53.0,52.0,54.0,52.0
8,59.0,58.0,59.0,54.0,53.0,58.0,52.0
9,59.0,54.0,54.0,52.0,52.0,52.0,50.0
10,56.0,55.0,58.0,53.0,52.0,54.0,44.0
11,58.0,56.0,56.0,53.0,52.0,54.0,49.0
12,58.0,53.0,53.0,52.0,51.0,51.0,54.0
13,55.0,54.0,57.0,57.0,57.0,53.0,48.0
14,57.0,55.0,56.0,53.0,53.0,56.0,54.0
15,57.0,54.0,54.0,52.0,52.0,52.0,55.0
16,56.0,55.0,56.0,58.0,58.0,54.0,49.0
17,54.0,56.0,57.0,54.0,54.0,57.0,55.0
18,59.0,59.0,57.0,51.0,51.0,57.0,55.0
19,59.0,59.0,56.0,54.0,53.0,57.0,50.0
20,61.0,61.0,57.0,54.0,53.0,59.0,55.0
21,58.0,60.0,58.0,52.0,52.0,58.0,56.0
22,60.0,60.0,57.0,54.0,53.0,58.0,51.0
23,60.0,62.0,58.0,53.0,52.0,60.0,56.0
24,60.0,60.0,54.0,51.0,51.0,58.0,54.0
25,56.0,54.0,57.0,54.0,53.0,55.0,51.0
26,57.0,57.0,56.0,55.0,54.0,57.0,53.0
27,59.0,59.0,53.0,51.0,51.0,57.0,55.0
28,55.0,55.0,56.0,58.0,58.0,54.0,55.0
29,57.0,56.0,55.0,56.0,56.0,56.0,57.0
30,58.0,58.0,54.0,52.0,52.0,56.0,56.0
31,56.0,56.0,56.0,59.0,59.0,54.0,56.0
32,58.0,56.0,56.0,57.0,57.0,56.0,58.0
33,57.0,59.0,56.0,53.0,53.0,57.0,57.0
34,57.0,61.0,58.0,53.0,52.0,59.0,52.0
35,58.0,61.0,58.0,54.0,53.0,59.0,57.0
36,57.0,61.0,55.0,49.0,49.0,59.0,55.0
37,57.0,53.0,56.0,51.0,50.0,54.0,52.0
38,57.0,58.0,57.0,53.0,52.0,58.0,52.0
39,56.0,60.0,54.0,52.0,52.0,58.0,54.0
40,56.0,54.0,56.0,55.0,55.0,53.0,56.0
41,58.0,57.0,56.0,57.0,57.0,57.0,56.0
42,57.0,59.0,54.0,53.0,53.0,57.0,55.0
43,57.0,55.0,57.0,56.0,56.0,54.0,57.0
44,58.0,54.0,56.0,58.0,58.0,54.0,57.0
45,55.0,54.0,52.0,48.0,48.0,52.0,52.0
46,54.0,58.0,56.0,52.0,51.0,58.0,47.0
47,54.0,55.0,55.0,52.0,51.0,53.0,48.0
48,56.0,54.0,51.0,48.0,48.0,52.0,54.0
49,54.0,57.0,56.0,52.0,50.0,57.0,52.0
50,54.0,54.0,55.0,52.0,51.0,55.0,53.0
51,55.0,54.0,52.0,49.0,49.0,52.0,55.0
52,54.0,53.0,55.0,51.0,51.0,53.0,48.0
53,54.0,55.0,56.0,52.0,51.0,56.0,54.0
54,55.0,53.0,50.0,50.0,50.0,51.0,53.0
55,53.0,56.0,55.0,54.0,54.0,56.0,51.0
56,53.0,53.0,54.0,55.0,55.0,54.0,52.0
57,54.0,53.0,51.0,51.0,51.0,51.0,54.0
58,54.0,52.0,54.0,55.0,55.0,52.0,50.0
59,53.0,54.0,55.0,56.0,56.0,55.0,53.0
60,55.0,52.0,51.0,49.0,49.0,50.0,55.0
61,54.0,53.0,52.0,56.0,56.0,53.0,48.0
62,50.0,54.0,53.0,57.0,57.0,53.0,48.0
63,58.0,58.0,56.0,50.0,50.0,58.0,54.0
64,58.0,58.0,55.0,53.0,52.0,58.0,49.0
65,60.0,60.0,60.0,53.0,52.0,60.0,54.0
66,58.0,59.0,57.0,51.0,51.0,59.0,55.0
67,59.0,59.0,56.0,54.0,53.0,59.0,50.0
68,60.0,61.0,61.0,52.0,51.0,61.0,55.0
69,59.0,59.0,54.0,50.0,50.0,59.0,53.0
70,56.0,56.0,59.0,53.0,52.0,54.0,50.0
71,56.0,56.0,56.0,54.0,53.0,56.0,54.0
72,58.0,58.0,53.0,50.0,50.0,58.0,54.0
73,55.0,55.0,58.0,57.0,57.0,53.0,54.0
74,56.0,55.0,55.0,55.0,55.0,55.0,56.0
75,57.0,57.0,53.0,51.0,51.0,57.0,55.0
76,55.0,55.0,55.0,58.0,58.0,53.0,55.0
77,57.0,56.0,55.0,56.0,56.0,55.0,57.0
78,56.0,59.0,55.0,52.0,52.0,58.0,56.0
79,57.0,60.0,57.0,52.0,51.0,60.0,51.0
80,58.0,61.0,61.0,53.0,52.0,60.0,56.0
81,57.0,60.0,55.0,48.0,48.0,60.0,54.0
82,57.0,57.0,60.0,50.0,49.0,53.0,51.0
83,57.0,57.0,57.0,52.0,51.0,57.0,55.0
84,56.0,59.0,54.0,51.0,51.0,59.0,54.0
85,56.0,56.0,59.0,54.0,54.0,53.0,55.0
86,57.0,56.0,56.0,56.0,56.0,56.0,56.0
87,56.0,58.0,54.0,52.0,52.0,58.0,54.0
88,56.0,56.0,56.0,55.0,55.0,53.0,56.0
89,57.0,57.0,56.0,57.0,57.0,54.0,56.0
90,56.0,56.0,54.0,48.0,47.0,53.0,54.0
91,56.0,57.0,55.0,51.0,50.0,57.0,55.0
