Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,67,42,16,7,5,-3,1
0,1,68,43,16,7,5,-4,1
0,2,67,42,16,8,5,-4,1
0,3,66,42,16,7,5,-4,1
0,4,67,42,16,6,5,-4,1
0,5,65,40,15,8,5,-4,1
0,6,65,40,16,7,5,-4,1
0,7,66,41,16,8,5,-4,1
