Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,41.0,49.0,49.0,42.0
1,47.0,43.0,46.0,46.0,43.0
2,49.0,47.0,50.0,50.0,47.0
3,46.0,48.0,51.0,51.0,46.0
4,47.0,48.0,51.0,51.0,49.0
5,48.0,48.0,53.0,53.0,48.0
6,45.0,47.0,50.0,50.0,47.0
7,47.0,48.0,52.0,52.0,49.0
8,49.0,47.0,52.0,52.0,46.0
9,47.0,49.0,50.0,50.0,49.0
10,49.0,44.0,49.0,49.0,44.0
11,49.0,47.0,51.0,51.0,47.0
12,46.0,48.0,49.0,49.0,48.0
13,48.0,48.0,48.0,48.0,48.0
14,48.0,46.0,50.0,50.0,46.0
15,46.0,41.0,50.0,50.0,47.0
16,48.0,49.0,46.0,46.0,49.0
17,48.0,43.0,46.0,46.0,43.0
18,50.0,52.0,50.0,50.0,51.0
19,51.0,52.0,52.0,52.0,53.0
20,47.0,48.0,52.0,52.0,48.0
21,51.0,53.0,51.0,51.0,52.0
22,52.0,53.0,53.0,53.0,54.0
23,48.0,48.0,53.0,53.0,49.0
24,46.0,49.0,52.0,52.0,49.0
25,48.0,50.0,52.0,52.0,50.0
26,48.0,50.0,53.0,53.0,50.0
27,45.0,52.0,51.0,51.0,48.0
28,47.0,54.0,51.0,51.0,53.0
29,47.0,49.0,52.0,52.0,49.0
30,45.0,53.0,51.0,51.0,49.0
31,48.0,55.0,51.0,51.0,49.0
32,48.0,50.0,51.0,51.0,48.0
33,50.0,52.0,50.0,50.0,47.0
34,51.0,52.0,52.0,52.0,49.0
35,47.0,47.0,52.0,52.0,49.0
36,46.0,49.0,51.0,51.0,49.0
37,48.0,49.0,53.0,53.0,49.0
38,49.0,49.0,53.0,53.0,46.0
39,45.0,51.0,50.0,50.0,49.0
40,47.0,53.0,52.0,52.0,49.0
41,48.0,48.0,52.0,52.0,48.0
42,46.0,52.0,51.0,51.0,50.0
43,48.0,54.0,52.0,52.0,50.0
44,47.0,49.0,52.0,52.0,49.0
45,48.0,47.0,53.0,53.0,47.0
46,49.0,45.0,47.0,47.0,45.0
47,50.0,47.0,52.0,52.0,47.0
48,47.0,49.0,52.0,52.0,49.0
49,48.0,50.0,47.0,47.0,50.0
50,49.0,50.0,51.0,51.0,50.0
51,46.0,50.0,51.0,51.0,50.0
