Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,58,31,12,17,7,-9,1
0,1,59,31,12,17,7,-9,1
0,2,59,31,11,18,7,-9,1
0,3,58,31,11,18,7,-9,1
0,4,58,31,12,16,7,-9,1
0,5,57,30,10,18,7,-9,1
0,6,58,30,12,17,7,-10,1
0,7,59,30,11,18,7,-9,1
