Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,39.0,39.0
1,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
2,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
3,42.0,42.0,42.0,42.0,42.0,39.0,42.0,39.0,39.0
4,40.0,40.0,40.0,40.0,40.0,39.0,40.0,39.0,39.0
5,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
6,43.0,43.0,43.0,43.0,43.0,39.0,43.0,39.0,39.0
7,41.0,41.0,41.0,41.0,41.0,40.0,41.0,40.0,40.0
8,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
9,39.0,38.0,39.0,39.0,39.0,43.0,39.0,43.0,43.0
10,37.0,37.0,37.0,37.0,37.0,41.0,37.0,41.0,41.0
11,40.0,40.0,40.0,40.0,40.0,44.0,40.0,44.0,44.0
12,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
13,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
14,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
15,43.0,43.0,43.0,43.0,43.0,39.0,43.0,38.0,39.0
16,41.0,41.0,41.0,41.0,41.0,38.0,41.0,38.0,38.0
17,44.0,44.0,44.0,44.0,44.0,39.0,44.0,39.0,39.0
18,42.0,42.0,42.0,42.0,42.0,38.0,42.0,38.0,38.0
19,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
20,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
21,43.0,43.0,43.0,43.0,43.0,39.0,43.0,39.0,39.0
22,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
23,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
24,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
25,40.0,40.0,40.0,40.0,40.0,44.0,40.0,44.0,44.0
26,43.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,44.0
27,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
28,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
29,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
30,43.0,43.0,43.0,43.0,43.0,39.0,43.0,38.0,39.0
31,44.0,44.0,44.0,44.0,44.0,41.0,44.0,41.0,41.0
32,44.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,43.0
33,42.0,42.0,42.0,42.0,42.0,38.0,42.0,38.0,38.0
34,40.0,40.0,40.0,40.0,40.0,39.0,40.0,39.0,39.0
35,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
36,42.0,42.0,42.0,42.0,42.0,43.0,42.0,43.0,43.0
37,40.0,40.0,40.0,40.0,40.0,44.0,40.0,44.0,44.0
38,44.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0
39,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
40,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
41,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
42,43.0,43.0,43.0,43.0,43.0,38.0,43.0,38.0,38.0
43,44.0,44.0,44.0,44.0,44.0,39.0,44.0,39.0,39.0
44,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0
45,38.0,37.0,38.0,38.0,38.0,42.0,38.0,42.0,42.0
46,36.0,36.0,36.0,36.0,36.0,41.0,36.0,41.0,41.0
47,40.0,40.0,40.0,40.0,40.0,44.0,40.0,44.0,44.0
48,41.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,42.0
49,40.0,40.0,40.0,40.0,40.0,41.0,40.0,41.0,41.0
50,43.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,44.0
51,42.0,42.0,42.0,42.0,42.0,43.0,42.0,43.0,43.0
