Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,32.0,36.0,38.0,36.0,38.0,38.0,35.0,34.0,35.0,33.0,37.0,32.0,37.0,35.0,37.0,34.0
1,32.0,36.0,38.0,36.0,38.0,39.0,36.0,35.0,36.0,32.0,37.0,32.0,37.0,35.0,37.0,37.0
2,32.0,36.0,36.0,33.0,34.0,38.0,36.0,36.0,36.0,35.0,36.0,33.0,36.0,35.0,37.0,34.0
3,36.0,36.0,39.0,36.0,39.0,40.0,35.0,37.0,35.0,36.0,38.0,36.0,38.0,35.0,38.0,35.0
4,36.0,36.0,39.0,36.0,39.0,42.0,35.0,39.0,35.0,36.0,38.0,36.0,38.0,35.0,38.0,37.0
5,36.0,36.0,36.0,36.0,36.0,39.0,36.0,40.0,36.0,37.0,37.0,37.0,37.0,35.0,37.0,37.0
6,35.0,37.0,38.0,37.0,38.0,41.0,36.0,35.0,36.0,37.0,37.0,37.0,37.0,36.0,37.0,35.0
7,35.0,36.0,38.0,37.0,38.0,43.0,36.0,37.0,36.0,36.0,36.0,37.0,37.0,35.0,37.0,37.0
8,35.0,36.0,37.0,37.0,37.0,39.0,36.0,38.0,36.0,37.0,37.0,37.0,37.0,35.0,36.0,37.0
9,33.0,36.0,38.0,36.0,38.0,38.0,36.0,37.0,36.0,33.0,33.0,33.0,33.0,36.0,38.0,35.0
10,32.0,36.0,38.0,36.0,38.0,39.0,36.0,37.0,36.0,32.0,32.0,32.0,32.0,36.0,37.0,36.0
11,33.0,36.0,37.0,36.0,37.0,39.0,37.0,40.0,37.0,33.0,34.0,33.0,34.0,36.0,38.0,34.0
12,34.0,36.0,37.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0
13,34.0,37.0,39.0,37.0,39.0,42.0,41.0,37.0,42.0,34.0,34.0,34.0,34.0,38.0,39.0,37.0
14,39.0,37.0,39.0,39.0,39.0,39.0,41.0,40.0,41.0,39.0,39.0,39.0,39.0,41.0,44.0,37.0
15,34.0,36.0,38.0,37.0,38.0,41.0,37.0,35.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0
16,34.0,37.0,39.0,37.0,39.0,43.0,41.0,34.0,42.0,34.0,34.0,34.0,34.0,38.0,39.0,37.0
17,39.0,37.0,39.0,39.0,39.0,40.0,41.0,38.0,41.0,39.0,39.0,39.0,39.0,41.0,44.0,37.0
18,36.0,36.0,39.0,36.0,39.0,39.0,35.0,36.0,35.0,38.0,38.0,38.0,38.0,35.0,38.0,34.0
19,36.0,36.0,39.0,36.0,39.0,41.0,35.0,38.0,35.0,38.0,38.0,38.0,38.0,35.0,38.0,40.0
20,35.0,35.0,35.0,35.0,35.0,39.0,35.0,39.0,35.0,36.0,37.0,36.0,37.0,34.0,37.0,36.0
21,36.0,37.0,38.0,37.0,38.0,40.0,36.0,36.0,36.0,39.0,39.0,39.0,39.0,36.0,37.0,34.0
22,36.0,37.0,38.0,37.0,38.0,42.0,36.0,38.0,36.0,39.0,39.0,39.0,39.0,36.0,37.0,41.0
23,35.0,35.0,36.0,36.0,36.0,40.0,35.0,39.0,35.0,36.0,36.0,37.0,37.0,35.0,36.0,36.0
24,37.0,35.0,37.0,35.0,37.0,38.0,35.0,40.0,35.0,37.0,37.0,37.0,37.0,35.0,37.0,35.0
25,36.0,35.0,37.0,35.0,37.0,41.0,35.0,41.0,35.0,36.0,36.0,36.0,36.0,35.0,36.0,37.0
26,37.0,36.0,36.0,35.0,36.0,38.0,36.0,41.0,36.0,36.0,36.0,37.0,37.0,35.0,37.0,37.0
27,37.0,36.0,37.0,36.0,37.0,39.0,37.0,40.0,37.0,41.0,41.0,41.0,41.0,36.0,37.0,41.0
28,38.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,38.0,38.0,38.0,38.0,40.0,40.0,40.0
29,43.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,40.0,43.0,43.0,43.0,43.0,41.0,43.0,36.0
30,37.0,36.0,37.0,36.0,37.0,40.0,37.0,37.0,37.0,41.0,41.0,41.0,41.0,36.0,37.0,41.0
31,38.0,41.0,41.0,41.0,41.0,42.0,41.0,38.0,41.0,38.0,38.0,38.0,38.0,40.0,40.0,40.0
32,43.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,43.0,43.0,43.0,43.0,41.0,43.0,36.0
33,36.0,37.0,37.0,37.0,37.0,40.0,36.0,35.0,36.0,40.0,40.0,40.0,40.0,36.0,36.0,34.0
34,35.0,35.0,36.0,37.0,37.0,42.0,35.0,37.0,36.0,40.0,40.0,40.0,40.0,34.0,35.0,37.0
35,35.0,35.0,36.0,35.0,36.0,41.0,35.0,38.0,35.0,36.0,36.0,36.0,36.0,34.0,35.0,36.0
36,36.0,36.0,37.0,36.0,37.0,39.0,36.0,41.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,36.0
37,36.0,36.0,37.0,36.0,37.0,42.0,36.0,42.0,36.0,35.0,35.0,35.0,35.0,36.0,36.0,37.0
38,36.0,36.0,36.0,36.0,36.0,38.0,36.0,42.0,37.0,37.0,37.0,38.0,38.0,35.0,37.0,38.0
39,37.0,36.0,36.0,36.0,37.0,40.0,37.0,41.0,37.0,42.0,42.0,42.0,42.0,36.0,37.0,42.0
40,38.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,38.0,38.0,38.0,38.0,41.0,41.0,41.0
41,41.0,42.0,42.0,42.0,42.0,42.0,38.0,42.0,38.0,42.0,42.0,42.0,42.0,41.0,43.0,37.0
42,37.0,36.0,37.0,36.0,37.0,40.0,37.0,38.0,37.0,42.0,42.0,42.0,42.0,36.0,37.0,42.0
43,38.0,42.0,42.0,42.0,42.0,42.0,41.0,39.0,42.0,38.0,38.0,38.0,38.0,41.0,41.0,41.0
44,41.0,42.0,42.0,42.0,42.0,42.0,38.0,41.0,38.0,42.0,42.0,42.0,42.0,41.0,43.0,37.0
45,34.0,37.0,37.0,37.0,37.0,37.0,39.0,40.0,39.0,32.0,32.0,33.0,33.0,39.0,39.0,34.0
46,32.0,36.0,36.0,37.0,37.0,38.0,37.0,38.0,38.0,30.0,30.0,31.0,31.0,37.0,37.0,35.0
47,33.0,36.0,36.0,37.0,37.0,39.0,37.0,40.0,38.0,33.0,33.0,34.0,34.0,37.0,37.0,35.0
48,34.0,37.0,37.0,38.0,38.0,40.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
49,37.0,43.0,43.0,43.0,43.0,42.0,43.0,38.0,43.0,33.0,34.0,35.0,35.0,42.0,42.0,38.0
50,37.0,38.0,39.0,40.0,40.0,39.0,42.0,40.0,42.0,37.0,37.0,37.0,37.0,42.0,42.0,37.0
51,34.0,37.0,37.0,38.0,38.0,41.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
52,37.0,43.0,43.0,43.0,43.0,43.0,43.0,38.0,43.0,33.0,34.0,35.0,35.0,42.0,42.0,38.0
53,37.0,38.0,39.0,40.0,40.0,40.0,42.0,40.0,42.0,37.0,37.0,37.0,37.0,42.0,42.0,37.0
54,35.0,36.0,36.0,37.0,37.0,40.0,39.0,40.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,41.0
55,36.0,42.0,42.0,42.0,42.0,41.0,43.0,38.0,43.0,35.0,35.0,35.0,35.0,41.0,41.0,39.0
56,38.0,37.0,38.0,39.0,39.0,41.0,42.0,40.0,42.0,38.0,38.0,38.0,38.0,41.0,41.0,41.0
57,36.0,36.0,37.0,37.0,37.0,41.0,39.0,40.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,41.0
58,36.0,42.0,42.0,42.0,42.0,42.0,43.0,38.0,43.0,36.0,36.0,36.0,36.0,41.0,41.0,39.0
59,39.0,38.0,39.0,39.0,39.0,42.0,42.0,40.0,42.0,39.0,39.0,39.0,39.0,42.0,42.0,41.0
60,36.0,37.0,37.0,37.0,37.0,41.0,39.0,37.0,39.0,38.0,38.0,38.0,38.0,37.0,37.0,41.0
61,36.0,42.0,42.0,42.0,42.0,42.0,43.0,35.0,43.0,36.0,36.0,36.0,36.0,41.0,41.0,39.0
62,39.0,38.0,39.0,38.0,39.0,42.0,39.0,37.0,39.0,39.0,39.0,39.0,39.0,42.0,42.0,41.0
63,35.0,35.0,38.0,35.0,38.0,38.0,34.0,35.0,34.0,37.0,37.0,37.0,37.0,34.0,37.0,33.0
64,35.0,35.0,38.0,35.0,38.0,40.0,34.0,37.0,34.0,37.0,37.0,37.0,37.0,34.0,37.0,39.0
65,34.0,34.0,34.0,34.0,34.0,38.0,34.0,38.0,34.0,35.0,36.0,35.0,36.0,33.0,36.0,35.0
66,36.0,36.0,37.0,36.0,37.0,39.0,35.0,36.0,35.0,38.0,38.0,38.0,38.0,35.0,36.0,33.0
67,36.0,36.0,37.0,36.0,37.0,41.0,35.0,37.0,35.0,38.0,38.0,38.0,38.0,35.0,36.0,40.0
68,35.0,34.0,35.0,35.0,35.0,39.0,34.0,38.0,34.0,35.0,35.0,36.0,36.0,34.0,35.0,35.0
69,36.0,34.0,36.0,34.0,36.0,37.0,34.0,39.0,34.0,36.0,36.0,36.0,36.0,34.0,36.0,34.0
70,35.0,34.0,36.0,34.0,36.0,40.0,34.0,40.0,34.0,35.0,35.0,35.0,35.0,34.0,35.0,36.0
71,36.0,35.0,35.0,34.0,35.0,37.0,35.0,40.0,35.0,35.0,35.0,36.0,36.0,34.0,36.0,36.0
72,36.0,35.0,36.0,35.0,36.0,38.0,36.0,39.0,36.0,40.0,40.0,40.0,40.0,35.0,36.0,40.0
73,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
74,42.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,39.0,42.0,42.0,42.0,42.0,40.0,42.0,35.0
75,36.0,35.0,36.0,35.0,36.0,39.0,36.0,36.0,36.0,40.0,40.0,40.0,40.0,35.0,36.0,40.0
76,39.0,40.0,40.0,40.0,40.0,41.0,40.0,37.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
77,42.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,42.0,42.0,42.0,42.0,40.0,42.0,35.0
78,35.0,36.0,36.0,36.0,36.0,39.0,35.0,35.0,35.0,39.0,39.0,39.0,39.0,35.0,35.0,33.0
79,34.0,34.0,36.0,36.0,36.0,41.0,34.0,37.0,35.0,39.0,39.0,39.0,39.0,33.0,35.0,37.0
80,34.0,34.0,35.0,34.0,35.0,40.0,34.0,38.0,34.0,35.0,35.0,35.0,35.0,33.0,34.0,35.0
81,36.0,35.0,36.0,35.0,36.0,38.0,35.0,40.0,35.0,36.0,36.0,36.0,36.0,35.0,36.0,35.0
82,35.0,35.0,36.0,35.0,36.0,41.0,35.0,41.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.0
83,36.0,35.0,35.0,35.0,35.0,37.0,35.0,41.0,36.0,36.0,36.0,37.0,37.0,35.0,36.0,37.0
84,36.0,35.0,36.0,35.0,36.0,39.0,36.0,40.0,36.0,41.0,41.0,41.0,41.0,35.0,36.0,41.0
85,40.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
86,42.0,41.0,41.0,41.0,41.0,41.0,37.0,41.0,37.0,42.0,42.0,42.0,42.0,41.0,42.0,36.0
87,36.0,35.0,36.0,35.0,36.0,39.0,36.0,37.0,36.0,41.0,41.0,41.0,41.0,35.0,36.0,41.0
88,40.0,41.0,41.0,41.0,41.0,41.0,41.0,38.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
89,42.0,41.0,41.0,41.0,41.0,41.0,37.0,40.0,37.0,42.0,42.0,42.0,42.0,41.0,42.0,36.0
90,38.0,36.0,36.0,36.0,36.0,36.0,38.0,39.0,38.0,36.0,36.0,36.0,36.0,38.0,38.0,33.0
91,36.0,35.0,35.0,36.0,36.0,37.0,36.0,39.0,37.0,34.0,34.0,35.0,35.0,36.0,36.0,37.0
92,36.0,35.0,35.0,36.0,36.0,38.0,36.0,41.0,37.0,35.0,35.0,36.0,36.0,36.0,36.0,34.0
93,38.0,36.0,36.0,37.0,37.0,39.0,38.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
94,41.0,42.0,42.0,42.0,42.0,41.0,42.0,39.0,42.0,37.0,37.0,37.0,37.0,41.0,41.0,37.0
95,41.0,37.0,38.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,36.0
96,38.0,36.0,36.0,37.0,37.0,40.0,38.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
97,41.0,42.0,42.0,42.0,42.0,42.0,42.0,37.0,42.0,37.0,37.0,37.0,37.0,41.0,41.0,37.0
98,41.0,37.0,38.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,36.0
99,37.0,35.0,35.0,36.0,36.0,39.0,38.0,39.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,40.0
100,40.0,41.0,41.0,41.0,41.0,40.0,42.0,39.0,42.0,39.0,39.0,39.0,39.0,40.0,40.0,42.0
101,40.0,36.0,37.0,38.0,38.0,40.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
102,37.0,35.0,36.0,36.0,36.0,40.0,38.0,39.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,40.0
103,40.0,41.0,41.0,41.0,41.0,41.0,42.0,37.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0
